target,branch,strategy,K,rep,source_cap,calibration_upweight,n_source_train,n_cal_train,n_test,target_ea,balanced_accuracy
23,riemann,transfer_only,12,7,all,none,1960,0,28,none,0.5
23,riemann,transfer_plus_cal,12,7,all,1,1960,12,28,calibration_only,0.5
23,riemann,transfer_plus_cal,12,7,all,5,1960,12,28,calibration_only,0.5
23,riemann,transfer_plus_cal,12,7,all,10,1960,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,7,all,25,1960,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,7,all,50,1960,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,7,all,100,1960,12,28,calibration_only,0.4285714285714286
23,sjepa,within_only,12,7,none,none,0,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_only,12,7,24,none,24,0,28,none,0.2857142857142857
23,sjepa,transfer_plus_cal,12,7,24,1,24,12,28,calibration_only,0.39285714285714285
23,sjepa,transfer_plus_cal,12,7,24,5,24,12,28,calibration_only,0.4285714285714286
23,sjepa,transfer_plus_cal,12,7,24,10,24,12,28,calibration_only,0.4285714285714286
23,sjepa,transfer_plus_cal,12,7,24,25,24,12,28,calibration_only,0.39285714285714285
23,sjepa,transfer_plus_cal,12,7,24,50,24,12,28,calibration_only,0.39285714285714285
23,sjepa,transfer_plus_cal,12,7,24,100,24,12,28,calibration_only,0.4285714285714286
23,sjepa,transfer_only,12,7,48,none,48,0,28,none,0.6428571428571429
23,sjepa,transfer_plus_cal,12,7,48,1,48,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,7,48,5,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,7,48,10,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,7,48,25,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,7,48,50,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,7,48,100,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_only,12,7,96,none,96,0,28,none,0.5357142857142857
23,sjepa,transfer_plus_cal,12,7,96,1,96,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,7,96,5,96,12,28,calibration_only,0.5
23,sjepa,transfer_plus_cal,12,7,96,10,96,12,28,calibration_only,0.5
23,sjepa,transfer_plus_cal,12,7,96,25,96,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_plus_cal,12,7,96,50,96,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,7,96,100,96,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_only,12,7,200,none,200,0,28,none,0.35714285714285715
23,sjepa,transfer_plus_cal,12,7,200,1,200,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,7,200,5,200,12,28,calibration_only,0.6428571428571429
23,sjepa,transfer_plus_cal,12,7,200,10,200,12,28,calibration_only,0.6428571428571429
23,sjepa,transfer_plus_cal,12,7,200,25,200,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,7,200,50,200,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,7,200,100,200,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_only,12,7,all,none,1960,0,28,none,0.39285714285714285
23,sjepa,transfer_plus_cal,12,7,all,1,1960,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_plus_cal,12,7,all,5,1960,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,7,all,10,1960,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_plus_cal,12,7,all,25,1960,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,7,all,50,1960,12,28,calibration_only,0.6428571428571429
23,sjepa,transfer_plus_cal,12,7,all,100,1960,12,28,calibration_only,0.6428571428571429
23,fusion,within_only,12,7,none,none,0,12,28,calibration_only,0.5
23,fusion,transfer_only,12,7,24,none,24,0,28,none,0.5
23,fusion,transfer_plus_cal,12,7,24,1,24,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_plus_cal,12,7,24,5,24,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,7,24,10,24,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_plus_cal,12,7,24,25,24,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,7,24,50,24,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_plus_cal,12,7,24,100,24,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_only,12,7,48,none,48,0,28,none,0.5
23,fusion,transfer_plus_cal,12,7,48,1,48,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,48,5,48,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,7,48,10,48,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_plus_cal,12,7,48,25,48,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,7,48,50,48,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,7,48,100,48,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_only,12,7,96,none,96,0,28,none,0.5
23,fusion,transfer_plus_cal,12,7,96,1,96,12,28,calibration_only,0.4642857142857143
23,fusion,transfer_plus_cal,12,7,96,5,96,12,28,calibration_only,0.4642857142857143
23,fusion,transfer_plus_cal,12,7,96,10,96,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,96,25,96,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,96,50,96,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_plus_cal,12,7,96,100,96,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_only,12,7,200,none,200,0,28,none,0.46428571428571425
23,fusion,transfer_plus_cal,12,7,200,1,200,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,200,5,200,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,200,10,200,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,200,25,200,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,200,50,200,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_plus_cal,12,7,200,100,200,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_only,12,7,all,none,1960,0,28,none,0.4642857142857143
23,fusion,transfer_plus_cal,12,7,all,1,1960,12,28,calibration_only,0.42857142857142855
23,fusion,transfer_plus_cal,12,7,all,5,1960,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,all,10,1960,12,28,calibration_only,0.5
23,fusion,transfer_plus_cal,12,7,all,25,1960,12,28,calibration_only,0.4642857142857143
23,fusion,transfer_plus_cal,12,7,all,50,1960,12,28,calibration_only,0.4642857142857143
23,fusion,transfer_plus_cal,12,7,all,100,1960,12,28,calibration_only,0.4642857142857143
23,riemann,within_only,12,8,none,none,0,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_only,12,8,24,none,24,0,28,none,0.5
23,riemann,transfer_plus_cal,12,8,24,1,24,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,8,24,5,24,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,24,10,24,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,24,25,24,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,24,50,24,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,24,100,24,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_only,12,8,48,none,48,0,28,none,0.42857142857142855
23,riemann,transfer_plus_cal,12,8,48,1,48,12,28,calibration_only,0.3571428571428571
23,riemann,transfer_plus_cal,12,8,48,5,48,12,28,calibration_only,0.4285714285714286
23,riemann,transfer_plus_cal,12,8,48,10,48,12,28,calibration_only,0.4285714285714286
23,riemann,transfer_plus_cal,12,8,48,25,48,12,28,calibration_only,0.4285714285714286
23,riemann,transfer_plus_cal,12,8,48,50,48,12,28,calibration_only,0.39285714285714285
23,riemann,transfer_plus_cal,12,8,48,100,48,12,28,calibration_only,0.4285714285714286
23,riemann,transfer_only,12,8,96,none,96,0,28,none,0.5
23,riemann,transfer_plus_cal,12,8,96,1,96,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,96,5,96,12,28,calibration_only,0.5
23,riemann,transfer_plus_cal,12,8,96,10,96,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,8,96,25,96,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,8,96,50,96,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,8,96,100,96,12,28,calibration_only,0.5
23,riemann,transfer_only,12,8,200,none,200,0,28,none,0.5714285714285714
23,riemann,transfer_plus_cal,12,8,200,1,200,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,8,200,5,200,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,8,200,10,200,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,200,25,200,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,200,50,200,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_plus_cal,12,8,200,100,200,12,28,calibration_only,0.5357142857142857
23,riemann,transfer_only,12,8,all,none,1960,0,28,none,0.5
23,riemann,transfer_plus_cal,12,8,all,1,1960,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,8,all,5,1960,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,8,all,10,1960,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,8,all,25,1960,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,8,all,50,1960,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,8,all,100,1960,12,28,calibration_only,0.6071428571428572
23,sjepa,within_only,12,8,none,none,0,12,28,calibration_only,0.5
23,sjepa,transfer_only,12,8,24,none,24,0,28,none,0.5714285714285714
23,sjepa,transfer_plus_cal,12,8,24,1,24,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,8,24,5,24,12,28,calibration_only,0.7142857142857142
23,sjepa,transfer_plus_cal,12,8,24,10,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,8,24,25,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,8,24,50,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,8,24,100,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_only,12,8,48,none,48,0,28,none,0.3571428571428571
23,sjepa,transfer_plus_cal,12,8,48,1,48,12,28,calibration_only,0.5
23,sjepa,transfer_plus_cal,12,8,48,5,48,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,8,48,10,48,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,8,48,25,48,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,8,48,50,48,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,8,48,100,48,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_only,12,8,96,none,96,0,28,none,0.5357142857142857
23,sjepa,transfer_plus_cal,12,8,96,1,96,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,8,96,5,96,12,28,calibration_only,0.6071428571428571
23,sjepa,transfer_plus_cal,12,8,96,10,96,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_plus_cal,12,8,96,25,96,12,28,calibration_only,0.6071428571428571
23,sjepa,transfer_plus_cal,12,8,96,50,96,12,28,calibration_only,0.6071428571428571
23,sjepa,transfer_plus_cal,12,8,96,100,96,12,28,calibration_only,0.6071428571428571
23,sjepa,transfer_only,12,8,200,none,200,0,28,none,0.5
23,sjepa,transfer_plus_cal,12,8,200,1,200,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_plus_cal,12,8,200,5,200,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,8,200,10,200,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,8,200,25,200,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,8,200,50,200,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,8,200,100,200,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_only,12,8,all,none,1960,0,28,none,0.5
23,sjepa,transfer_plus_cal,12,8,all,1,1960,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,8,all,5,1960,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,8,all,10,1960,12,28,calibration_only,0.75
23,sjepa,transfer_plus_cal,12,8,all,25,1960,12,28,calibration_only,0.75
23,sjepa,transfer_plus_cal,12,8,all,50,1960,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,8,all,100,1960,12,28,calibration_only,0.7142857142857143
23,fusion,within_only,12,8,none,none,0,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_only,12,8,24,none,24,0,28,none,0.5357142857142857
23,fusion,transfer_plus_cal,12,8,24,1,24,12,28,calibration_only,0.6071428571428571
23,fusion,transfer_plus_cal,12,8,24,5,24,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,8,24,10,24,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,8,24,25,24,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,8,24,50,24,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,8,24,100,24,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_only,12,8,48,none,48,0,28,none,0.3214285714285714
23,fusion,transfer_plus_cal,12,8,48,1,48,12,28,calibration_only,0.35714285714285715
23,fusion,transfer_plus_cal,12,8,48,5,48,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,8,48,10,48,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,8,48,25,48,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,8,48,50,48,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,8,48,100,48,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_only,12,8,96,none,96,0,28,none,0.5
23,fusion,transfer_plus_cal,12,8,96,1,96,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,8,96,5,96,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,8,96,10,96,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,8,96,25,96,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,8,96,50,96,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,8,96,100,96,12,28,calibration_only,0.5357142857142857
23,fusion,transfer_only,12,8,200,none,200,0,28,none,0.5357142857142857
23,fusion,transfer_plus_cal,12,8,200,1,200,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,8,200,5,200,12,28,calibration_only,0.6071428571428571
23,fusion,transfer_plus_cal,12,8,200,10,200,12,28,calibration_only,0.6071428571428571
23,fusion,transfer_plus_cal,12,8,200,25,200,12,28,calibration_only,0.6071428571428571
23,fusion,transfer_plus_cal,12,8,200,50,200,12,28,calibration_only,0.6071428571428571
23,fusion,transfer_plus_cal,12,8,200,100,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_only,12,8,all,none,1960,0,28,none,0.5
23,fusion,transfer_plus_cal,12,8,all,1,1960,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,8,all,5,1960,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,8,all,10,1960,12,28,calibration_only,0.6428571428571429
23,fusion,transfer_plus_cal,12,8,all,25,1960,12,28,calibration_only,0.6428571428571429
23,fusion,transfer_plus_cal,12,8,all,50,1960,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,8,all,100,1960,12,28,calibration_only,0.6071428571428572
23,riemann,within_only,12,9,none,none,0,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_only,12,9,24,none,24,0,28,none,0.46428571428571425
23,riemann,transfer_plus_cal,12,9,24,1,24,12,28,calibration_only,0.6785714285714286
23,riemann,transfer_plus_cal,12,9,24,5,24,12,28,calibration_only,0.6785714285714286
23,riemann,transfer_plus_cal,12,9,24,10,24,12,28,calibration_only,0.6785714285714286
23,riemann,transfer_plus_cal,12,9,24,25,24,12,28,calibration_only,0.6785714285714286
23,riemann,transfer_plus_cal,12,9,24,50,24,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,9,24,100,24,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_only,12,9,48,none,48,0,28,none,0.4642857142857143
23,riemann,transfer_plus_cal,12,9,48,1,48,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,9,48,5,48,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,9,48,10,48,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,9,48,25,48,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,9,48,50,48,12,28,calibration_only,0.6428571428571428
23,riemann,transfer_plus_cal,12,9,48,100,48,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_only,12,9,96,none,96,0,28,none,0.4642857142857143
23,riemann,transfer_plus_cal,12,9,96,1,96,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,96,5,96,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,96,10,96,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,96,25,96,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,96,50,96,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,96,100,96,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_only,12,9,200,none,200,0,28,none,0.42857142857142855
23,riemann,transfer_plus_cal,12,9,200,1,200,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,200,5,200,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,9,200,10,200,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,9,200,25,200,12,28,calibration_only,0.6071428571428572
23,riemann,transfer_plus_cal,12,9,200,50,200,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_plus_cal,12,9,200,100,200,12,28,calibration_only,0.5714285714285714
23,riemann,transfer_only,12,9,all,none,1960,0,28,none,0.5
23,riemann,transfer_plus_cal,12,9,all,1,1960,12,28,calibration_only,0.39285714285714285
23,riemann,transfer_plus_cal,12,9,all,5,1960,12,28,calibration_only,0.42857142857142855
23,riemann,transfer_plus_cal,12,9,all,10,1960,12,28,calibration_only,0.4285714285714286
23,riemann,transfer_plus_cal,12,9,all,25,1960,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,9,all,50,1960,12,28,calibration_only,0.4642857142857143
23,riemann,transfer_plus_cal,12,9,all,100,1960,12,28,calibration_only,0.4642857142857143
23,sjepa,within_only,12,9,none,none,0,12,28,calibration_only,0.5
23,sjepa,transfer_only,12,9,24,none,24,0,28,none,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,24,1,24,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,24,5,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,24,10,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,24,25,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,24,50,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,24,100,24,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_only,12,9,48,none,48,0,28,none,0.5714285714285714
23,sjepa,transfer_plus_cal,12,9,48,1,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,9,48,5,48,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_plus_cal,12,9,48,10,48,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,9,48,25,48,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,9,48,50,48,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,9,48,100,48,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_only,12,9,96,none,96,0,28,none,0.5714285714285714
23,sjepa,transfer_plus_cal,12,9,96,1,96,12,28,calibration_only,0.4642857142857143
23,sjepa,transfer_plus_cal,12,9,96,5,96,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,96,10,96,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,96,25,96,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,96,50,96,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,96,100,96,12,28,calibration_only,0.6785714285714286
23,sjepa,transfer_only,12,9,200,none,200,0,28,none,0.5
23,sjepa,transfer_plus_cal,12,9,200,1,200,12,28,calibration_only,0.5
23,sjepa,transfer_plus_cal,12,9,200,5,200,12,28,calibration_only,0.5
23,sjepa,transfer_plus_cal,12,9,200,10,200,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_plus_cal,12,9,200,25,200,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,9,200,50,200,12,28,calibration_only,0.6071428571428572
23,sjepa,transfer_plus_cal,12,9,200,100,200,12,28,calibration_only,0.5714285714285714
23,sjepa,transfer_only,12,9,all,none,1960,0,28,none,0.4642857142857143
23,sjepa,transfer_plus_cal,12,9,all,1,1960,12,28,calibration_only,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,all,5,1960,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,all,10,1960,12,28,calibration_only,0.6428571428571428
23,sjepa,transfer_plus_cal,12,9,all,25,1960,12,28,calibration_only,0.7142857142857142
23,sjepa,transfer_plus_cal,12,9,all,50,1960,12,28,calibration_only,0.7142857142857143
23,sjepa,transfer_plus_cal,12,9,all,100,1960,12,28,calibration_only,0.6785714285714286
23,fusion,within_only,12,9,none,none,0,12,28,calibration_only,0.7142857142857143
23,fusion,transfer_only,12,9,24,none,24,0,28,none,0.4642857142857143
23,fusion,transfer_plus_cal,12,9,24,1,24,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,9,24,5,24,12,28,calibration_only,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,24,10,24,12,28,calibration_only,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,24,25,24,12,28,calibration_only,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,24,50,24,12,28,calibration_only,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,24,100,24,12,28,calibration_only,0.6785714285714286
23,fusion,transfer_only,12,9,48,none,48,0,28,none,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,48,1,48,12,28,calibration_only,0.6428571428571429
23,fusion,transfer_plus_cal,12,9,48,5,48,12,28,calibration_only,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,48,10,48,12,28,calibration_only,0.7142857142857142
23,fusion,transfer_plus_cal,12,9,48,25,48,12,28,calibration_only,0.7142857142857142
23,fusion,transfer_plus_cal,12,9,48,50,48,12,28,calibration_only,0.7142857142857142
23,fusion,transfer_plus_cal,12,9,48,100,48,12,28,calibration_only,0.7142857142857142
23,fusion,transfer_only,12,9,96,none,96,0,28,none,0.39285714285714285
23,fusion,transfer_plus_cal,12,9,96,1,96,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,9,96,5,96,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,9,96,10,96,12,28,calibration_only,0.6071428571428572
23,fusion,transfer_plus_cal,12,9,96,25,96,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,9,96,50,96,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_plus_cal,12,9,96,100,96,12,28,calibration_only,0.5714285714285714
23,fusion,transfer_only,12,9,200,none,200,0,28,none,0.6785714285714286
23,fusion,transfer_plus_cal,12,9,200,1,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,9,200,5,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,9,200,10,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,9,200,25,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,9,200,50,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_plus_cal,12,9,200,100,200,12,28,calibration_only,0.6428571428571428
23,fusion,transfer_only,12,9,all,none,1960,0,28,none,0.4642857142857143
23,fusion,transfer_plus_cal,12,9,all,1,1960,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,9,all,5,1960,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,9,all,10,1960,12,28,calibration_only,0.42857142857142855
23,fusion,transfer_plus_cal,12,9,all,25,1960,12,28,calibration_only,0.42857142857142855
23,fusion,transfer_plus_cal,12,9,all,50,1960,12,28,calibration_only,0.39285714285714285
23,fusion,transfer_plus_cal,12,9,all,100,1960,12,28,calibration_only,0.4642857142857143
23,riemann,within_only,16,0,none,none,0,16,24,calibration_only,0.375
23,riemann,transfer_only,16,0,24,none,24,0,24,none,0.5
23,riemann,transfer_plus_cal,16,0,24,1,24,16,24,calibration_only,0.3333333333333333
23,riemann,transfer_plus_cal,16,0,24,5,24,16,24,calibration_only,0.41666666666666663
23,riemann,transfer_plus_cal,16,0,24,10,24,16,24,calibration_only,0.41666666666666663
23,riemann,transfer_plus_cal,16,0,24,25,24,16,24,calibration_only,0.45833333333333337
23,riemann,transfer_plus_cal,16,0,24,50,24,16,24,calibration_only,0.45833333333333337
23,riemann,transfer_plus_cal,16,0,24,100,24,16,24,calibration_only,0.41666666666666663
23,riemann,transfer_only,16,0,48,none,48,0,24,none,0.5
23,riemann,transfer_plus_cal,16,0,48,1,48,16,24,calibration_only,0.5
23,riemann,transfer_plus_cal,16,0,48,5,48,16,24,calibration_only,0.4166666666666667
23,riemann,transfer_plus_cal,16,0,48,10,48,16,24,calibration_only,0.4166666666666667
23,riemann,transfer_plus_cal,16,0,48,25,48,16,24,calibration_only,0.41666666666666663
23,riemann,transfer_plus_cal,16,0,48,50,48,16,24,calibration_only,0.41666666666666663
23,riemann,transfer_plus_cal,16,0,48,100,48,16,24,calibration_only,0.45833333333333337
23,riemann,transfer_only,16,0,96,none,96,0,24,none,0.5
23,riemann,transfer_plus_cal,16,0,96,1,96,16,24,calibration_only,0.41666666666666663
23,riemann,transfer_plus_cal,16,0,96,5,96,16,24,calibration_only,0.33333333333333337
23,riemann,transfer_plus_cal,16,0,96,10,96,16,24,calibration_only,0.375
23,riemann,transfer_plus_cal,16,0,96,25,96,16,24,calibration_only,0.375
23,riemann,transfer_plus_cal,16,0,96,50,96,16,24,calibration_only,0.375
23,riemann,transfer_plus_cal,16,0,96,100,96,16,24,calibration_only,0.375
23,riemann,transfer_only,16,0,200,none,200,0,24,none,0.5
23,riemann,transfer_plus_cal,16,0,200,1,200,16,24,calibration_only,0.33333333333333337
23,riemann,transfer_plus_cal,16,0,200,5,200,16,24,calibration_only,0.33333333333333337
