subject_id,fold_id,classifier_name,accuracy,balanced_accuracy,collapse_ratio,collapse_flag,representation_layer,representation_pooling,feature_dim
38,3,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
38,3,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
38,4,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
38,4,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
38,4,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
38,4,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
38,5,logistic_regression,0.875,0.875,0.625,False,final_layer_input,flatten,1024
38,5,linear_svm,0.875,0.875,0.625,False,final_layer_input,flatten,1024
38,5,ridge,0.875,0.875,0.625,False,final_layer_input,flatten,1024
38,5,lda,0.875,0.875,0.625,False,final_layer_input,flatten,1024
39,1,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
39,1,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
39,1,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
39,1,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
39,2,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
39,2,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
39,2,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
39,2,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
39,3,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
39,3,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,3,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,3,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
39,4,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
39,4,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
39,4,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,4,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,5,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,5,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,5,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
39,5,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
40,1,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
40,1,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
40,1,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
40,1,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
40,2,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
40,2,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
40,2,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
40,2,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
40,3,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
40,3,linear_svm,0.625,0.625,0.875,False,final_layer_input,flatten,1024
40,3,ridge,0.875,0.875,0.625,False,final_layer_input,flatten,1024
40,3,lda,1.0,1.0,0.5,False,final_layer_input,flatten,1024
40,4,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
40,4,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
40,4,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
40,4,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
40,5,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
40,5,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
40,5,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
40,5,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
41,1,logistic_regression,0.125,0.125,0.625,False,final_layer_input,flatten,1024
41,1,linear_svm,0.25,0.25,0.5,False,final_layer_input,flatten,1024
41,1,ridge,0.25,0.25,0.5,False,final_layer_input,flatten,1024
41,1,lda,0.125,0.125,0.625,False,final_layer_input,flatten,1024
41,2,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
41,2,linear_svm,0.75,0.75,0.75,False,final_layer_input,flatten,1024
41,2,ridge,0.75,0.75,0.75,False,final_layer_input,flatten,1024
41,2,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
41,3,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
41,3,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
41,3,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
41,3,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
41,4,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
41,4,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
41,4,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
41,4,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
41,5,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
41,5,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
41,5,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
41,5,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
42,1,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
42,1,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
42,1,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
42,1,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
42,2,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
42,2,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
42,2,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
42,2,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
42,3,logistic_regression,0.75,0.75,0.5,False,final_layer_input,flatten,1024
42,3,linear_svm,0.75,0.75,0.5,False,final_layer_input,flatten,1024
42,3,ridge,0.75,0.75,0.5,False,final_layer_input,flatten,1024
42,3,lda,0.75,0.75,0.5,False,final_layer_input,flatten,1024
42,4,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
42,4,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
42,4,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
42,4,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
42,5,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
42,5,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
42,5,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
42,5,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
43,1,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
43,1,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
43,1,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
43,1,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
43,2,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
43,2,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
43,2,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
43,2,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
43,3,logistic_regression,0.25,0.25,0.75,False,final_layer_input,flatten,1024
43,3,linear_svm,0.25,0.25,0.75,False,final_layer_input,flatten,1024
43,3,ridge,0.25,0.25,0.75,False,final_layer_input,flatten,1024
43,3,lda,0.25,0.25,0.75,False,final_layer_input,flatten,1024
43,4,logistic_regression,0.375,0.375,0.875,False,final_layer_input,flatten,1024
43,4,linear_svm,0.375,0.375,0.875,False,final_layer_input,flatten,1024
43,4,ridge,0.375,0.375,0.875,False,final_layer_input,flatten,1024
43,4,lda,0.375,0.375,0.875,False,final_layer_input,flatten,1024
43,5,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
43,5,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
43,5,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
43,5,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,1,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,1,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,1,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,1,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,2,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
44,2,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
44,2,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
44,2,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
44,3,logistic_regression,0.875,0.875,0.625,False,final_layer_input,flatten,1024
44,3,linear_svm,0.875,0.875,0.625,False,final_layer_input,flatten,1024
44,3,ridge,0.875,0.875,0.625,False,final_layer_input,flatten,1024
44,3,lda,0.875,0.875,0.625,False,final_layer_input,flatten,1024
44,4,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,4,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,4,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,4,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
44,5,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
44,5,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
44,5,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
44,5,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
45,1,logistic_regression,0.625,0.625,0.875,False,final_layer_input,flatten,1024
45,1,linear_svm,0.625,0.625,0.875,False,final_layer_input,flatten,1024
45,1,ridge,0.625,0.625,0.875,False,final_layer_input,flatten,1024
45,1,lda,0.625,0.625,0.875,False,final_layer_input,flatten,1024
45,2,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,2,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,2,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,2,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,3,logistic_regression,0.375,0.375,0.875,False,final_layer_input,flatten,1024
45,3,linear_svm,0.375,0.375,0.875,False,final_layer_input,flatten,1024
45,3,ridge,0.375,0.375,0.875,False,final_layer_input,flatten,1024
45,3,lda,0.375,0.375,0.875,False,final_layer_input,flatten,1024
45,4,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,4,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,4,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,4,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
45,5,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
45,5,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
45,5,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
45,5,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
46,1,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,1,linear_svm,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,1,ridge,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,1,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,2,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,2,linear_svm,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,2,ridge,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,2,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,3,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
46,3,linear_svm,0.375,0.375,0.875,False,final_layer_input,flatten,1024
46,3,ridge,0.375,0.375,0.875,False,final_layer_input,flatten,1024
46,3,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
46,4,logistic_regression,0.75,0.75,0.5,False,final_layer_input,flatten,1024
46,4,linear_svm,0.75,0.75,0.5,False,final_layer_input,flatten,1024
46,4,ridge,0.75,0.75,0.5,False,final_layer_input,flatten,1024
46,4,lda,0.75,0.75,0.5,False,final_layer_input,flatten,1024
46,5,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,5,linear_svm,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,5,ridge,0.75,0.75,0.75,False,final_layer_input,flatten,1024
46,5,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
47,1,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,1,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,1,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,1,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,2,logistic_regression,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,2,linear_svm,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,2,ridge,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,2,lda,0.5,0.5,0.5,False,final_layer_input,flatten,1024
47,3,logistic_regression,0.25,0.25,0.75,False,final_layer_input,flatten,1024
47,3,linear_svm,0.25,0.25,0.75,False,final_layer_input,flatten,1024
47,3,ridge,0.25,0.25,0.75,False,final_layer_input,flatten,1024
47,3,lda,0.25,0.25,0.75,False,final_layer_input,flatten,1024
47,4,logistic_regression,0.625,0.625,0.875,False,final_layer_input,flatten,1024
47,4,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
47,4,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
47,4,lda,0.625,0.625,0.875,False,final_layer_input,flatten,1024
47,5,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
47,5,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
47,5,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
47,5,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
48,1,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,1,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,1,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,1,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,2,logistic_regression,0.75,0.75,0.5,False,final_layer_input,flatten,1024
48,2,linear_svm,0.75,0.75,0.5,False,final_layer_input,flatten,1024
48,2,ridge,0.75,0.75,0.5,False,final_layer_input,flatten,1024
48,2,lda,0.75,0.75,0.5,False,final_layer_input,flatten,1024
48,3,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
48,3,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
48,3,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
48,3,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
48,4,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,4,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,4,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,4,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,5,logistic_regression,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,5,linear_svm,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,5,ridge,0.625,0.625,0.625,False,final_layer_input,flatten,1024
48,5,lda,0.625,0.625,0.625,False,final_layer_input,flatten,1024
49,1,logistic_regression,0.625,0.625,0.875,False,final_layer_input,flatten,1024
49,1,linear_svm,0.625,0.625,0.875,False,final_layer_input,flatten,1024
49,1,ridge,0.625,0.625,0.875,False,final_layer_input,flatten,1024
49,1,lda,0.625,0.625,0.875,False,final_layer_input,flatten,1024
49,2,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
49,2,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
49,2,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
49,2,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
49,3,logistic_regression,0.25,0.25,0.5,False,final_layer_input,flatten,1024
49,3,linear_svm,0.25,0.25,0.5,False,final_layer_input,flatten,1024
49,3,ridge,0.25,0.25,0.5,False,final_layer_input,flatten,1024
49,3,lda,0.25,0.25,0.5,False,final_layer_input,flatten,1024
49,4,logistic_regression,0.375,0.375,0.875,False,final_layer_input,flatten,1024
49,4,linear_svm,0.375,0.375,0.875,False,final_layer_input,flatten,1024
49,4,ridge,0.375,0.375,0.875,False,final_layer_input,flatten,1024
49,4,lda,0.375,0.375,0.875,False,final_layer_input,flatten,1024
49,5,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
49,5,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
49,5,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
49,5,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
50,1,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,1,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,1,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,1,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,2,logistic_regression,0.25,0.25,0.5,False,final_layer_input,flatten,1024
50,2,linear_svm,0.25,0.25,0.5,False,final_layer_input,flatten,1024
50,2,ridge,0.25,0.25,0.5,False,final_layer_input,flatten,1024
50,2,lda,0.25,0.25,0.5,False,final_layer_input,flatten,1024
50,3,logistic_regression,0.75,0.75,0.75,False,final_layer_input,flatten,1024
50,3,linear_svm,0.75,0.75,0.75,False,final_layer_input,flatten,1024
50,3,ridge,0.75,0.75,0.75,False,final_layer_input,flatten,1024
50,3,lda,0.75,0.75,0.75,False,final_layer_input,flatten,1024
50,4,logistic_regression,0.5,0.5,0.75,False,final_layer_input,flatten,1024
50,4,linear_svm,0.5,0.5,0.75,False,final_layer_input,flatten,1024
50,4,ridge,0.5,0.5,0.75,False,final_layer_input,flatten,1024
50,4,lda,0.5,0.5,0.75,False,final_layer_input,flatten,1024
50,5,logistic_regression,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,5,linear_svm,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,5,ridge,0.375,0.375,0.625,False,final_layer_input,flatten,1024
50,5,lda,0.375,0.375,0.625,False,final_layer_input,flatten,1024
