subject_id,repeat_id,method_name,window_name,window_start_sample,window_stop_sample,n_train,n_test,n_channels,n_times,train_indices_0based,test_indices_0based,train_class_counts,test_class_counts,n_features,accuracy,balanced_accuracy,kappa_sklearn,precision_macro,sensitivity_macro,prediction_counts,confusion_matrix_standard_labels_1_2,confusion_matrix_author_labels_2_1,left_total,left_correct,right_total,right_correct
6,2,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[6, 29, 4, 10, 36, 11, 0, 34, 37, 8, 19, 5, 7, 38, 39, 3, 20, 21, 12, 33, 26, 13, 17, 28]","[32, 15, 22, 16, 31, 2, 9, 24, 1, 27, 35, 25, 23, 18, 14, 30]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 9, 2: 7}","[[4, 4], [5, 3]]","[[3, 5], [4, 4]]",8,4,8,3
6,3,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[25, 38, 18, 31, 17, 36, 1, 4, 28, 23, 14, 30, 33, 3, 21, 19, 16, 20, 10, 35, 15, 7, 22, 6]","[34, 26, 11, 29, 5, 12, 0, 24, 8, 9, 27, 13, 2, 32, 39, 37]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,68.75,68.75,0.375,71.81818181818183,68.75,"{1: 5, 2: 11}","[[4, 4], [1, 7]]","[[7, 1], [4, 4]]",8,4,8,7
6,3,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[25, 38, 18, 31, 17, 36, 1, 4, 28, 23, 14, 30, 33, 3, 21, 19, 16, 20, 10, 35, 15, 7, 22, 6]","[34, 26, 11, 29, 5, 12, 0, 24, 8, 9, 27, 13, 2, 32, 39, 37]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 10, 2: 6}","[[5, 3], [5, 3]]","[[3, 5], [3, 5]]",8,5,8,3
6,4,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[8, 11, 23, 36, 9, 29, 39, 17, 2, 27, 14, 35, 38, 19, 26, 6, 16, 10, 22, 0, 31, 20, 1, 7]","[4, 24, 34, 32, 21, 37, 15, 3, 30, 5, 18, 28, 25, 12, 13, 33]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
6,4,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[8, 11, 23, 36, 9, 29, 39, 17, 2, 27, 14, 35, 38, 19, 26, 6, 16, 10, 22, 0, 31, 20, 1, 7]","[4, 24, 34, 32, 21, 37, 15, 3, 30, 5, 18, 28, 25, 12, 13, 33]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,31.25,31.25,-0.375,30.952380952380953,31.25,"{1: 7, 2: 9}","[[2, 6], [5, 3]]","[[3, 5], [6, 2]]",8,2,8,3
6,5,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[31, 12, 1, 5, 32, 24, 20, 27, 3, 8, 35, 2, 22, 25, 18, 0, 38, 9, 19, 14, 10, 11, 15, 7]","[16, 39, 6, 21, 23, 33, 36, 26, 17, 30, 29, 37, 4, 13, 28, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,37.5,37.5,"{1: 8, 2: 8}","[[3, 5], [5, 3]]","[[3, 5], [5, 3]]",8,3,8,3
6,5,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[31, 12, 1, 5, 32, 24, 20, 27, 3, 8, 35, 2, 22, 25, 18, 0, 38, 9, 19, 14, 10, 11, 15, 7]","[16, 39, 6, 21, 23, 33, 36, 26, 17, 30, 29, 37, 4, 13, 28, 34]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 6, 2: 10}","[[2, 6], [4, 4]]","[[4, 4], [6, 2]]",8,2,8,4
6,6,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[2, 12, 28, 19, 33, 25, 20, 39, 5, 16, 13, 4, 6, 38, 17, 35, 27, 23, 36, 24, 34, 31, 32, 1]","[11, 29, 14, 18, 3, 21, 22, 7, 30, 0, 37, 15, 8, 9, 26, 10]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,68.75,68.75,0.375,71.81818181818183,68.75,"{1: 11, 2: 5}","[[7, 1], [4, 4]]","[[4, 4], [1, 7]]",8,7,8,4
6,6,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[2, 12, 28, 19, 33, 25, 20, 39, 5, 16, 13, 4, 6, 38, 17, 35, 27, 23, 36, 24, 34, 31, 32, 1]","[11, 29, 14, 18, 3, 21, 22, 7, 30, 0, 37, 15, 8, 9, 26, 10]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
6,7,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[25, 24, 5, 27, 0, 12, 6, 31, 26, 2, 7, 13, 14, 39, 33, 32, 15, 22, 38, 11, 21, 20, 3, 28]","[34, 8, 23, 29, 10, 18, 30, 37, 4, 17, 35, 36, 1, 9, 16, 19]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,62.5,62.5,0.25,63.33333333333333,62.5,"{1: 10, 2: 6}","[[6, 2], [4, 4]]","[[4, 4], [2, 6]]",8,6,8,4
6,7,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[25, 24, 5, 27, 0, 12, 6, 31, 26, 2, 7, 13, 14, 39, 33, 32, 15, 22, 38, 11, 21, 20, 3, 28]","[34, 8, 23, 29, 10, 18, 30, 37, 4, 17, 35, 36, 1, 9, 16, 19]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,81.25,81.25,0.625,81.74603174603175,81.25,"{1: 9, 2: 7}","[[7, 1], [2, 6]]","[[6, 2], [1, 7]]",8,7,8,6
6,8,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[14, 22, 35, 23, 3, 28, 36, 6, 38, 20, 33, 11, 25, 34, 13, 1, 5, 26, 16, 2, 7, 31, 0, 9]","[19, 17, 8, 29, 27, 21, 24, 4, 39, 18, 32, 10, 30, 15, 37, 12]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
6,8,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[14, 22, 35, 23, 3, 28, 36, 6, 38, 20, 33, 11, 25, 34, 13, 1, 5, 26, 16, 2, 7, 31, 0, 9]","[19, 17, 8, 29, 27, 21, 24, 4, 39, 18, 32, 10, 30, 15, 37, 12]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 7, 2: 9}","[[4, 4], [3, 5]]","[[5, 3], [4, 4]]",8,4,8,5
6,9,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[38, 27, 5, 11, 22, 28, 25, 4, 36, 8, 15, 7, 24, 31, 17, 30, 35, 0, 39, 34, 33, 9, 12, 26]","[23, 20, 13, 19, 32, 10, 1, 6, 37, 14, 21, 2, 29, 16, 3, 18]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
6,9,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[38, 27, 5, 11, 22, 28, 25, 4, 36, 8, 15, 7, 24, 31, 17, 30, 35, 0, 39, 34, 33, 9, 12, 26]","[23, 20, 13, 19, 32, 10, 1, 6, 37, 14, 21, 2, 29, 16, 3, 18]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 6, 2: 10}","[[3, 5], [3, 5]]","[[5, 3], [5, 3]]",8,3,8,5
6,10,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[12, 24, 21, 11, 19, 26, 22, 5, 9, 39, 23, 28, 4, 27, 37, 6, 30, 35, 7, 38, 31, 34, 10, 36]","[20, 13, 2, 16, 17, 29, 33, 0, 3, 1, 25, 15, 8, 18, 14, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
6,10,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[12, 24, 21, 11, 19, 26, 22, 5, 9, 39, 23, 28, 4, 27, 37, 6, 30, 35, 7, 38, 31, 34, 10, 36]","[20, 13, 2, 16, 17, 29, 33, 0, 3, 1, 25, 15, 8, 18, 14, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,21.428571428571427,37.5,"{1: 2, 2: 14}","[[0, 8], [2, 6]]","[[6, 2], [8, 0]]",8,0,8,6
7,1,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[38, 39, 37, 18, 15, 29, 36, 34, 0, 3, 22, 19, 28, 7, 27, 33, 31, 21, 24, 26, 12, 6, 5, 14]","[1, 17, 8, 30, 25, 20, 4, 16, 13, 10, 23, 11, 9, 32, 2, 35]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 2, 2: 14}","[[1, 7], [1, 7]]","[[7, 1], [7, 1]]",8,1,8,7
7,1,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[38, 39, 37, 18, 15, 29, 36, 34, 0, 3, 22, 19, 28, 7, 27, 33, 31, 21, 24, 26, 12, 6, 5, 14]","[1, 17, 8, 30, 25, 20, 4, 16, 13, 10, 23, 11, 9, 32, 2, 35]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,62.5,62.5,"{1: 8, 2: 8}","[[5, 3], [3, 5]]","[[5, 3], [3, 5]]",8,5,8,5
7,2,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[34, 12, 17, 36, 18, 1, 28, 3, 16, 22, 32, 19, 37, 15, 38, 13, 27, 39, 21, 30, 23, 4, 26, 9]","[35, 24, 25, 2, 0, 20, 10, 33, 5, 31, 8, 14, 6, 29, 11, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,75.0,75.0,0.5,75.0,75.0,"{1: 8, 2: 8}","[[6, 2], [2, 6]]","[[6, 2], [2, 6]]",8,6,8,6
7,2,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[34, 12, 17, 36, 18, 1, 28, 3, 16, 22, 32, 19, 37, 15, 38, 13, 27, 39, 21, 30, 23, 4, 26, 9]","[35, 24, 25, 2, 0, 20, 10, 33, 5, 31, 8, 14, 6, 29, 11, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 12, 2: 4}","[[6, 2], [6, 2]]","[[2, 6], [2, 6]]",8,6,8,2
7,3,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[10, 36, 9, 8, 25, 26, 1, 7, 4, 32, 31, 0, 2, 23, 34, 35, 6, 15, 39, 19, 11, 16, 17, 30]","[24, 12, 27, 13, 14, 18, 21, 37, 29, 38, 28, 33, 3, 20, 22, 5]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,75.0,75.0,0.5,75.0,75.0,"{1: 8, 2: 8}","[[6, 2], [2, 6]]","[[6, 2], [2, 6]]",8,6,8,6
7,3,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[10, 36, 9, 8, 25, 26, 1, 7, 4, 32, 31, 0, 2, 23, 34, 35, 6, 15, 39, 19, 11, 16, 17, 30]","[24, 12, 27, 13, 14, 18, 21, 37, 29, 38, 28, 33, 3, 20, 22, 5]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,81.25,81.25,0.625,81.74603174603175,81.25,"{1: 9, 2: 7}","[[7, 1], [2, 6]]","[[6, 2], [1, 7]]",8,7,8,6
7,4,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[17, 11, 33, 24, 13, 12, 15, 2, 36, 30, 25, 22, 37, 20, 28, 32, 4, 6, 27, 23, 19, 21, 26, 1]","[31, 35, 14, 38, 29, 3, 0, 5, 9, 8, 39, 18, 34, 7, 16, 10]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,68.75,68.75,0.375,71.81818181818183,68.75,"{1: 5, 2: 11}","[[4, 4], [1, 7]]","[[7, 1], [4, 4]]",8,4,8,7
7,4,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[17, 11, 33, 24, 13, 12, 15, 2, 36, 30, 25, 22, 37, 20, 28, 32, 4, 6, 27, 23, 19, 21, 26, 1]","[31, 35, 14, 38, 29, 3, 0, 5, 9, 8, 39, 18, 34, 7, 16, 10]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,63.33333333333333,62.5,"{1: 10, 2: 6}","[[6, 2], [4, 4]]","[[4, 4], [2, 6]]",8,6,8,4
7,5,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[18, 13, 38, 25, 12, 1, 34, 4, 23, 36, 3, 21, 7, 16, 35, 8, 28, 10, 37, 29, 11, 20, 26, 15]","[0, 19, 5, 39, 31, 9, 14, 17, 22, 30, 27, 33, 32, 24, 2, 6]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
7,5,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[18, 13, 38, 25, 12, 1, 34, 4, 23, 36, 3, 21, 7, 16, 35, 8, 28, 10, 37, 29, 11, 20, 26, 15]","[0, 19, 5, 39, 31, 9, 14, 17, 22, 30, 27, 33, 32, 24, 2, 6]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,68.75,68.75,0.375,69.04761904761905,68.75,"{1: 9, 2: 7}","[[6, 2], [3, 5]]","[[5, 3], [2, 6]]",8,6,8,5
7,6,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[1, 0, 29, 9, 31, 18, 5, 3, 20, 37, 8, 27, 15, 32, 7, 16, 11, 25, 4, 26, 14, 36, 22, 10]","[21, 17, 34, 35, 13, 23, 33, 24, 2, 12, 6, 28, 39, 19, 38, 30]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,87.5,87.5,0.75,90.0,87.5,"{1: 6, 2: 10}","[[6, 2], [0, 8]]","[[8, 0], [2, 6]]",8,6,8,8
7,6,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[1, 0, 29, 9, 31, 18, 5, 3, 20, 37, 8, 27, 15, 32, 7, 16, 11, 25, 4, 26, 14, 36, 22, 10]","[21, 17, 34, 35, 13, 23, 33, 24, 2, 12, 6, 28, 39, 19, 38, 30]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,56.34920634920635,56.25,"{1: 9, 2: 7}","[[5, 3], [4, 4]]","[[4, 4], [3, 5]]",8,5,8,4
7,7,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[25, 10, 8, 9, 12, 3, 32, 14, 22, 35, 21, 33, 29, 26, 0, 16, 19, 17, 30, 7, 18, 15, 5, 36]","[6, 28, 39, 24, 34, 4, 23, 1, 38, 2, 13, 27, 37, 31, 20, 11]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 5, 2: 11}","[[3, 5], [2, 6]]","[[6, 2], [5, 3]]",8,3,8,6
7,7,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[25, 10, 8, 9, 12, 3, 32, 14, 22, 35, 21, 33, 29, 26, 0, 16, 19, 17, 30, 7, 18, 15, 5, 36]","[6, 28, 39, 24, 34, 4, 23, 1, 38, 2, 13, 27, 37, 31, 20, 11]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,60.256410256410255,56.25,"{1: 13, 2: 3}","[[7, 1], [6, 2]]","[[2, 6], [1, 7]]",8,7,8,2
7,8,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[27, 5, 28, 10, 35, 8, 12, 32, 20, 23, 4, 16, 17, 7, 19, 34, 11, 26, 33, 30, 1, 24, 37, 29]","[6, 39, 31, 3, 15, 21, 36, 22, 2, 38, 0, 9, 18, 14, 25, 13]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,75.0,75.0,0.5,76.66666666666666,75.0,"{1: 6, 2: 10}","[[5, 3], [1, 7]]","[[7, 1], [3, 5]]",8,5,8,7
7,8,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[27, 5, 28, 10, 35, 8, 12, 32, 20, 23, 4, 16, 17, 7, 19, 34, 11, 26, 33, 30, 1, 24, 37, 29]","[6, 39, 31, 3, 15, 21, 36, 22, 2, 38, 0, 9, 18, 14, 25, 13]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,62.5,62.5,"{1: 8, 2: 8}","[[5, 3], [3, 5]]","[[5, 3], [3, 5]]",8,5,8,5
7,9,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[26, 13, 17, 30, 19, 0, 23, 39, 14, 8, 11, 33, 1, 9, 34, 21, 32, 3, 5, 38, 4, 10, 6, 24]","[28, 2, 37, 35, 20, 31, 36, 16, 12, 25, 15, 29, 22, 27, 18, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,68.75,68.75,0.375,69.04761904761905,68.75,"{1: 9, 2: 7}","[[6, 2], [3, 5]]","[[5, 3], [2, 6]]",8,6,8,5
7,9,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[26, 13, 17, 30, 19, 0, 23, 39, 14, 8, 11, 33, 1, 9, 34, 21, 32, 3, 5, 38, 4, 10, 6, 24]","[28, 2, 37, 35, 20, 31, 36, 16, 12, 25, 15, 29, 22, 27, 18, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,63.33333333333333,62.5,"{1: 10, 2: 6}","[[6, 2], [4, 4]]","[[4, 4], [2, 6]]",8,6,8,4
7,10,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[32, 6, 23, 37, 38, 4, 0, 31, 39, 34, 19, 25, 11, 33, 14, 3, 5, 24, 22, 16, 17, 8, 18, 7]","[21, 26, 30, 36, 27, 2, 15, 13, 28, 12, 9, 10, 35, 1, 20, 29]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,62.5,62.5,0.25,62.5,62.5,"{1: 8, 2: 8}","[[5, 3], [3, 5]]","[[5, 3], [3, 5]]",8,5,8,5
7,10,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[32, 6, 23, 37, 38, 4, 0, 31, 39, 34, 19, 25, 11, 33, 14, 3, 5, 24, 22, 16, 17, 8, 18, 7]","[21, 26, 30, 36, 27, 2, 15, 13, 28, 12, 9, 10, 35, 1, 20, 29]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,75.0,75.0,0.5,76.66666666666666,75.0,"{1: 10, 2: 6}","[[7, 1], [3, 5]]","[[5, 3], [1, 7]]",8,7,8,5
8,1,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[20, 36, 37, 15, 16, 34, 27, 24, 22, 35, 5, 39, 19, 7, 9, 38, 2, 4, 23, 25, 12, 14, 29, 28]","[18, 10, 3, 6, 1, 21, 0, 11, 31, 13, 17, 33, 8, 26, 30, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
8,1,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[20, 36, 37, 15, 16, 34, 27, 24, 22, 35, 5, 39, 19, 7, 9, 38, 2, 4, 23, 25, 12, 14, 29, 28]","[18, 10, 3, 6, 1, 21, 0, 11, 31, 13, 17, 33, 8, 26, 30, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,62.5,62.5,0.25,63.33333333333333,62.5,"{1: 6, 2: 10}","[[4, 4], [2, 6]]","[[6, 2], [4, 4]]",8,4,8,6
8,2,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[17, 39, 31, 34, 3, 38, 12, 29, 37, 36, 27, 13, 5, 20, 26, 28, 2, 21, 1, 25, 18, 24, 10, 6]","[32, 22, 7, 15, 30, 8, 35, 16, 33, 4, 0, 11, 19, 23, 14, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,50.0,50.0,0.0,50.0,50.0,"{1: 8, 2: 8}","[[4, 4], [4, 4]]","[[4, 4], [4, 4]]",8,4,8,4
8,2,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[17, 39, 31, 34, 3, 38, 12, 29, 37, 36, 27, 13, 5, 20, 26, 28, 2, 21, 1, 25, 18, 24, 10, 6]","[32, 22, 7, 15, 30, 8, 35, 16, 33, 4, 0, 11, 19, 23, 14, 9]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 5, 2: 11}","[[3, 5], [2, 6]]","[[6, 2], [5, 3]]",8,3,8,6
8,3,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[38, 36, 18, 3, 35, 24, 11, 8, 27, 22, 12, 30, 19, 6, 5, 13, 33, 15, 39, 10, 31, 17, 34, 2]","[4, 1, 37, 28, 32, 7, 9, 29, 20, 21, 23, 25, 26, 16, 14, 0]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 6, 2: 10}","[[2, 6], [4, 4]]","[[4, 4], [6, 2]]",8,2,8,4
8,3,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[38, 36, 18, 3, 35, 24, 11, 8, 27, 22, 12, 30, 19, 6, 5, 13, 33, 15, 39, 10, 31, 17, 34, 2]","[4, 1, 37, 28, 32, 7, 9, 29, 20, 21, 23, 25, 26, 16, 14, 0]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,36.66666666666667,37.5,"{1: 6, 2: 10}","[[2, 6], [4, 4]]","[[4, 4], [6, 2]]",8,2,8,4
8,4,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[11, 4, 3, 28, 13, 24, 18, 22, 39, 0, 1, 21, 16, 36, 38, 2, 19, 12, 33, 5, 23, 37, 15, 30]","[17, 7, 9, 10, 14, 31, 29, 6, 32, 27, 34, 8, 35, 26, 25, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 5, 2: 11}","[[3, 5], [2, 6]]","[[6, 2], [5, 3]]",8,3,8,6
8,4,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[11, 4, 3, 28, 13, 24, 18, 22, 39, 0, 1, 21, 16, 36, 38, 2, 19, 12, 33, 5, 23, 37, 15, 30]","[17, 7, 9, 10, 14, 31, 29, 6, 32, 27, 34, 8, 35, 26, 25, 20]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 5, 2: 11}","[[3, 5], [2, 6]]","[[6, 2], [5, 3]]",8,3,8,6
8,5,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[29, 12, 23, 4, 6, 27, 39, 31, 20, 24, 15, 8, 14, 9, 5, 16, 11, 25, 36, 22, 13, 18, 7, 28]","[35, 10, 0, 37, 3, 33, 2, 26, 21, 34, 1, 17, 19, 38, 30, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,23.333333333333332,43.75,"{1: 1, 2: 15}","[[0, 8], [1, 7]]","[[7, 1], [8, 0]]",8,0,8,7
8,5,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[29, 12, 23, 4, 6, 27, 39, 31, 20, 24, 15, 8, 14, 9, 5, 16, 11, 25, 36, 22, 13, 18, 7, 28]","[35, 10, 0, 37, 3, 33, 2, 26, 21, 34, 1, 17, 19, 38, 30, 32]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,37.5,37.5,-0.25,37.5,37.5,"{1: 8, 2: 8}","[[3, 5], [5, 3]]","[[3, 5], [5, 3]]",8,3,8,3
8,6,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[30, 36, 14, 28, 25, 23, 5, 38, 3, 22, 33, 26, 37, 6, 0, 27, 4, 31, 7, 8, 32, 1, 13, 11]","[24, 10, 17, 21, 18, 34, 20, 35, 16, 2, 29, 12, 19, 39, 9, 15]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 7, 2: 9}","[[3, 5], [4, 4]]","[[4, 4], [5, 3]]",8,3,8,4
8,6,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[30, 36, 14, 28, 25, 23, 5, 38, 3, 22, 33, 26, 37, 6, 0, 27, 4, 31, 7, 8, 32, 1, 13, 11]","[24, 10, 17, 21, 18, 34, 20, 35, 16, 2, 29, 12, 19, 39, 9, 15]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,43.75,43.75,-0.125,43.65079365079365,43.75,"{1: 9, 2: 7}","[[4, 4], [5, 3]]","[[3, 5], [4, 4]]",8,4,8,3
8,7,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[30, 11, 6, 0, 19, 16, 31, 39, 17, 28, 5, 33, 37, 22, 9, 25, 14, 34, 3, 13, 8, 36, 10, 2]","[24, 12, 1, 21, 20, 27, 18, 23, 29, 32, 26, 4, 35, 7, 15, 38]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,37.5,37.5,-0.25,37.5,37.5,"{1: 8, 2: 8}","[[3, 5], [5, 3]]","[[3, 5], [5, 3]]",8,3,8,3
8,7,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[30, 11, 6, 0, 19, 16, 31, 39, 17, 28, 5, 33, 37, 22, 9, 25, 14, 34, 3, 13, 8, 36, 10, 2]","[24, 12, 1, 21, 20, 27, 18, 23, 29, 32, 26, 4, 35, 7, 15, 38]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,68.75,68.75,0.375,71.81818181818183,68.75,"{1: 5, 2: 11}","[[4, 4], [1, 7]]","[[7, 1], [4, 4]]",8,4,8,7
8,8,CSP_LDA,2_6s,1000,3000,24,16,29,2000,"[9, 17, 5, 15, 27, 10, 6, 30, 26, 14, 23, 25, 4, 36, 22, 31, 21, 20, 19, 24, 2, 12, 39, 3]","[8, 13, 16, 18, 11, 32, 35, 33, 0, 28, 38, 1, 37, 29, 34, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",4,56.25,56.25,0.125,57.27272727272727,56.25,"{1: 5, 2: 11}","[[3, 5], [2, 6]]","[[6, 2], [5, 3]]",8,3,8,6
8,8,FBCSP_SVM,2_6s,1000,3000,24,16,29,2000,"[9, 17, 5, 15, 27, 10, 6, 30, 26, 14, 23, 25, 4, 36, 22, 31, 21, 20, 19, 24, 2, 12, 39, 3]","[8, 13, 16, 18, 11, 32, 35, 33, 0, 28, 38, 1, 37, 29, 34, 7]","{1: 12, 2: 12}","{1: 8, 2: 8}",76,50.0,50.0,0.0,50.0,50.0,"{1: 6, 2: 10}","[[3, 5], [3, 5]]","[[5, 3], [5, 3]]",8,3,8,5
