run_id,subject_id,fold_id,n_train,n_val,n_test,train_class_counts,val_class_counts,test_class_counts,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram
20260402_1104_05151661,48,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12556275725364685,0.95,0.95,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[5, 5, 4, 6]"
20260402_1104_05151661,52,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2658948600292206,0.85,0.85,"[[2, 1, 0, 2], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[2, 6, 5, 7]"
20260402_1104_05151661,52,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.18284878134727478,0.95,0.95,"[[5, 0, 0, 0], [1, 4, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[6, 4, 5, 5]"
20260402_1104_05151661,52,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.16912393271923065,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1104_05151661,52,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.23732733726501465,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,53,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.24590864777565002,0.95,0.95,"[[5, 0, 0, 0], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 4, 6, 5]"
20260402_1104_05151661,53,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1033702939748764,0.85,0.8500000000000001,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 1, 4, 0], [0, 1, 0, 4]]","[4, 7, 4, 5]"
20260402_1104_05151661,51,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.2597211599349976,0.55,0.55,"[[3, 1, 0, 1], [0, 3, 1, 1], [2, 1, 2, 0], [1, 1, 0, 3]]","[6, 6, 3, 5]"
20260402_1104_05151661,53,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.10087143629789352,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,53,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.11373712867498398,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,54,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.9933319687843323,0.65,0.6499999999999999,"[[5, 0, 0, 0], [1, 2, 0, 2], [0, 3, 1, 1], [0, 0, 0, 5]]","[6, 5, 1, 8]"
20260402_1104_05151661,54,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.388676404953003,0.25,0.25,"[[1, 0, 4, 0], [0, 0, 5, 0], [1, 0, 4, 0], [1, 0, 4, 0]]","[3, 0, 17, 0]"
20260402_1104_05151661,54,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.0280556678771973,0.5,0.5,"[[3, 0, 1, 1], [0, 3, 0, 2], [0, 2, 2, 1], [0, 2, 1, 2]]","[3, 7, 4, 6]"
20260402_1104_05151661,54,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3876574039459229,0.2,0.2,"[[1, 1, 0, 3], [2, 0, 0, 3], [1, 0, 0, 4], [2, 0, 0, 3]]","[6, 1, 0, 13]"
20260402_1104_05151661,54,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.8270420432090759,0.7,0.7000000000000001,"[[4, 0, 1, 0], [0, 3, 2, 0], [0, 1, 4, 0], [0, 0, 2, 3]]","[4, 4, 9, 3]"
20260402_1104_05151661,53,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2191774994134903,0.9,0.9,"[[3, 0, 2, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 5, 7, 5]"
20260402_1104_05151661,51,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.336574673652649,0.4,0.4,"[[3, 0, 2, 0], [2, 1, 1, 1], [1, 2, 1, 1], [1, 0, 1, 3]]","[7, 3, 5, 5]"
20260402_1104_05151661,52,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.15043124556541443,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,51,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3587656021118164,0.35,0.35,"[[2, 2, 0, 1], [2, 3, 0, 0], [2, 2, 1, 0], [1, 2, 1, 1]]","[7, 9, 2, 2]"
20260402_1104_05151661,48,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.23627711832523346,0.9,0.9,"[[4, 0, 0, 1], [0, 4, 0, 1], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 4, 5, 7]"
20260402_1104_05151661,51,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3733205795288086,0.45,0.45000000000000007,"[[1, 3, 1, 0], [0, 3, 2, 0], [2, 1, 2, 0], [0, 2, 0, 3]]","[3, 9, 5, 3]"
20260402_1104_05151661,48,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1697622686624527,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,48,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.07620422542095184,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1104_05151661,49,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5926330089569092,0.8,0.8,"[[4, 0, 1, 0], [0, 5, 0, 0], [1, 1, 2, 1], [0, 0, 0, 5]]","[5, 6, 3, 6]"
20260402_1104_05151661,49,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.4183976948261261,0.9,0.8999999999999999,"[[5, 0, 0, 0], [0, 4, 0, 1], [0, 0, 5, 0], [1, 0, 0, 4]]","[6, 4, 5, 5]"
20260402_1104_05151661,49,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.7632905840873718,0.9,0.9,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 1, 1, 3]]","[5, 6, 6, 3]"
20260402_1104_05151661,49,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.8368195295333862,0.9,0.9,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 6, 4, 6]"
20260402_1104_05151661,48,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.31516581773757935,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,50,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5607194900512695,0.8,0.8,"[[5, 0, 0, 0], [1, 2, 0, 2], [0, 0, 4, 1], [0, 0, 0, 5]]","[6, 2, 4, 8]"
20260402_1104_05151661,50,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12793231010437012,0.8,0.8,"[[4, 0, 0, 1], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 2, 3]]","[4, 4, 8, 4]"
20260402_1104_05151661,50,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.31502383947372437,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1104_05151661,50,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.20375710725784302,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1104_05151661,50,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2604880928993225,0.9,0.9,"[[3, 0, 0, 2], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 5, 5, 7]"
20260402_1104_05151661,51,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.282579779624939,0.25,0.25,"[[1, 0, 3, 1], [2, 1, 1, 1], [3, 1, 1, 0], [2, 1, 0, 2]]","[8, 3, 5, 4]"
20260402_1104_05151661,49,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.6301672458648682,0.85,0.8500000000000001,"[[3, 0, 0, 2], [0, 5, 0, 0], [1, 0, 4, 0], [0, 0, 0, 5]]","[4, 5, 4, 7]"
20260402_1121_5d6bbfb6,52,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.16912393271923065,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1121_5d6bbfb6,52,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.23732733726501465,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,52,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.15043124556541443,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,53,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.24590864777565002,0.95,0.95,"[[5, 0, 0, 0], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 4, 6, 5]"
20260402_1121_5d6bbfb6,53,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.10087143629789352,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,53,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2191774994134903,0.9,0.9,"[[3, 0, 2, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 5, 7, 5]"
20260402_1121_5d6bbfb6,54,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.388676404953003,0.25,0.25,"[[1, 0, 4, 0], [0, 0, 5, 0], [1, 0, 4, 0], [1, 0, 4, 0]]","[3, 0, 17, 0]"
20260402_1121_5d6bbfb6,54,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.9933319687843323,0.65,0.6499999999999999,"[[5, 0, 0, 0], [1, 2, 0, 2], [0, 3, 1, 1], [0, 0, 0, 5]]","[6, 5, 1, 8]"
20260402_1121_5d6bbfb6,54,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.0280556678771973,0.5,0.5,"[[3, 0, 1, 1], [0, 3, 0, 2], [0, 2, 2, 1], [0, 2, 1, 2]]","[3, 7, 4, 6]"
20260402_1121_5d6bbfb6,54,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3876574039459229,0.2,0.2,"[[1, 1, 0, 3], [2, 0, 0, 3], [1, 0, 0, 4], [2, 0, 0, 3]]","[6, 1, 0, 13]"
20260402_1121_5d6bbfb6,54,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.8270420432090759,0.7,0.7000000000000001,"[[4, 0, 1, 0], [0, 3, 2, 0], [0, 1, 4, 0], [0, 0, 2, 3]]","[4, 4, 9, 3]"
20260402_1121_5d6bbfb6,52,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.18284878134727478,0.95,0.95,"[[5, 0, 0, 0], [1, 4, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[6, 4, 5, 5]"
20260402_1121_5d6bbfb6,53,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.11373712867498398,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,52,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2658948600292206,0.85,0.85,"[[2, 1, 0, 2], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[2, 6, 5, 7]"
20260402_1121_5d6bbfb6,53,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1033702939748764,0.85,0.8500000000000001,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 1, 4, 0], [0, 1, 0, 4]]","[4, 7, 4, 5]"
20260402_1121_5d6bbfb6,50,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.20375710725784302,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,48,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12556275725364685,0.95,0.95,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[5, 5, 4, 6]"
20260402_1121_5d6bbfb6,48,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.23627711832523346,0.9,0.9,"[[4, 0, 0, 1], [0, 4, 0, 1], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 4, 5, 7]"
20260402_1121_5d6bbfb6,48,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.31516581773757935,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,48,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1697622686624527,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1121_5d6bbfb6,48,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.07620422542095184,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1121_5d6bbfb6,49,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5926330089569092,0.8,0.8,"[[4, 0, 1, 0], [0, 5, 0, 0], [1, 1, 2, 1], [0, 0, 0, 5]]","[5, 6, 3, 6]"
20260402_1121_5d6bbfb6,49,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.4183976948261261,0.9,0.8999999999999999,"[[5, 0, 0, 0], [0, 4, 0, 1], [0, 0, 5, 0], [1, 0, 0, 4]]","[6, 4, 5, 5]"
20260402_1121_5d6bbfb6,50,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2604880928993225,0.9,0.9,"[[3, 0, 0, 2], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 5, 5, 7]"
20260402_1121_5d6bbfb6,49,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.8368195295333862,0.9,0.9,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 6, 4, 6]"
20260402_1121_5d6bbfb6,49,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.6301672458648682,0.85,0.8500000000000001,"[[3, 0, 0, 2], [0, 5, 0, 0], [1, 0, 4, 0], [0, 0, 0, 5]]","[4, 5, 4, 7]"
20260402_1121_5d6bbfb6,50,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5607194900512695,0.8,0.8,"[[5, 0, 0, 0], [1, 2, 0, 2], [0, 0, 4, 1], [0, 0, 0, 5]]","[6, 2, 4, 8]"
20260402_1121_5d6bbfb6,50,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.12793231010437012,0.8,0.8,"[[4, 0, 0, 1], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 2, 3]]","[4, 4, 8, 4]"
20260402_1121_5d6bbfb6,50,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.31502383947372437,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1121_5d6bbfb6,49,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.7632905840873718,0.9,0.9,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 1, 1, 3]]","[5, 6, 6, 3]"
20260402_1127_908549c4,54,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.8665063381195068,0.7,0.7000000000000001,"[[4, 0, 1, 0], [0, 3, 2, 0], [0, 1, 4, 0], [0, 0, 2, 3]]","[4, 4, 9, 3]"
20260402_1127_908549c4,51,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3032186031341553,0.5,0.5,"[[3, 1, 0, 1], [0, 3, 1, 1], [2, 1, 2, 0], [2, 1, 0, 2]]","[7, 6, 3, 4]"
20260402_1127_908549c4,52,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.23249194025993347,0.85,0.85,"[[2, 1, 0, 2], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[2, 6, 5, 7]"
20260402_1127_908549c4,52,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.0760723277926445,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1127_908549c4,52,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1473245918750763,0.95,0.95,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 5, 5, 6]"
20260402_1127_908549c4,52,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1995440125465393,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1127_908549c4,52,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.0799061506986618,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1127_908549c4,53,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.3350535035133362,0.95,0.95,"[[5, 0, 0, 0], [0, 4, 1, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 4, 6, 5]"
20260402_1127_908549c4,53,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.1848294883966446,0.9,0.9,"[[3, 0, 2, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[3, 5, 7, 5]"
20260402_1127_908549c4,53,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.07752220332622528,0.95,0.95,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [1, 0, 0, 4]]","[6, 5, 5, 4]"
20260402_1127_908549c4,53,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.028942938894033432,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1127_908549c4,54,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.9688407778739929,0.65,0.6499999999999999,"[[5, 0, 0, 0], [0, 2, 0, 3], [0, 3, 1, 1], [0, 0, 0, 5]]","[5, 5, 1, 9]"
20260402_1127_908549c4,54,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3887193202972412,0.25,0.25,"[[1, 0, 4, 0], [1, 0, 4, 0], [1, 0, 4, 0], [2, 0, 3, 0]]","[5, 0, 15, 0]"
20260402_1127_908549c4,54,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.0515755414962769,0.45,0.44999999999999996,"[[3, 0, 1, 1], [1, 2, 0, 2], [0, 2, 2, 1], [0, 2, 1, 2]]","[4, 6, 4, 6]"
20260402_1127_908549c4,51,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.342200756072998,0.45,0.44999999999999996,"[[4, 0, 0, 1], [2, 1, 1, 1], [1, 2, 1, 1], [1, 0, 1, 3]]","[8, 3, 3, 6]"
20260402_1127_908549c4,53,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.0575205534696579,0.85,0.8500000000000001,"[[4, 0, 0, 1], [0, 5, 0, 0], [0, 1, 4, 0], [0, 1, 0, 4]]","[4, 7, 4, 5]"
20260402_1127_908549c4,54,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3875782489776611,0.25,0.25,"[[1, 1, 0, 3], [1, 1, 0, 3], [0, 1, 0, 4], [2, 0, 0, 3]]","[4, 3, 0, 13]"
20260402_1127_908549c4,51,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3593463897705078,0.5,0.5,"[[2, 2, 0, 1], [2, 3, 0, 0], [0, 2, 3, 0], [1, 1, 1, 2]]","[5, 8, 4, 3]"
20260402_1127_908549c4,51,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.275383472442627,0.3,0.30000000000000004,"[[2, 0, 2, 1], [2, 1, 1, 1], [3, 1, 1, 0], [2, 1, 0, 2]]","[9, 3, 4, 4]"
20260402_1127_908549c4,51,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",1.3696963787078857,0.3,0.30000000000000004,"[[1, 3, 1, 0], [1, 1, 2, 1], [2, 2, 1, 0], [0, 1, 1, 3]]","[4, 7, 5, 4]"
20260402_1127_908549c4,48,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.19934561848640442,0.9,0.9,"[[5, 0, 0, 0], [0, 4, 0, 1], [0, 0, 4, 1], [0, 0, 0, 5]]","[5, 4, 4, 7]"
20260402_1127_908549c4,48,3,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.2958889305591583,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1127_908549c4,48,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.11799855530261993,1.0,1.0,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[5, 5, 5, 5]"
20260402_1127_908549c4,48,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.0640011578798294,0.95,0.95,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 5, 0], [0, 0, 0, 5]]","[4, 6, 5, 5]"
20260402_1127_908549c4,49,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.45821908116340637,0.75,0.75,"[[4, 0, 1, 0], [0, 5, 0, 0], [2, 1, 1, 1], [0, 0, 0, 5]]","[6, 6, 2, 6]"
20260402_1127_908549c4,49,2,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.3478274345397949,0.9,0.8999999999999999,"[[5, 0, 0, 0], [0, 4, 0, 1], [0, 0, 5, 0], [1, 0, 0, 4]]","[6, 4, 5, 5]"
20260402_1127_908549c4,48,1,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.07998783886432648,0.95,0.95,"[[5, 0, 0, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[5, 5, 4, 6]"
20260402_1127_908549c4,49,4,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.6903606057167053,0.9,0.9,"[[4, 1, 0, 0], [0, 5, 0, 0], [0, 0, 4, 1], [0, 0, 0, 5]]","[4, 6, 4, 6]"
20260402_1127_908549c4,49,5,64,16,20,"[16, 16, 16, 16]","[4, 4, 4, 4]","[5, 5, 5, 5]",0.5323498845100403,0.85,0.8500000000000001,"[[3, 0, 0, 2], [0, 5, 0, 0], [1, 0, 4, 0], [0, 0, 0, 5]]","[4, 5, 4, 7]"
