subject_id,fold_id,cv_scheme,accuracy,balanced_accuracy,train_accuracy,train_balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts,y_train_counts,y_test_counts,n_train,n_test,embedding_dim,pca_n_components,pca_explained_variance_sum,finetune_use_validation,finetune_val_split,finetune_n_train_inner,finetune_n_val_inner,finetune_train_counts_inner,finetune_val_counts_inner,finetune_epochs_ran,finetune_best_val_loss,finetune_last_train_loss,finetune_last_val_loss,finetune_selected_checkpoint
34,0,sjepa_5fold,0.75,0.75,1.0,1.0,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9874155521392822,True,0.2,26,6,"[13, 13]","[3, 3]",159,0.49143579602241516,0.09797934629023075,0.5196852087974548,best_internal_validation_loss
34,1,sjepa_5fold,0.375,0.375,0.96875,0.96875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9849890470504761,True,0.2,26,6,"[13, 13]","[3, 3]",292,0.2153373807668686,0.04588157311081886,0.2166113406419754,best_internal_validation_loss
34,2,sjepa_5fold,0.625,0.625,1.0,1.0,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,20,20,0.9925864934921265,True,0.2,26,6,"[13, 13]","[3, 3]",242,0.25166502594947815,0.06979134399443865,0.2995612323284149,best_internal_validation_loss
34,3,sjepa_5fold,0.5,0.5,0.96875,0.96875,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9877867698669434,True,0.2,26,6,"[13, 13]","[3, 3]",500,0.15442149341106415,0.013745279517024755,0.15941192209720612,best_internal_validation_loss
34,4,sjepa_5fold,0.625,0.625,0.96875,0.96875,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9869588613510132,True,0.2,26,6,"[13, 13]","[3, 3]",602,0.3375968635082245,0.012856125133112073,0.35760319232940674,best_internal_validation_loss
35,0,sjepa_5fold,0.375,0.375,0.8125,0.8125,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,20,20,0.9885792136192322,True,0.2,26,6,"[13, 13]","[3, 3]",180,0.5592429041862488,0.12989391945302486,0.5759889483451843,best_internal_validation_loss
35,1,sjepa_5fold,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9849153757095337,True,0.2,26,6,"[13, 13]","[3, 3]",63,0.683703601360321,0.3721944987773895,0.7732255458831787,best_internal_validation_loss
35,2,sjepa_5fold,0.75,0.75,0.9375,0.9375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9834762811660767,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.696275532245636,0.3795202225446701,0.9866146445274353,best_internal_validation_loss
35,3,sjepa_5fold,0.75,0.75,0.71875,0.71875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9886460900306702,True,0.2,26,6,"[13, 13]","[3, 3]",52,0.6910826563835144,0.3911416456103325,0.8417424559593201,best_internal_validation_loss
35,4,sjepa_5fold,0.5,0.5,0.9375,0.9375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9864289164543152,True,0.2,26,6,"[13, 13]","[3, 3]",123,0.5828000903129578,0.15159353613853455,0.618363082408905,best_internal_validation_loss
36,0,sjepa_5fold,0.375,0.375,0.875,0.875,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,20,20,0.9842060208320618,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6959967613220215,0.4747617319226265,0.7760016322135925,best_internal_validation_loss
36,1,sjepa_5fold,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9855107069015503,True,0.2,26,6,"[13, 13]","[3, 3]",349,0.3344290554523468,0.03581075044348836,0.3789050579071045,best_internal_validation_loss
36,2,sjepa_5fold,0.625,0.625,0.96875,0.96875,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9812940955162048,True,0.2,26,6,"[13, 13]","[3, 3]",370,0.47170138359069824,0.038439841009676456,0.4810218811035156,best_internal_validation_loss
36,3,sjepa_5fold,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9867497682571411,True,0.2,26,6,"[13, 13]","[3, 3]",301,0.47759321331977844,0.054524319246411324,0.49562767148017883,best_internal_validation_loss
36,4,sjepa_5fold,1.0,1.0,0.96875,0.96875,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9803802967071533,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6924205422401428,0.41591422259807587,0.7753228545188904,best_internal_validation_loss
37,0,sjepa_5fold,0.375,0.375,0.96875,0.96875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9893215298652649,True,0.2,26,6,"[13, 13]","[3, 3]",73,0.6763078570365906,0.37458907812833786,0.6979216933250427,best_internal_validation_loss
37,1,sjepa_5fold,0.75,0.75,0.84375,0.84375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9873862266540527,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6969990134239197,0.47587352991104126,0.7026426792144775,best_internal_validation_loss
37,2,sjepa_5fold,0.5,0.5,0.90625,0.90625,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9857722520828247,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6944277882575989,0.46701665222644806,0.745577871799469,best_internal_validation_loss
37,3,sjepa_5fold,0.625,0.625,0.9375,0.9375,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9833939075469971,True,0.2,26,6,"[13, 13]","[3, 3]",94,0.6543129086494446,0.2959945350885391,0.6808061599731445,best_internal_validation_loss
37,4,sjepa_5fold,0.75,0.75,0.96875,0.96875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9860692620277405,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.7000002264976501,0.46755625307559967,0.8795939087867737,best_internal_validation_loss
38,0,sjepa_5fold,0.375,0.375,1.0,1.0,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9905223250389099,True,0.2,26,6,"[13, 13]","[3, 3]",443,0.14858882129192352,0.026627444196492434,0.15249572694301605,best_internal_validation_loss
38,1,sjepa_5fold,0.625,0.625,0.96875,0.96875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.99314284324646,True,0.2,26,6,"[13, 13]","[3, 3]",109,0.5457220673561096,0.1909576766192913,0.5933364629745483,best_internal_validation_loss
38,2,sjepa_5fold,0.625,0.625,0.96875,0.96875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9864982962608337,True,0.2,26,6,"[13, 13]","[3, 3]",178,0.5123571753501892,0.09562979266047478,0.5620030164718628,best_internal_validation_loss
38,3,sjepa_5fold,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9926164746284485,True,0.2,26,6,"[13, 13]","[3, 3]",97,0.6347346901893616,0.24454259499907494,0.6780945658683777,best_internal_validation_loss
38,4,sjepa_5fold,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9884495139122009,True,0.2,26,6,"[13, 13]","[3, 3]",353,0.35054779052734375,0.04312859755009413,0.3675410747528076,best_internal_validation_loss
39,0,sjepa_5fold,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.990522563457489,True,0.2,26,6,"[13, 13]","[3, 3]",95,0.6821416020393372,0.29106518626213074,0.7479053139686584,best_internal_validation_loss
39,1,sjepa_5fold,0.875,0.875,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9929456114768982,True,0.2,26,6,"[13, 13]","[3, 3]",52,0.6967258453369141,0.4173899441957474,0.7584609389305115,best_internal_validation_loss
39,2,sjepa_5fold,0.5,0.5,0.84375,0.84375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9913015365600586,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6936716437339783,0.4494512900710106,0.7559520602226257,best_internal_validation_loss
39,3,sjepa_5fold,0.25,0.25,0.9375,0.9375,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9913653135299683,True,0.2,26,6,"[13, 13]","[3, 3]",315,0.513031542301178,0.06034614518284798,0.5761380195617676,best_internal_validation_loss
39,4,sjepa_5fold,0.375,0.375,0.875,0.875,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.985805869102478,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6955084800720215,0.47127385437488556,0.7698468565940857,best_internal_validation_loss
40,0,sjepa_5fold,0.75,0.75,0.96875,0.96875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.990899920463562,True,0.2,26,6,"[13, 13]","[3, 3]",168,0.46574029326438904,0.10482905246317387,0.4783448278903961,best_internal_validation_loss
40,1,sjepa_5fold,0.75,0.75,0.875,0.875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9884602427482605,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6938812732696533,0.42813053727149963,0.7672054171562195,best_internal_validation_loss
40,2,sjepa_5fold,0.625,0.625,0.90625,0.90625,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9914346933364868,True,0.2,26,6,"[13, 13]","[3, 3]",177,0.5715475678443909,0.1040251012891531,0.6535696387290955,best_internal_validation_loss
40,3,sjepa_5fold,0.625,0.625,1.0,1.0,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9891101121902466,True,0.2,26,6,"[13, 13]","[3, 3]",518,0.06644867360591888,0.01356913661584258,0.0700221136212349,best_internal_validation_loss
40,4,sjepa_5fold,0.875,0.875,0.96875,0.96875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9878727197647095,True,0.2,26,6,"[13, 13]","[3, 3]",267,0.36053505539894104,0.038054320495575666,0.4035619795322418,best_internal_validation_loss
41,0,sjepa_5fold,0.75,0.75,1.0,1.0,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9853147268295288,True,0.2,26,6,"[13, 13]","[3, 3]",123,0.6190063953399658,0.21254687383770943,0.7046420574188232,best_internal_validation_loss
41,1,sjepa_5fold,0.75,0.75,0.9375,0.9375,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9830178618431091,True,0.2,26,6,"[13, 13]","[3, 3]",196,0.43567371368408203,0.13506272062659264,0.43681764602661133,best_internal_validation_loss
41,2,sjepa_5fold,0.25,0.25,1.0,1.0,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9810270071029663,True,0.2,26,6,"[13, 13]","[3, 3]",206,0.5381256937980652,0.08028198219835758,0.5702493786811829,best_internal_validation_loss
41,3,sjepa_5fold,0.75,0.75,0.84375,0.84375,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9748854637145996,True,0.2,26,6,"[13, 13]","[3, 3]",148,0.5851184725761414,0.1582086682319641,0.5940040349960327,best_internal_validation_loss
41,4,sjepa_5fold,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9852540493011475,True,0.2,26,6,"[13, 13]","[3, 3]",111,0.6321629285812378,0.2897844761610031,0.6546757221221924,best_internal_validation_loss
42,0,sjepa_5fold,0.125,0.125,0.90625,0.90625,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9815460443496704,True,0.2,26,6,"[13, 13]","[3, 3]",260,0.5239537358283997,0.06008940003812313,0.5370806455612183,best_internal_validation_loss
42,1,sjepa_5fold,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9829841256141663,True,0.2,26,6,"[13, 13]","[3, 3]",958,0.16332729160785675,0.007024049526080489,0.18656867742538452,best_internal_validation_loss
42,2,sjepa_5fold,0.75,0.75,0.96875,0.96875,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9902733564376831,True,0.2,26,6,"[13, 13]","[3, 3]",309,0.4299872815608978,0.03878933936357498,0.4429922103881836,best_internal_validation_loss
42,3,sjepa_5fold,0.125,0.125,0.84375,0.84375,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9861684441566467,True,0.2,26,6,"[13, 13]","[3, 3]",102,0.6922149062156677,0.24193141609430313,0.7119338512420654,best_internal_validation_loss
42,4,sjepa_5fold,0.75,0.75,0.9375,0.9375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9846676588058472,True,0.2,26,6,"[13, 13]","[3, 3]",201,0.4330178499221802,0.12510588765144348,0.4542388916015625,best_internal_validation_loss
43,0,sjepa_5fold,0.5,0.5,0.90625,0.90625,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9811476469039917,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6989558339118958,0.48712509870529175,0.7654837965965271,best_internal_validation_loss
43,1,sjepa_5fold,0.625,0.625,0.78125,0.78125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9837610721588135,True,0.2,26,6,"[13, 13]","[3, 3]",121,0.6181129813194275,0.22487656399607658,0.6293358206748962,best_internal_validation_loss
43,2,sjepa_5fold,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9878346920013428,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6921920776367188,0.4635985419154167,0.7029311060905457,best_internal_validation_loss
43,3,sjepa_5fold,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9862192273139954,True,0.2,26,6,"[13, 13]","[3, 3]",54,0.6935119032859802,0.3995346203446388,0.7667858600616455,best_internal_validation_loss
43,4,sjepa_5fold,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9812012910842896,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6939435601234436,0.45886413007974625,0.7319849133491516,best_internal_validation_loss
44,0,sjepa_5fold,0.625,0.625,0.96875,0.96875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,20,20,0.981040358543396,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6937807202339172,0.44282417744398117,0.7163726687431335,best_internal_validation_loss
44,1,sjepa_5fold,0.75,0.75,0.9375,0.9375,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9836822152137756,True,0.2,26,6,"[13, 13]","[3, 3]",203,0.6028810143470764,0.08957932516932487,0.6442853808403015,best_internal_validation_loss
44,2,sjepa_5fold,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9798060655593872,True,0.2,26,6,"[13, 13]","[3, 3]",113,0.6674404144287109,0.23107748106122017,0.688044548034668,best_internal_validation_loss
44,3,sjepa_5fold,0.75,0.75,0.90625,0.90625,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.981429398059845,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6982267498970032,0.40615983307361603,0.729302167892456,best_internal_validation_loss
44,4,sjepa_5fold,0.375,0.375,0.96875,0.96875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9852485060691833,True,0.2,26,6,"[13, 13]","[3, 3]",79,0.6812989115715027,0.3245917782187462,0.7138843536376953,best_internal_validation_loss
45,0,sjepa_5fold,0.5,0.5,0.84375,0.84375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9825674295425415,True,0.2,26,6,"[13, 13]","[3, 3]",128,0.5782143473625183,0.15756355971097946,0.624178946018219,best_internal_validation_loss
45,1,sjepa_5fold,0.875,0.875,0.96875,0.96875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9824770092964172,True,0.2,26,6,"[13, 13]","[3, 3]",204,0.49158287048339844,0.11752945370972157,0.5152501463890076,best_internal_validation_loss
45,2,sjepa_5fold,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9803948402404785,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.693272054195404,0.4368451237678528,0.6974396109580994,best_internal_validation_loss
45,3,sjepa_5fold,0.375,0.375,1.0,1.0,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9816225171089172,True,0.2,26,6,"[13, 13]","[3, 3]",134,0.6090790629386902,0.15811404213309288,0.625657856464386,best_internal_validation_loss
45,4,sjepa_5fold,0.75,0.75,0.875,0.875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9805628061294556,True,0.2,26,6,"[13, 13]","[3, 3]",105,0.608642578125,0.20813914015889168,0.6414909958839417,best_internal_validation_loss
46,0,sjepa_5fold,0.625,0.625,0.78125,0.78125,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9769707918167114,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6933227181434631,0.4819861501455307,0.7005531191825867,best_internal_validation_loss
46,1,sjepa_5fold,0.375,0.375,0.9375,0.9375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9726150631904602,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6921009421348572,0.4620667099952698,0.7039135098457336,best_internal_validation_loss
46,2,sjepa_5fold,0.375,0.375,0.9375,0.9375,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9726243615150452,True,0.2,26,6,"[13, 13]","[3, 3]",115,0.6463552117347717,0.30513758212327957,0.6781105399131775,best_internal_validation_loss
46,3,sjepa_5fold,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.976769208908081,True,0.2,26,6,"[13, 13]","[3, 3]",70,0.6894099712371826,0.3946511670947075,0.720803439617157,best_internal_validation_loss
46,4,sjepa_5fold,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9848369359970093,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6915867328643799,0.49849772453308105,0.7017917037010193,best_internal_validation_loss
47,0,sjepa_5fold,0.625,0.625,0.90625,0.90625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9712252020835876,True,0.2,26,6,"[13, 13]","[3, 3]",86,0.678316593170166,0.3820527270436287,0.7005024552345276,best_internal_validation_loss
47,1,sjepa_5fold,0.75,0.75,0.9375,0.9375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9732383489608765,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6930353045463562,0.5004755258560181,0.7718121409416199,best_internal_validation_loss
47,2,sjepa_5fold,0.5,0.5,0.9375,0.9375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9760288596153259,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6946518421173096,0.4959072172641754,0.7415571808815002,best_internal_validation_loss
47,3,sjepa_5fold,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9788699746131897,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6955879330635071,0.4657071605324745,0.7764949202537537,best_internal_validation_loss
47,4,sjepa_5fold,0.5,0.5,0.90625,0.90625,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9861544966697693,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6950902938842773,0.47549325972795486,0.7404175400733948,best_internal_validation_loss
48,0,sjepa_5fold,0.5,0.5,1.0,1.0,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9858605861663818,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6950337290763855,0.4886729344725609,0.7387495040893555,best_internal_validation_loss
48,1,sjepa_5fold,0.5,0.5,1.0,1.0,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9765154123306274,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.694693386554718,0.41959067434072495,0.7101518511772156,best_internal_validation_loss
48,2,sjepa_5fold,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9855528473854065,True,0.2,26,6,"[13, 13]","[3, 3]",174,0.6564866900444031,0.13001718558371067,0.688442051410675,best_internal_validation_loss
48,3,sjepa_5fold,0.75,0.75,0.96875,0.96875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,20,20,0.9857742786407471,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6949067115783691,0.44976142048835754,0.7276840209960938,best_internal_validation_loss
48,4,sjepa_5fold,0.125,0.125,0.9375,0.9375,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9844889044761658,True,0.2,26,6,"[13, 13]","[3, 3]",325,0.526181161403656,0.051092916168272495,0.5333378911018372,best_internal_validation_loss
49,0,sjepa_5fold,0.375,0.375,0.875,0.875,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,20,20,0.9657134413719177,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6926935315132141,0.49014197289943695,0.7049603462219238,best_internal_validation_loss
49,1,sjepa_5fold,0.25,0.25,1.0,1.0,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9754639863967896,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6935740113258362,0.4865248426795006,0.7117145657539368,best_internal_validation_loss
49,2,sjepa_5fold,0.75,0.75,0.90625,0.90625,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9734967350959778,True,0.2,26,6,"[13, 13]","[3, 3]",297,0.5948503613471985,0.08834509924054146,0.5950562953948975,best_internal_validation_loss
49,3,sjepa_5fold,0.25,0.25,0.96875,0.96875,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9738592505455017,True,0.2,26,6,"[13, 13]","[3, 3]",130,0.6347503066062927,0.26276248693466187,0.6491955518722534,best_internal_validation_loss
49,4,sjepa_5fold,0.375,0.375,0.96875,0.96875,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,20,20,0.9738562107086182,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6964026093482971,0.4655039831995964,0.715536892414093,best_internal_validation_loss
50,0,sjepa_5fold,0.625,0.625,0.9375,0.9375,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,20,20,0.9834387302398682,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6948665976524353,0.4981870949268341,0.8382317423820496,best_internal_validation_loss
50,1,sjepa_5fold,0.5,0.5,0.90625,0.90625,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,20,20,0.9858145117759705,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6963792443275452,0.48031894117593765,0.767587423324585,best_internal_validation_loss
50,2,sjepa_5fold,0.75,0.75,0.9375,0.9375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,20,20,0.9920138120651245,True,0.2,26,6,"[13, 13]","[3, 3]",51,0.6941888928413391,0.46241000294685364,0.6999426484107971,best_internal_validation_loss
