subject_id,fold_id,feature_set,cv_scheme,classifier,accuracy,balanced_accuracy,train_accuracy,train_balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts,y_train_counts,y_test_counts,n_train,n_test,meta_sjepa_dim,meta_sjepa_pca,meta_sjepa_pca_var,meta_fused_dim
24,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.954751193523407,15
24,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.6875,0.6875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9543584585189819,15
25,0,sjepa,sjepa_5fold,shrinkage_lda,0.125,0.125,0.84375,0.84375,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.956569492816925,15
25,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9603114128112793,15
25,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.84375,0.84375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9604659080505371,15
25,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.75,0.75,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9621465802192688,15
25,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9593199491500854,15
26,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.75,0.75,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9476953744888306,15
26,1,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.78125,0.78125,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.952284038066864,15
26,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9544176459312439,15
26,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.8125,0.8125,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.952224850654602,15
26,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.71875,0.71875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9513094425201416,15
27,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.75,0.75,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9441108703613281,15
27,1,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.8125,0.8125,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9464508891105652,15
27,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.75,0.75,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9415821433067322,15
27,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9440461993217468,15
27,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.943756103515625,15
28,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.875,0.875,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9391798377037048,15
28,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9434854984283447,15
28,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.875,0.875,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9445965886116028,15
28,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9476702809333801,15
28,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.96875,0.96875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9411330819129944,15
29,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.84375,0.84375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.953586757183075,15
29,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.9375,0.9375,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9538586735725403,15
29,2,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9589657187461853,15
29,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9481825232505798,15
29,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.875,0.875,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9556272625923157,15
30,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.78125,0.78125,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9443219900131226,15
30,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9477568864822388,15
30,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9390427470207214,15
30,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.75,0.75,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9433978796005249,15
30,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,1.0,0.0,"[[4, 0], [4, 0]]",True,1.0,"[8, 0]","[16, 16]","[4, 4]",32,8,64,15,0.9499822854995728,15
31,0,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.90625,0.90625,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9482795596122742,15
31,1,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.75,0.75,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9458206295967102,15
31,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9447260499000549,15
31,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.84375,0.84375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.944528341293335,15
31,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.84375,0.84375,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9443380236625671,15
32,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9634905457496643,15
32,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9638527035713196,15
32,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9604252576828003,15
32,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9619364142417908,15
32,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9618327617645264,15
33,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.6875,0.6875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9461095333099365,15
33,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9459065198898315,15
33,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9392457008361816,15
33,3,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.84375,0.84375,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.953080415725708,15
33,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.94921875,15
34,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.90625,0.90625,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.96739661693573,15
34,1,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.90625,0.90625,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9643761515617371,15
34,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9680711030960083,15
34,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.96875,0.96875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9693955183029175,15
34,4,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.84375,0.84375,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9610593318939209,15
35,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.84375,0.84375,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9517285227775574,15
35,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9490824937820435,15
35,2,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.84375,0.84375,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9510037302970886,15
35,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.9375,0.9375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9465466737747192,15
35,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.84375,0.84375,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9523909091949463,15
36,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9568687677383423,15
36,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9552972912788391,15
36,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9527177810668945,15
36,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.90625,0.90625,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9541022777557373,15
36,4,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.96875,0.96875,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9546149373054504,15
37,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9628004431724548,15
37,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.963935136795044,15
37,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.96270751953125,15
37,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9622069001197815,15
37,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.6875,0.6875,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9621866345405579,15
38,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.96875,0.96875,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9590344429016113,15
38,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9531126022338867,15
38,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.9375,0.9375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9575259685516357,15
38,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.875,0.875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.960161566734314,15
38,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.84375,0.84375,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9503971934318542,15
39,0,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.84375,0.84375,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9607853293418884,15
39,1,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.75,0.75,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9681212902069092,15
39,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9643041491508484,15
39,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9624883532524109,15
39,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9628207683563232,15
40,0,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.8125,0.8125,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9712367653846741,15
40,1,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.8125,0.8125,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9721036553382874,15
40,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.78125,0.78125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9726046323776245,15
40,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.875,0.875,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9719873666763306,15
40,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9718707203865051,15
41,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.78125,0.78125,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9514579772949219,15
41,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9501474499702454,15
41,2,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.94894939661026,15
41,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.71875,0.71875,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9451622366905212,15
41,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9461876749992371,15
42,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.90625,0.90625,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9604604244232178,15
42,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9645059108734131,15
42,2,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.84375,0.84375,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9622709155082703,15
42,3,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.875,0.875,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9612804055213928,15
42,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9590944647789001,15
43,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9729295372962952,15
43,1,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.84375,0.84375,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9769852161407471,15
43,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9742247462272644,15
43,3,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9737055897712708,15
43,4,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.9375,0.9375,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9728671312332153,15
44,0,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.84375,0.84375,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9472916126251221,15
44,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9417174458503723,15
44,2,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.9375,0.9375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9499696493148804,15
44,3,sjepa,sjepa_5fold,shrinkage_lda,0.875,0.875,0.84375,0.84375,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9461007714271545,15
44,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9487175941467285,15
45,0,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.84375,0.84375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9540761709213257,15
45,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9524829387664795,15
45,2,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.84375,0.84375,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.949179470539093,15
45,3,sjepa,sjepa_5fold,shrinkage_lda,0.375,0.375,0.875,0.875,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9494703412055969,15
45,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9546522498130798,15
46,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.932570219039917,15
46,1,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.84375,0.84375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9284970164299011,15
46,2,sjepa,sjepa_5fold,shrinkage_lda,0.125,0.125,0.90625,0.90625,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9295182228088379,15
46,3,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.927962601184845,15
46,4,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9340102672576904,15
47,0,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.78125,0.78125,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9493386149406433,15
47,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9473559260368347,15
47,2,sjepa,sjepa_5fold,shrinkage_lda,0.25,0.25,0.90625,0.90625,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9485424757003784,15
47,3,sjepa,sjepa_5fold,shrinkage_lda,0.75,0.75,0.84375,0.84375,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9486570954322815,15
47,4,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.84375,0.84375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9509520530700684,15
48,0,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9403874278068542,15
48,1,sjepa,sjepa_5fold,shrinkage_lda,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.942676305770874,15
48,2,sjepa,sjepa_5fold,shrinkage_lda,0.5,0.5,0.78125,0.78125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9471986889839172,15
