subject_id,window_start_s,band,band_lo,band_hi,mean_accuracy,mean_balanced_accuracy,std_balanced_accuracy,collapse_rate,prediction_histogram_total,n_folds
14,1.0,16-20,16,20,0.525,0.525,0.16583123951777,0.0,"[21, 19]",5
14,1.0,18-22,18,22,0.45,0.45,0.12747548783981963,0.0,"[18, 22]",5
14,1.0,20-24,20,24,0.35,0.35,0.1457737973711325,0.0,"[20, 20]",5
14,1.0,22-26,22,26,0.5,0.5,0.1767766952966369,0.0,"[20, 20]",5
14,1.0,24-28,24,28,0.475,0.475,0.16583123951777,0.0,"[17, 23]",5
14,1.0,26-30,26,30,0.325,0.325,0.15000000000000002,0.0,"[21, 19]",5
14,1.0,8-30,8,30,0.425,0.425,0.12747548783981963,0.0,"[21, 19]",5
15,1.0,8-12,8,12,0.425,0.425,0.16955824957813173,0.0,"[17, 23]",5
15,1.0,10-14,10,14,0.275,0.275,0.1457737973711325,0.0,"[17, 23]",5
15,1.0,12-16,12,16,0.325,0.325,0.12747548783981963,0.0,"[21, 19]",5
15,1.0,14-18,14,18,0.55,0.55,0.06123724356957946,0.0,"[16, 24]",5
15,1.0,16-20,16,20,0.625,0.625,0.15811388300841897,0.0,"[21, 19]",5
15,1.0,18-22,18,22,0.725,0.725,0.09354143466934853,0.0,"[19, 21]",5
15,1.0,20-24,20,24,0.525,0.525,0.16583123951777,0.0,"[21, 19]",5
15,1.0,22-26,22,26,0.625,0.625,0.07905694150420949,0.0,"[23, 17]",5
15,1.0,24-28,24,28,0.6,0.6,0.2,0.0,"[18, 22]",5
15,1.0,26-30,26,30,0.6,0.6,0.09354143466934853,0.0,"[20, 20]",5
15,1.0,8-30,8,30,0.3,0.3,0.203100960115899,0.0,"[20, 20]",5
16,1.0,8-12,8,12,0.45,0.45,0.1695582495781317,0.2,"[26, 14]",5
16,1.0,10-14,10,14,0.5,0.5,0.11180339887498948,0.0,"[26, 14]",5
16,1.0,12-16,12,16,0.475,0.475,0.2,0.2,"[27, 13]",5
16,1.0,14-18,14,18,0.575,0.575,0.09999999999999999,0.0,"[31, 9]",5
16,1.0,16-20,16,20,0.45,0.45,0.18708286933869708,0.2,"[30, 10]",5
16,1.0,18-22,18,22,0.375,0.375,0.11180339887498948,0.2,"[27, 13]",5
16,1.0,20-24,20,24,0.5,0.5,0.07905694150420949,0.2,"[28, 12]",5
16,1.0,22-26,22,26,0.425,0.425,0.12747548783981963,0.2,"[31, 9]",5
16,1.0,24-28,24,28,0.45,0.45,0.12747548783981963,0.2,"[28, 12]",5
16,1.0,26-30,26,30,0.425,0.425,0.06123724356957945,0.2,"[29, 11]",5
16,1.0,8-30,8,30,0.45,0.45,0.2318404623873926,0.2,"[30, 10]",5
17,1.0,8-12,8,12,0.475,0.475,0.09354143466934853,0.0,"[23, 17]",5
17,1.0,10-14,10,14,0.45,0.45,0.06123724356957945,0.0,"[24, 16]",5
17,1.0,12-16,12,16,0.525,0.525,0.16583123951777,0.0,"[23, 17]",5
17,1.0,14-18,14,18,0.425,0.425,0.12747548783981963,0.0,"[19, 21]",5
17,1.0,16-20,16,20,0.475,0.475,0.1224744871391589,0.0,"[19, 21]",5
17,1.0,18-22,18,22,0.425,0.425,0.18708286933869706,0.0,"[21, 19]",5
17,1.0,20-24,20,24,0.65,0.65,0.1457737973711325,0.0,"[18, 22]",5
17,1.0,22-26,22,26,0.575,0.575,0.1695582495781317,0.0,"[21, 19]",5
17,1.0,24-28,24,28,0.325,0.325,0.12747548783981963,0.0,"[23, 17]",5
17,1.0,26-30,26,30,0.3,0.3,0.15,0.2,"[22, 18]",5
17,1.0,8-30,8,30,0.525,0.525,0.1457737973711325,0.0,"[19, 21]",5
18,1.0,8-12,8,12,0.375,0.375,0.1767766952966369,0.0,"[17, 23]",5
18,1.0,10-14,10,14,0.375,0.375,0.11180339887498948,0.0,"[19, 21]",5
18,1.0,12-16,12,16,0.5,0.5,0.07905694150420949,0.0,"[18, 22]",5
18,1.0,14-18,14,18,0.625,0.625,0.11180339887498948,0.0,"[23, 17]",5
18,1.0,16-20,16,20,0.475,0.475,0.16583123951777,0.0,"[23, 17]",5
18,1.0,18-22,18,22,0.475,0.475,0.09354143466934853,0.0,"[15, 25]",5
18,1.0,20-24,20,24,0.5,0.5,0.1767766952966369,0.0,"[20, 20]",5
18,1.0,22-26,22,26,0.45,0.45,0.12747548783981963,0.0,"[18, 22]",5
18,1.0,24-28,24,28,0.4,0.4,0.1457737973711325,0.0,"[22, 18]",5
18,1.0,26-30,26,30,0.425,0.425,0.1695582495781317,0.0,"[19, 21]",5
18,1.0,8-30,8,30,0.4,0.4,0.09354143466934853,0.0,"[18, 22]",5
19,1.0,8-12,8,12,0.5,0.5,0.11180339887498948,0.0,"[22, 18]",5
19,1.0,10-14,10,14,0.65,0.65,0.1457737973711325,0.0,"[22, 18]",5
19,1.0,12-16,12,16,0.525,0.525,0.09354143466934853,0.0,"[23, 17]",5
19,1.0,14-18,14,18,0.625,0.625,0.07905694150420949,0.0,"[21, 19]",5
19,1.0,16-20,16,20,0.5,0.5,0.11180339887498948,0.0,"[24, 16]",5
19,1.0,18-22,18,22,0.6,0.6,0.1224744871391589,0.0,"[18, 22]",5
19,1.0,20-24,20,24,0.675,0.675,0.18708286933869706,0.0,"[17, 23]",5
19,1.0,22-26,22,26,0.625,0.625,0.15811388300841897,0.0,"[21, 19]",5
19,1.0,24-28,24,28,0.65,0.65,0.1457737973711325,0.0,"[20, 20]",5
19,1.0,26-30,26,30,0.45,0.45,0.1,0.0,"[18, 22]",5
19,1.0,8-30,8,30,0.6,0.6,0.049999999999999996,0.0,"[22, 18]",5
20,1.0,8-12,8,12,0.35,0.35,0.1224744871391589,0.0,"[20, 20]",5
20,1.0,10-14,10,14,0.55,0.55,0.2806243040080456,0.0,"[20, 20]",5
20,1.0,12-16,12,16,0.6,0.6,0.2,0.0,"[20, 20]",5
20,1.0,14-18,14,18,0.575,0.575,0.2449489742783178,0.0,"[19, 21]",5
20,1.0,16-20,16,20,0.575,0.575,0.1695582495781317,0.0,"[19, 21]",5
20,1.0,18-22,18,22,0.45,0.45,0.12747548783981963,0.0,"[22, 18]",5
20,1.0,20-24,20,24,0.5,0.5,0.11180339887498948,0.0,"[22, 18]",5
20,1.0,22-26,22,26,0.45,0.45,0.12747548783981963,0.0,"[24, 16]",5
20,1.0,24-28,24,28,0.575,0.575,0.1274754878398196,0.0,"[25, 15]",5
20,1.0,26-30,26,30,0.3,0.3,0.10000000000000002,0.0,"[24, 16]",5
20,1.0,8-30,8,30,0.4,0.4,0.2,0.0,"[22, 18]",5
21,1.0,8-12,8,12,0.4,0.4,0.1224744871391589,0.0,"[18, 22]",5
21,1.0,10-14,10,14,0.45,0.45,0.12747548783981963,0.0,"[20, 20]",5
21,1.0,12-16,12,16,0.3,0.3,0.15,0.2,"[22, 18]",5
21,1.0,14-18,14,18,0.3,0.3,0.12747548783981963,0.0,"[18, 22]",5
21,1.0,16-20,16,20,0.45,0.45,0.12747548783981963,0.0,"[16, 24]",5
21,1.0,18-22,18,22,0.35,0.35,0.1457737973711325,0.0,"[18, 22]",5
21,1.0,20-24,20,24,0.3,0.3,0.1,0.0,"[20, 20]",5
21,1.0,22-26,22,26,0.35,0.35,0.16583123951777,0.0,"[20, 20]",5
21,1.0,24-28,24,28,0.35,0.35,0.1457737973711325,0.0,"[22, 18]",5
21,1.0,26-30,26,30,0.375,0.375,0.11180339887498948,0.0,"[23, 17]",5
21,1.0,8-30,8,30,0.35,0.35,0.1457737973711325,0.2,"[22, 18]",5
22,1.0,8-12,8,12,0.25,0.25,0.07905694150420949,0.0,"[22, 18]",5
22,1.0,10-14,10,14,0.35,0.35,0.09354143466934853,0.0,"[18, 22]",5
22,1.0,12-16,12,16,0.475,0.475,0.1224744871391589,0.0,"[17, 23]",5
22,1.0,14-18,14,18,0.45,0.45,0.1695582495781317,0.0,"[22, 18]",5
22,1.0,16-20,16,20,0.6,0.6,0.25495097567963926,0.0,"[22, 18]",5
22,1.0,18-22,18,22,0.575,0.575,0.203100960115899,0.0,"[21, 19]",5
22,1.0,20-24,20,24,0.525,0.525,0.24238399287081647,0.0,"[21, 19]",5
22,1.0,22-26,22,26,0.55,0.55,0.1695582495781317,0.0,"[20, 20]",5
22,1.0,24-28,24,28,0.525,0.525,0.2669269563007828,0.0,"[21, 19]",5
22,1.0,26-30,26,30,0.5,0.5,0.07905694150420949,0.0,"[22, 18]",5
22,1.0,8-30,8,30,0.65,0.65,0.16583123951777,0.0,"[18, 22]",5
23,1.0,8-12,8,12,0.65,0.65,0.09354143466934853,0.0,"[18, 22]",5
23,1.0,10-14,10,14,0.65,0.65,0.1224744871391589,0.0,"[20, 20]",5
23,1.0,12-16,12,16,0.5,0.5,0.11180339887498948,0.0,"[20, 20]",5
23,1.0,14-18,14,18,0.625,0.625,0.2091650066335189,0.0,"[19, 21]",5
23,1.0,16-20,16,20,0.525,0.525,0.09354143466934853,0.0,"[21, 19]",5
23,1.0,18-22,18,22,0.475,0.475,0.21505813167606566,0.0,"[21, 19]",5
23,1.0,20-24,20,24,0.425,0.425,0.12747548783981963,0.0,"[21, 19]",5
23,1.0,22-26,22,26,0.45,0.45,0.18708286933869708,0.0,"[18, 22]",5
23,1.0,24-28,24,28,0.5,0.5,0.13693063937629152,0.0,"[20, 20]",5
23,1.0,26-30,26,30,0.475,0.475,0.049999999999999996,0.2,"[23, 17]",5
23,1.0,8-30,8,30,0.65,0.65,0.16583123951777,0.0,"[18, 22]",5
24,1.0,8-12,8,12,0.4,0.4,0.16583123951777,0.2,"[18, 22]",5
24,1.0,10-14,10,14,0.4,0.4,0.09354143466934853,0.2,"[18, 22]",5
24,1.0,12-16,12,16,0.425,0.425,0.06123724356957945,0.0,"[15, 25]",5
24,1.0,14-18,14,18,0.375,0.375,0.07905694150420949,0.0,"[15, 25]",5
24,1.0,16-20,16,20,0.4,0.4,0.1224744871391589,0.0,"[18, 22]",5
24,1.0,18-22,18,22,0.4,0.4,0.18371173070873836,0.0,"[18, 22]",5
24,1.0,20-24,20,24,0.325,0.325,0.06123724356957945,0.0,"[19, 21]",5
24,1.0,22-26,22,26,0.4,0.4,0.09354143466934853,0.0,"[16, 24]",5
24,1.0,24-28,24,28,0.375,0.375,0.11180339887498948,0.2,"[15, 25]",5
24,1.0,26-30,26,30,0.4,0.4,0.1224744871391589,0.2,"[18, 22]",5
24,1.0,8-30,8,30,0.4,0.4,0.09354143466934853,0.2,"[16, 24]",5
25,1.0,8-12,8,12,0.5,0.5,0.13693063937629152,0.0,"[24, 16]",5
25,1.0,10-14,10,14,0.65,0.65,0.16583123951777,0.0,"[24, 16]",5
25,1.0,12-16,12,16,0.575,0.575,0.1,0.0,"[25, 15]",5
25,1.0,14-18,14,18,0.65,0.65,0.1224744871391589,0.0,"[26, 14]",5
25,1.0,16-20,16,20,0.75,0.75,0.11180339887498948,0.0,"[24, 16]",5
25,1.0,18-22,18,22,0.675,0.675,0.1695582495781317,0.0,"[21, 19]",5
25,1.0,20-24,20,24,0.6,0.6,0.1224744871391589,0.0,"[22, 18]",5
25,1.0,22-26,22,26,0.625,0.625,0.13693063937629152,0.0,"[23, 17]",5
25,1.0,24-28,24,28,0.6,0.6,0.18371173070873836,0.0,"[20, 20]",5
25,1.0,26-30,26,30,0.625,0.625,0.0,0.0,"[21, 19]",5
25,1.0,8-30,8,30,0.6,0.6,0.09354143466934853,0.0,"[22, 18]",5
26,1.0,8-12,8,12,0.35,0.35,0.1457737973711325,0.0,"[16, 24]",5
26,1.0,10-14,10,14,0.375,0.375,0.11180339887498948,0.0,"[19, 21]",5
26,1.0,12-16,12,16,0.275,0.275,0.16583123951777,0.0,"[17, 23]",5
26,1.0,14-18,14,18,0.325,0.325,0.18708286933869708,0.0,"[21, 19]",5
26,1.0,16-20,16,20,0.4,0.4,0.09354143466934853,0.0,"[24, 16]",5
26,1.0,18-22,18,22,0.475,0.475,0.18371173070873836,0.0,"[21, 19]",5
26,1.0,20-24,20,24,0.4,0.4,0.049999999999999996,0.0,"[20, 20]",5
26,1.0,22-26,22,26,0.425,0.425,0.1,0.0,"[21, 19]",5
26,1.0,24-28,24,28,0.375,0.375,0.22360679774997896,0.0,"[23, 17]",5
26,1.0,26-30,26,30,0.4,0.4,0.1224744871391589,0.0,"[22, 18]",5
26,1.0,8-30,8,30,0.35,0.35,0.049999999999999996,0.0,"[18, 22]",5
27,1.0,8-12,8,12,0.475,0.475,0.1224744871391589,0.0,"[19, 21]",5
27,1.0,10-14,10,14,0.475,0.475,0.049999999999999996,0.0,"[21, 19]",5
27,1.0,12-16,12,16,0.3,0.3,0.1,0.0,"[16, 24]",5
27,1.0,14-18,14,18,0.425,0.425,0.18708286933869708,0.0,"[11, 29]",5
27,1.0,16-20,16,20,0.275,0.275,0.1457737973711325,0.0,"[21, 19]",5
27,1.0,18-22,18,22,0.575,0.575,0.12747548783981963,0.2,"[19, 21]",5
27,1.0,20-24,20,24,0.475,0.475,0.1457737973711325,0.0,"[23, 17]",5
27,1.0,22-26,22,26,0.55,0.55,0.1,0.0,"[22, 18]",5
27,1.0,24-28,24,28,0.4,0.4,0.1457737973711325,0.0,"[20, 20]",5
27,1.0,26-30,26,30,0.475,0.475,0.16583123951777,0.0,"[19, 21]",5
27,1.0,8-30,8,30,0.325,0.325,0.06123724356957945,0.0,"[17, 23]",5
28,1.0,8-12,8,12,0.625,0.625,0.13693063937629152,0.2,"[19, 21]",5
28,1.0,10-14,10,14,0.525,0.525,0.28939592256975566,0.0,"[19, 21]",5
28,1.0,12-16,12,16,0.575,0.575,0.18708286933869706,0.0,"[21, 19]",5
28,1.0,14-18,14,18,0.55,0.55,0.2318404623873926,0.0,"[22, 18]",5
28,1.0,16-20,16,20,0.65,0.65,0.22912878474779197,0.0,"[22, 18]",5
28,1.0,18-22,18,22,0.6,0.6,0.09354143466934853,0.0,"[20, 20]",5
28,1.0,20-24,20,24,0.675,0.675,0.06123724356957946,0.0,"[21, 19]",5
28,1.0,22-26,22,26,0.65,0.65,0.1457737973711325,0.0,"[22, 18]",5
28,1.0,24-28,24,28,0.55,0.55,0.1695582495781317,0.0,"[22, 18]",5
28,1.0,26-30,26,30,0.55,0.55,0.06123724356957945,0.0,"[18, 22]",5
28,1.0,8-30,8,30,0.675,0.675,0.21794494717703367,0.0,"[25, 15]",5
29,1.0,8-12,8,12,0.6,0.6,0.09354143466934853,0.0,"[18, 22]",5
29,1.0,10-14,10,14,0.475,0.475,0.1457737973711325,0.0,"[21, 19]",5
29,1.0,12-16,12,16,0.5,0.5,0.07905694150420949,0.0,"[20, 20]",5
29,1.0,14-18,14,18,0.5,0.5,0.11180339887498948,0.0,"[20, 20]",5
29,1.0,16-20,16,20,0.425,0.425,0.16955824957813173,0.0,"[17, 23]",5
29,1.0,18-22,18,22,0.5,0.5,0.22360679774997896,0.0,"[16, 24]",5
29,1.0,20-24,20,24,0.55,0.55,0.09999999999999999,0.2,"[20, 20]",5
29,1.0,22-26,22,26,0.525,0.525,0.1457737973711325,0.2,"[15, 25]",5
29,1.0,24-28,24,28,0.225,0.225,0.14577379737113252,0.0,"[15, 25]",5
29,1.0,26-30,26,30,0.325,0.325,0.1,0.0,"[19, 21]",5
29,1.0,8-30,8,30,0.375,0.375,0.11180339887498948,0.0,"[13, 27]",5
30,1.0,8-12,8,12,0.525,0.525,0.1457737973711325,0.0,"[23, 17]",5
30,1.0,10-14,10,14,0.625,0.625,0.23717082451262844,0.0,"[21, 19]",5
30,1.0,12-16,12,16,0.475,0.475,0.2,0.0,"[23, 17]",5
30,1.0,14-18,14,18,0.55,0.55,0.291547594742265,0.0,"[18, 22]",5
30,1.0,16-20,16,20,0.55,0.55,0.1695582495781317,0.0,"[20, 20]",5
30,1.0,18-22,18,22,0.5,0.5,0.13693063937629152,0.0,"[18, 22]",5
30,1.0,20-24,20,24,0.675,0.675,0.15,0.0,"[19, 21]",5
30,1.0,22-26,22,26,0.65,0.65,0.1457737973711325,0.0,"[18, 22]",5
30,1.0,24-28,24,28,0.5,0.5,0.11180339887498948,0.0,"[18, 22]",5
30,1.0,26-30,26,30,0.4,0.4,0.09354143466934853,0.0,"[20, 20]",5
30,1.0,8-30,8,30,0.6,0.6,0.25495097567963926,0.0,"[22, 18]",5
31,1.0,8-12,8,12,0.6,0.6,0.1457737973711325,0.0,"[20, 20]",5
31,1.0,10-14,10,14,0.5,0.5,0.2091650066335189,0.2,"[22, 18]",5
31,1.0,12-16,12,16,0.55,0.55,0.1274754878398196,0.0,"[20, 20]",5
31,1.0,14-18,14,18,0.6,0.6,0.1224744871391589,0.0,"[20, 20]",5
31,1.0,16-20,16,20,0.6,0.6,0.1837117307087384,0.0,"[18, 22]",5
31,1.0,18-22,18,22,0.475,0.475,0.1224744871391589,0.0,"[19, 21]",5
31,1.0,20-24,20,24,0.375,0.375,0.11180339887498948,0.0,"[19, 21]",5
31,1.0,22-26,22,26,0.55,0.55,0.1695582495781317,0.0,"[16, 24]",5
31,1.0,24-28,24,28,0.525,0.525,0.1457737973711325,0.0,"[21, 19]",5
31,1.0,26-30,26,30,0.45,0.45,0.2318404623873926,0.0,"[18, 22]",5
31,1.0,8-30,8,30,0.55,0.55,0.09999999999999999,0.0,"[20, 20]",5
32,1.0,8-12,8,12,0.575,0.575,0.1695582495781317,0.0,"[17, 23]",5
32,1.0,10-14,10,14,0.5,0.5,0.13693063937629152,0.0,"[16, 24]",5
32,1.0,12-16,12,16,0.5,0.5,0.1767766952966369,0.0,"[18, 22]",5
32,1.0,14-18,14,18,0.525,0.525,0.18371173070873836,0.0,"[19, 21]",5
32,1.0,16-20,16,20,0.575,0.575,0.18708286933869706,0.0,"[15, 25]",5
32,1.0,18-22,18,22,0.45,0.45,0.15000000000000002,0.0,"[18, 22]",5
32,1.0,20-24,20,24,0.45,0.45,0.257390753524675,0.2,"[16, 24]",5
32,1.0,22-26,22,26,0.425,0.425,0.12747548783981963,0.0,"[17, 23]",5
32,1.0,24-28,24,28,0.325,0.325,0.10000000000000002,0.0,"[21, 19]",5
32,1.0,26-30,26,30,0.4,0.4,0.09354143466934853,0.0,"[22, 18]",5
32,1.0,8-30,8,30,0.475,0.475,0.1457737973711325,0.2,"[13, 27]",5
33,1.0,8-12,8,12,0.5,0.5,0.13693063937629152,0.2,"[18, 22]",5
33,1.0,10-14,10,14,0.5,0.5,0.13693063937629152,0.2,"[14, 26]",5
33,1.0,12-16,12,16,0.4,0.4,0.09354143466934853,0.0,"[16, 24]",5
33,1.0,14-18,14,18,0.325,0.325,0.12747548783981963,0.0,"[15, 25]",5
33,1.0,16-20,16,20,0.525,0.525,0.1457737973711325,0.2,"[23, 17]",5
33,1.0,18-22,18,22,0.575,0.575,0.2318404623873926,0.0,"[21, 19]",5
33,1.0,20-24,20,24,0.5,0.5,0.15811388300841897,0.0,"[20, 20]",5
33,1.0,22-26,22,26,0.375,0.375,0.11180339887498948,0.0,"[25, 15]",5
33,1.0,24-28,24,28,0.3,0.3,0.15000000000000002,0.0,"[22, 18]",5
33,1.0,26-30,26,30,0.325,0.325,0.12747548783981963,0.0,"[21, 19]",5
33,1.0,8-30,8,30,0.375,0.375,0.11180339887498948,0.0,"[21, 19]",5
34,1.0,8-12,8,12,0.525,0.525,0.1457737973711325,0.0,"[27, 13]",5
34,1.0,10-14,10,14,0.4,0.4,0.09354143466934853,0.0,"[22, 18]",5
34,1.0,12-16,12,16,0.4,0.4,0.09354143466934853,0.0,"[22, 18]",5
34,1.0,14-18,14,18,0.45,0.45,0.15000000000000002,0.0,"[22, 18]",5
34,1.0,16-20,16,20,0.35,0.35,0.1457737973711325,0.2,"[22, 18]",5
34,1.0,18-22,18,22,0.275,0.275,0.1457737973711325,0.0,"[21, 19]",5
34,1.0,20-24,20,24,0.375,0.375,0.2091650066335189,0.0,"[21, 19]",5
34,1.0,22-26,22,26,0.325,0.325,0.203100960115899,0.0,"[23, 17]",5
34,1.0,24-28,24,28,0.3,0.3,0.1695582495781317,0.0,"[24, 16]",5
34,1.0,26-30,26,30,0.3,0.3,0.1,0.0,"[22, 18]",5
34,1.0,8-30,8,30,0.375,0.375,0.07905694150420949,0.0,"[21, 19]",5
35,1.0,8-12,8,12,0.625,0.625,0.13693063937629152,0.0,"[21, 19]",5
35,1.0,10-14,10,14,0.55,0.55,0.1695582495781317,0.0,"[22, 18]",5
35,1.0,12-16,12,16,0.55,0.55,0.203100960115899,0.0,"[26, 14]",5
35,1.0,14-18,14,18,0.525,0.525,0.1457737973711325,0.0,"[25, 15]",5
35,1.0,16-20,16,20,0.525,0.525,0.1457737973711325,0.0,"[23, 17]",5
35,1.0,18-22,18,22,0.5,0.5,0.2091650066335189,0.0,"[24, 16]",5
35,1.0,20-24,20,24,0.475,0.475,0.2,0.0,"[25, 15]",5
35,1.0,22-26,22,26,0.475,0.475,0.09354143466934853,0.0,"[23, 17]",5
35,1.0,24-28,24,28,0.45,0.45,0.12747548783981963,0.0,"[24, 16]",5
35,1.0,26-30,26,30,0.475,0.475,0.2,0.0,"[23, 17]",5
35,1.0,8-30,8,30,0.525,0.525,0.18371173070873836,0.0,"[21, 19]",5
36,1.0,8-12,8,12,0.575,0.575,0.18708286933869706,0.0,"[19, 21]",5
36,1.0,10-14,10,14,0.475,0.475,0.21505813167606566,0.0,"[17, 23]",5
36,1.0,12-16,12,16,0.5,0.5,0.15811388300841897,0.0,"[18, 22]",5
36,1.0,14-18,14,18,0.525,0.525,0.21505813167606566,0.0,"[21, 19]",5
36,1.0,16-20,16,20,0.525,0.525,0.18371173070873836,0.0,"[19, 21]",5
36,1.0,18-22,18,22,0.375,0.375,0.13693063937629152,0.0,"[23, 17]",5
36,1.0,20-24,20,24,0.3,0.3,0.203100960115899,0.2,"[18, 22]",5
36,1.0,22-26,22,26,0.3,0.3,0.15000000000000002,0.0,"[16, 24]",5
36,1.0,24-28,24,28,0.3,0.3,0.1,0.0,"[22, 18]",5
36,1.0,26-30,26,30,0.325,0.325,0.12747548783981963,0.0,"[21, 19]",5
36,1.0,8-30,8,30,0.4,0.4,0.2150581316760657,0.0,"[16, 24]",5
37,1.0,8-12,8,12,0.5,0.5,0.13693063937629152,0.0,"[20, 20]",5
37,1.0,10-14,10,14,0.375,0.375,0.13693063937629152,0.0,"[19, 21]",5
37,1.0,12-16,12,16,0.375,0.375,0.15811388300841897,0.0,"[15, 25]",5
37,1.0,14-18,14,18,0.45,0.45,0.16955824957813173,0.0,"[12, 28]",5
37,1.0,16-20,16,20,0.45,0.45,0.203100960115899,0.0,"[18, 22]",5
37,1.0,18-22,18,22,0.575,0.575,0.18708286933869706,0.0,"[23, 17]",5
37,1.0,20-24,20,24,0.7,0.7,0.2318404623873926,0.0,"[18, 22]",5
37,1.0,22-26,22,26,0.625,0.625,0.11180339887498948,0.0,"[21, 19]",5
37,1.0,24-28,24,28,0.4,0.4,0.1224744871391589,0.2,"[14, 26]",5
37,1.0,26-30,26,30,0.5,0.5,0.07905694150420949,0.0,"[22, 18]",5
37,1.0,8-30,8,30,0.475,0.475,0.1457737973711325,0.0,"[15, 25]",5
38,1.0,8-12,8,12,0.375,0.375,0.11180339887498948,0.0,"[19, 21]",5
38,1.0,10-14,10,14,0.525,0.525,0.1457737973711325,0.0,"[21, 19]",5
38,1.0,12-16,12,16,0.475,0.475,0.09354143466934853,0.0,"[23, 17]",5
38,1.0,14-18,14,18,0.375,0.375,0.13693063937629152,0.2,"[23, 17]",5
38,1.0,16-20,16,20,0.575,0.575,0.18708286933869706,0.0,"[25, 15]",5
38,1.0,18-22,18,22,0.575,0.575,0.15,0.0,"[19, 21]",5
38,1.0,20-24,20,24,0.55,0.55,0.257390753524675,0.0,"[20, 20]",5
38,1.0,22-26,22,26,0.625,0.625,0.15811388300841897,0.0,"[17, 23]",5
38,1.0,24-28,24,28,0.575,0.575,0.257390753524675,0.0,"[19, 21]",5
38,1.0,26-30,26,30,0.45,0.45,0.06123724356957945,0.0,"[20, 20]",5
38,1.0,8-30,8,30,0.575,0.575,0.2318404623873926,0.0,"[21, 19]",5
39,1.0,8-12,8,12,0.25,0.25,0.11180339887498948,0.0,"[20, 20]",5
39,1.0,10-14,10,14,0.3,0.3,0.12747548783981963,0.0,"[24, 16]",5
39,1.0,12-16,12,16,0.375,0.375,0.11180339887498948,0.0,"[23, 17]",5
39,1.0,14-18,14,18,0.5,0.5,0.11180339887498948,0.0,"[24, 16]",5
39,1.0,16-20,16,20,0.35,0.35,0.16583123951777,0.0,"[20, 20]",5
39,1.0,18-22,18,22,0.425,0.425,0.12747548783981963,0.0,"[21, 19]",5
39,1.0,20-24,20,24,0.375,0.375,0.13693063937629152,0.0,"[19, 21]",5
39,1.0,22-26,22,26,0.375,0.375,0.11180339887498948,0.0,"[19, 21]",5
39,1.0,24-28,24,28,0.35,0.35,0.09354143466934853,0.0,"[20, 20]",5
39,1.0,26-30,26,30,0.425,0.425,0.12747548783981963,0.0,"[27, 13]",5
39,1.0,8-30,8,30,0.3,0.3,0.12747548783981963,0.0,"[22, 18]",5
40,1.0,8-12,8,12,0.65,0.65,0.09354143466934853,0.0,"[18, 22]",5
40,1.0,10-14,10,14,0.625,0.625,0.1767766952966369,0.0,"[23, 17]",5
40,1.0,12-16,12,16,0.75,0.75,0.19364916731037085,0.0,"[20, 20]",5
40,1.0,14-18,14,18,0.6,0.6,0.09354143466934853,0.0,"[22, 18]",5
40,1.0,16-20,16,20,0.6,0.6,0.09354143466934853,0.0,"[22, 18]",5
40,1.0,18-22,18,22,0.7,0.7,0.06123724356957946,0.0,"[20, 20]",5
40,1.0,20-24,20,24,0.675,0.675,0.06123724356957946,0.0,"[19, 21]",5
40,1.0,22-26,22,26,0.725,0.725,0.049999999999999996,0.0,"[19, 21]",5
40,1.0,24-28,24,28,0.6,0.6,0.09354143466934853,0.0,"[20, 20]",5
40,1.0,26-30,26,30,0.525,0.525,0.1224744871391589,0.0,"[19, 21]",5
40,1.0,8-30,8,30,0.75,0.75,0.15811388300841897,0.0,"[18, 22]",5
41,1.0,8-12,8,12,0.4,0.4,0.2,0.0,"[18, 22]",5
41,1.0,10-14,10,14,0.475,0.475,0.09354143466934853,0.0,"[19, 21]",5
41,1.0,12-16,12,16,0.375,0.375,0.07905694150420949,0.0,"[19, 21]",5
41,1.0,14-18,14,18,0.5,0.5,0.11180339887498948,0.0,"[20, 20]",5
41,1.0,16-20,16,20,0.4,0.4,0.1457737973711325,0.0,"[18, 22]",5
41,1.0,18-22,18,22,0.425,0.425,0.15000000000000002,0.0,"[15, 25]",5
41,1.0,20-24,20,24,0.5,0.5,0.22360679774997896,0.0,"[18, 22]",5
41,1.0,22-26,22,26,0.4,0.4,0.1224744871391589,0.2,"[20, 20]",5
41,1.0,24-28,24,28,0.25,0.25,0.11180339887498948,0.0,"[22, 18]",5
41,1.0,26-30,26,30,0.35,0.35,0.09354143466934853,0.0,"[20, 20]",5
41,1.0,8-30,8,30,0.425,0.425,0.203100960115899,0.2,"[17, 23]",5
42,1.0,8-12,8,12,0.425,0.425,0.1695582495781317,0.0,"[29, 11]",5
42,1.0,10-14,10,14,0.5,0.5,0.11180339887498948,0.2,"[32, 8]",5
42,1.0,12-16,12,16,0.55,0.55,0.06123724356957945,0.4,"[30, 10]",5
42,1.0,14-18,14,18,0.4,0.4,0.1457737973711325,0.2,"[28, 12]",5
42,1.0,16-20,16,20,0.375,0.375,0.07905694150420949,0.2,"[31, 9]",5
42,1.0,18-22,18,22,0.45,0.45,0.1,0.2,"[32, 8]",5
42,1.0,20-24,20,24,0.425,0.425,0.06123724356957945,0.2,"[35, 5]",5
42,1.0,22-26,22,26,0.45,0.45,0.06123724356957945,0.4,"[34, 6]",5
