subject_id,rep,band,accuracy,balanced_accuracy
27,2,8-12,0.4375,0.46825396825396826
27,2,8-20,0.3125,0.3412698412698413
27,2,8-30,0.375,0.4126984126984127
27,2,12-20,0.5625,0.5793650793650793
27,2,15-20,0.375,0.38095238095238093
27,2,15-30,0.4375,0.45238095238095233
27,2,20-30,0.5,0.5238095238095238
27,2,8-15,0.4375,0.45238095238095233
27,3,8-12,0.4375,0.4365079365079365
27,3,8-20,0.375,0.38095238095238093
27,3,8-30,0.3125,0.32539682539682535
27,3,12-20,0.625,0.6507936507936507
27,3,15-20,0.375,0.3968253968253968
27,3,15-30,0.625,0.6349206349206349
27,3,20-30,0.5625,0.5793650793650793
27,3,8-15,0.375,0.3968253968253968
27,4,8-12,0.4375,0.4375
27,4,8-20,0.375,0.375
27,4,8-30,0.375,0.375
27,4,12-20,0.4375,0.4375
27,4,15-20,0.3125,0.3125
27,4,15-30,0.625,0.625
27,4,20-30,0.375,0.375
27,4,8-15,0.375,0.375
27,5,8-12,0.4375,0.55
27,5,8-20,0.4375,0.4833333333333333
27,5,8-30,0.5,0.5666666666666667
27,5,12-20,0.5,0.5333333333333333
27,5,15-20,0.4375,0.45
27,5,15-30,0.4375,0.45
27,5,20-30,0.5,0.5
27,5,8-15,0.375,0.43333333333333335
27,6,8-12,0.5,0.5238095238095238
27,6,8-20,0.375,0.38095238095238093
27,6,8-30,0.5,0.4920634920634921
27,6,12-20,0.5,0.4920634920634921
27,6,15-20,0.375,0.38095238095238093
27,6,15-30,0.4375,0.4365079365079365
27,6,20-30,0.5,0.47619047619047616
27,6,8-15,0.5625,0.5793650793650793
27,7,8-12,0.5,0.5079365079365079
27,7,8-20,0.5625,0.5952380952380952
27,7,8-30,0.5,0.5396825396825397
27,7,12-20,0.5625,0.5793650793650793
27,7,15-20,0.5625,0.5476190476190476
27,7,15-30,0.5625,0.5952380952380952
27,7,20-30,0.5625,0.5952380952380952
27,7,8-15,0.4375,0.46825396825396826
27,8,8-12,0.25,0.23333333333333334
27,8,8-20,0.4375,0.41666666666666663
27,8,8-30,0.5,0.5
27,8,12-20,0.5625,0.6166666666666667
27,8,15-20,0.375,0.43333333333333335
27,8,15-30,0.5625,0.6166666666666667
27,8,20-30,0.4375,0.55
27,8,8-15,0.4375,0.41666666666666663
27,9,8-12,0.25,0.5
27,9,8-20,0.25,0.5
27,9,8-30,0.25,0.4166666666666667
27,9,12-20,0.4375,0.625
27,9,15-20,0.25,0.4166666666666667
27,9,15-30,0.3125,0.5416666666666666
27,9,20-30,0.25,0.5
27,9,8-15,0.1875,0.375
28,0,8-12,0.625,0.6507936507936507
28,0,8-20,0.6875,0.7063492063492063
28,0,8-30,0.6875,0.7063492063492063
28,0,12-20,0.5625,0.5952380952380952
28,0,15-20,0.5625,0.5952380952380952
28,0,15-30,0.875,0.8888888888888888
28,0,20-30,0.6875,0.6904761904761905
28,0,8-15,0.8125,0.8333333333333333
28,1,8-12,0.5625,0.6166666666666667
28,1,8-20,0.625,0.6666666666666667
28,1,8-30,0.5625,0.6166666666666667
28,1,12-20,0.5625,0.6166666666666667
28,1,15-20,0.5,0.5666666666666667
28,1,15-30,0.75,0.8
28,1,20-30,0.625,0.7
28,1,8-15,0.4375,0.4833333333333333
28,2,8-12,0.5625,0.65
28,2,8-20,0.5625,0.6166666666666667
28,2,8-30,0.5625,0.65
28,2,12-20,0.5,0.6
28,2,15-20,0.5625,0.65
28,2,15-30,0.5,0.6
28,2,20-30,0.5,0.6
28,2,8-15,0.6875,0.75
28,3,8-12,0.5625,0.65
28,3,8-20,0.625,0.6666666666666667
28,3,8-30,0.75,0.8
28,3,12-20,0.4375,0.55
28,3,15-20,0.6875,0.75
28,3,15-30,0.75,0.7666666666666666
28,3,20-30,0.75,0.8
28,3,8-15,0.5,0.5333333333333333
28,4,8-12,0.625,0.6190476190476191
28,4,8-20,0.625,0.6349206349206349
28,4,8-30,0.75,0.7301587301587301
28,4,12-20,0.4375,0.4365079365079365
28,4,15-20,0.5,0.5079365079365079
28,4,15-30,0.625,0.5873015873015872
28,4,20-30,0.5625,0.5634920634920635
28,4,8-15,0.5625,0.5634920634920635
28,5,8-12,0.5,0.6
28,5,8-20,0.5625,0.6166666666666667
28,5,8-30,0.625,0.7
28,5,12-20,0.625,0.7
28,5,15-20,0.5625,0.6166666666666667
28,5,15-30,0.75,0.8
28,5,20-30,0.625,0.6666666666666667
28,5,8-15,0.5625,0.5833333333333333
28,6,8-12,0.75,0.7666666666666666
28,6,8-20,0.6875,0.65
28,6,8-30,0.6875,0.6833333333333333
28,6,12-20,0.5625,0.5833333333333333
28,6,15-20,0.625,0.6666666666666667
28,6,15-30,0.75,0.8
28,6,20-30,0.6875,0.75
28,6,8-15,0.5625,0.5833333333333333
28,7,8-12,0.6875,0.7222222222222222
28,7,8-20,0.75,0.7619047619047619
28,7,8-30,0.625,0.6349206349206349
28,7,12-20,0.5625,0.5952380952380952
28,7,15-20,0.625,0.6507936507936507
28,7,15-30,0.5625,0.5476190476190476
28,7,20-30,0.5625,0.5793650793650793
28,7,8-15,0.6875,0.7063492063492063
28,8,8-12,0.5,0.4920634920634921
28,8,8-20,0.6875,0.6746031746031746
28,8,8-30,0.6875,0.6904761904761905
28,8,12-20,0.625,0.6507936507936507
28,8,15-20,0.6875,0.7063492063492063
28,8,15-30,0.625,0.6349206349206349
28,8,20-30,0.6875,0.6904761904761905
28,8,8-15,0.625,0.6031746031746031
28,9,8-12,0.625,0.7
28,9,8-20,0.625,0.6666666666666667
28,9,8-30,0.75,0.8
28,9,12-20,0.5,0.5666666666666667
28,9,15-20,0.625,0.7
28,9,15-30,0.75,0.8
28,9,20-30,0.625,0.7
28,9,8-15,0.75,0.8
29,0,8-12,0.25,0.3
29,0,8-20,0.3125,0.4166666666666667
29,0,8-30,0.375,0.43333333333333335
29,0,12-20,0.25,0.3333333333333333
29,0,15-20,0.375,0.4666666666666667
29,0,15-30,0.5,0.5666666666666667
29,0,20-30,0.375,0.43333333333333335
29,0,8-15,0.375,0.4
29,1,8-12,0.25,0.5384615384615384
29,1,8-20,0.125,0.20512820512820512
29,1,8-30,0.25,0.5384615384615384
29,1,12-20,0.125,0.3333333333333333
29,1,15-20,0.1875,0.5
29,1,15-30,0.1875,0.5
29,1,20-30,0.125,0.3333333333333333
29,1,8-15,0.3125,0.5769230769230769
29,2,8-12,0.5625,0.5634920634920635
29,2,8-20,0.4375,0.45238095238095233
29,2,8-30,0.3125,0.32539682539682535
29,2,12-20,0.3125,0.30952380952380953
29,2,15-20,0.5,0.5396825396825397
29,2,15-30,0.375,0.38095238095238093
29,2,20-30,0.3125,0.3412698412698413
29,2,8-15,0.375,0.36507936507936506
29,3,8-12,0.5,0.5
29,3,8-20,0.4375,0.4375
29,3,8-30,0.3125,0.3125
29,3,12-20,0.375,0.375
29,3,15-20,0.3125,0.3125
29,3,15-30,0.375,0.375
29,3,20-30,0.1875,0.1875
29,3,8-15,0.5625,0.5625
29,4,8-12,0.4375,0.4833333333333333
29,4,8-20,0.5625,0.6166666666666667
29,4,8-30,0.5625,0.6166666666666667
29,4,12-20,0.5,0.6
29,4,15-20,0.5,0.5666666666666667
29,4,15-30,0.4375,0.5166666666666667
29,4,20-30,0.5625,0.6166666666666667
29,4,8-15,0.625,0.6666666666666667
29,5,8-12,0.375,0.4126984126984127
29,5,8-20,0.5,0.5238095238095238
29,5,8-30,0.3125,0.3412698412698413
29,5,12-20,0.3125,0.30952380952380953
29,5,15-20,0.3125,0.32539682539682535
29,5,15-30,0.3125,0.3412698412698413
29,5,20-30,0.3125,0.32539682539682535
29,5,8-15,0.5625,0.5793650793650793
29,6,8-12,0.625,0.625
29,6,8-20,0.5625,0.5625
29,6,8-30,0.4375,0.4375
29,6,12-20,0.3125,0.3125
29,6,15-20,0.3125,0.3125
29,6,15-30,0.375,0.375
29,6,20-30,0.4375,0.4375
29,6,8-15,0.625,0.625
29,7,8-12,0.4375,0.5166666666666667
29,7,8-20,0.4375,0.5166666666666667
29,7,8-30,0.375,0.5
29,7,12-20,0.5,0.6
29,7,15-20,0.4375,0.55
29,7,15-30,0.375,0.5
29,7,20-30,0.25,0.3
29,7,8-15,0.375,0.4666666666666667
29,8,8-12,0.4375,0.4833333333333333
29,8,8-20,0.375,0.43333333333333335
29,8,8-30,0.375,0.4666666666666667
29,8,12-20,0.3125,0.4166666666666667
29,8,15-20,0.3125,0.3833333333333333
29,8,15-30,0.5,0.5666666666666667
29,8,20-30,0.375,0.43333333333333335
29,8,8-15,0.5,0.5
29,9,8-12,0.375,0.3968253968253968
29,9,8-20,0.4375,0.45238095238095233
29,9,8-30,0.25,0.2698412698412698
29,9,12-20,0.1875,0.1984126984126984
29,9,15-20,0.125,0.12698412698412698
29,9,15-30,0.5,0.4920634920634921
29,9,20-30,0.4375,0.46825396825396826
29,9,8-15,0.3125,0.32539682539682535
30,0,8-12,0.5625,0.5793650793650793
30,0,8-20,0.5,0.5079365079365079
30,0,8-30,0.625,0.6349206349206349
30,0,12-20,0.5625,0.5634920634920635
30,0,15-20,0.5,0.4920634920634921
30,0,15-30,0.625,0.6507936507936507
30,0,20-30,0.5,0.5238095238095238
30,0,8-15,0.5625,0.5793650793650793
30,1,8-12,0.4375,0.5909090909090909
30,1,8-20,0.5625,0.6818181818181819
30,1,8-30,0.625,0.7272727272727273
30,1,12-20,0.625,0.7272727272727273
30,1,15-20,0.625,0.7272727272727273
30,1,15-30,0.6875,0.7727272727272727
30,1,20-30,0.625,0.7272727272727273
30,1,8-15,0.75,0.8181818181818181
30,2,8-12,0.75,0.75
30,2,8-20,0.6875,0.6875
30,2,8-30,0.75,0.75
30,2,12-20,0.75,0.75
30,2,15-20,0.6875,0.6875
30,2,15-30,0.6875,0.6875
30,2,20-30,0.625,0.625
30,2,8-15,0.6875,0.6875
30,3,8-12,0.6875,0.6875
30,3,8-20,0.75,0.75
30,3,8-30,0.625,0.625
30,3,12-20,0.4375,0.4375
30,3,15-20,0.6875,0.6875
30,3,15-30,0.5,0.5
30,3,20-30,0.625,0.625
30,3,8-15,0.75,0.75
30,4,8-12,0.5,0.5079365079365079
30,4,8-20,0.75,0.7619047619047619
30,4,8-30,0.75,0.7619047619047619
30,4,12-20,0.6875,0.7063492063492063
30,4,15-20,0.6875,0.7063492063492063
30,4,15-30,0.5,0.5238095238095238
30,4,20-30,0.625,0.6666666666666666
30,4,8-15,0.6875,0.6904761904761905
30,5,8-12,0.5,0.5
30,5,8-20,0.6875,0.6875
30,5,8-30,0.75,0.75
30,5,12-20,0.5,0.5
30,5,15-20,0.625,0.625
30,5,15-30,0.5625,0.5625
30,5,20-30,0.5625,0.5625
30,5,8-15,0.625,0.625
30,6,8-12,0.6875,0.6875
30,6,8-20,0.625,0.625
30,6,8-30,0.6875,0.6875
30,6,12-20,0.5,0.5
30,6,15-20,0.4375,0.4375
30,6,15-30,0.625,0.625
30,6,20-30,0.5,0.5
30,6,8-15,0.625,0.625
30,7,8-12,0.4375,0.4375
30,7,8-20,0.5625,0.5625
30,7,8-30,0.5625,0.5625
30,7,12-20,0.4375,0.4375
30,7,15-20,0.4375,0.4375
30,7,15-30,0.4375,0.4375
30,7,20-30,0.625,0.625
30,7,8-15,0.625,0.625
30,8,8-12,0.6875,0.6875
30,8,8-20,0.75,0.75
30,8,8-30,0.625,0.625
30,8,12-20,0.5625,0.5625
30,8,15-20,0.6875,0.6875
30,8,15-30,0.625,0.625
30,8,20-30,0.375,0.375
30,8,8-15,0.75,0.75
30,9,8-12,0.625,0.625
30,9,8-20,0.5625,0.5625
30,9,8-30,0.625,0.625
30,9,12-20,0.4375,0.4375
30,9,15-20,0.5625,0.5625
30,9,15-30,0.6875,0.6875
30,9,20-30,0.6875,0.6875
30,9,8-15,0.4375,0.4375
31,0,8-12,0.375,0.3968253968253968
31,0,8-20,0.375,0.36507936507936506
31,0,8-30,0.25,0.23809523809523808
31,0,12-20,0.3125,0.32539682539682535
31,0,15-20,0.625,0.6190476190476191
31,0,15-30,0.4375,0.46825396825396826
31,0,20-30,0.375,0.3968253968253968
31,0,8-15,0.375,0.36507936507936506
31,1,8-12,0.3125,0.3833333333333333
31,1,8-20,0.3125,0.3833333333333333
31,1,8-30,0.0625,0.08333333333333333
31,1,12-20,0.4375,0.5166666666666667
31,1,15-20,0.4375,0.5166666666666667
31,1,15-30,0.1875,0.21666666666666667
31,1,20-30,0.3125,0.35
31,1,8-15,0.3125,0.3833333333333333
31,2,8-12,0.3125,0.35
31,2,8-20,0.3125,0.35
31,2,8-30,0.3125,0.3833333333333333
31,2,12-20,0.4375,0.4833333333333333
31,2,15-20,0.5625,0.5833333333333333
31,2,15-30,0.5,0.5666666666666667
31,2,20-30,0.5,0.5666666666666667
31,2,8-15,0.375,0.43333333333333335
31,3,8-12,0.375,0.4126984126984127
31,3,8-20,0.375,0.36507936507936506
31,3,8-30,0.3125,0.2777777777777778
31,3,12-20,0.3125,0.30952380952380953
31,3,15-20,0.5625,0.5793650793650793
31,3,15-30,0.125,0.12698412698412698
31,3,20-30,0.375,0.3492063492063492
31,3,8-15,0.625,0.6507936507936507
31,4,8-12,0.5625,0.5634920634920635
31,4,8-20,0.5625,0.5634920634920635
31,4,8-30,0.4375,0.45238095238095233
31,4,12-20,0.25,0.23809523809523808
31,4,15-20,0.625,0.6190476190476191
31,4,15-30,0.375,0.3492063492063492
31,4,20-30,0.375,0.3968253968253968
31,4,8-15,0.625,0.6349206349206349
31,5,8-12,0.375,0.4
31,5,8-20,0.375,0.4
31,5,8-30,0.1875,0.21666666666666667
31,5,12-20,0.3125,0.31666666666666665
31,5,15-20,0.375,0.3666666666666667
31,5,15-30,0.375,0.3666666666666667
31,5,20-30,0.1875,0.15
31,5,8-15,0.625,0.6666666666666667
31,6,8-12,0.375,0.375
31,6,8-20,0.375,0.375
31,6,8-30,0.4375,0.4375
31,6,12-20,0.375,0.375
31,6,15-20,0.3125,0.3125
31,6,15-30,0.375,0.375
31,6,20-30,0.375,0.375
31,6,8-15,0.4375,0.4375
31,7,8-12,0.3125,0.5
31,7,8-20,0.375,0.49090909090909096
31,7,8-30,0.375,0.49090909090909096
31,7,12-20,0.3125,0.4454545454545455
31,7,15-20,0.375,0.5454545454545454
31,7,15-30,0.3125,0.3909090909090909
31,7,20-30,0.125,0.14545454545454545
31,7,8-15,0.3125,0.4454545454545455
31,8,8-12,0.5625,0.5625
31,8,8-20,0.5,0.5
31,8,8-30,0.4375,0.4375
31,8,12-20,0.4375,0.4375
31,8,15-20,0.75,0.75
31,8,15-30,0.5,0.5
31,8,20-30,0.3125,0.3125
31,8,8-15,0.5,0.5
31,9,8-12,0.3125,0.5
31,9,8-20,0.25,0.4
31,9,8-30,0.3125,0.4454545454545455
31,9,12-20,0.1875,0.3
31,9,15-20,0.3125,0.5
31,9,15-30,0.1875,0.3
31,9,20-30,0.375,0.49090909090909096
31,9,8-15,0.375,0.5454545454545454
32,0,8-12,0.3125,0.31666666666666665
32,0,8-20,0.1875,0.18333333333333335
32,0,8-30,0.25,0.23333333333333334
32,0,12-20,0.3125,0.3833333333333333
32,0,15-20,0.5625,0.6166666666666667
32,0,15-30,0.5,0.5
32,0,20-30,0.5625,0.6166666666666667
32,0,8-15,0.1875,0.18333333333333335
32,1,8-12,0.5,0.5079365079365079
32,1,8-20,0.25,0.23809523809523808
32,1,8-30,0.375,0.38095238095238093
32,1,12-20,0.375,0.38095238095238093
32,1,15-20,0.375,0.36507936507936506
32,1,15-30,0.5625,0.5952380952380952
32,1,20-30,0.3125,0.32539682539682535
32,1,8-15,0.375,0.36507936507936506
32,2,8-12,0.3125,0.3412698412698413
32,2,8-20,0.25,0.2698412698412698
32,2,8-30,0.3125,0.32539682539682535
32,2,12-20,0.375,0.38095238095238093
32,2,15-20,0.375,0.38095238095238093
32,2,15-30,0.375,0.38095238095238093
32,2,20-30,0.25,0.2698412698412698
32,2,8-15,0.25,0.25396825396825395
32,3,8-12,0.5,0.5333333333333333
32,3,8-20,0.3125,0.3833333333333333
32,3,8-30,0.375,0.4666666666666667
32,3,12-20,0.5,0.5333333333333333
32,3,15-20,0.3125,0.3833333333333333
32,3,15-30,0.5625,0.6166666666666667
32,3,20-30,0.375,0.43333333333333335
32,3,8-15,0.5,0.6
32,4,8-12,0.625,0.625
32,4,8-20,0.1875,0.1875
32,4,8-30,0.1875,0.1875
32,4,12-20,0.25,0.25
32,4,15-20,0.5,0.5
32,4,15-30,0.25,0.25
32,4,20-30,0.625,0.625
32,4,8-15,0.5,0.5
32,5,8-12,0.625,0.6666666666666666
32,5,8-20,0.375,0.3968253968253968
32,5,8-30,0.375,0.42857142857142855
32,5,12-20,0.3125,0.3412698412698413
32,5,15-20,0.4375,0.46825396825396826
32,5,15-30,0.375,0.4126984126984127
32,5,20-30,0.5,0.5396825396825397
32,5,8-15,0.5,0.5238095238095238
32,6,8-12,0.375,0.3968253968253968
32,6,8-20,0.4375,0.46825396825396826
32,6,8-30,0.3125,0.35714285714285715
32,6,12-20,0.5625,0.5793650793650793
32,6,15-20,0.375,0.38095238095238093
32,6,15-30,0.3125,0.32539682539682535
32,6,20-30,0.4375,0.45238095238095233
32,6,8-15,0.375,0.3968253968253968
32,7,8-12,0.5625,0.5634920634920635
32,7,8-20,0.375,0.38095238095238093
32,7,8-30,0.25,0.25396825396825395
32,7,12-20,0.375,0.38095238095238093
32,7,15-20,0.5625,0.5793650793650793
32,7,15-30,0.5,0.4920634920634921
32,7,20-30,0.3125,0.30952380952380953
32,7,8-15,0.4375,0.4841269841269841
32,8,8-12,0.5625,0.5625
32,8,8-20,0.4375,0.4375
32,8,8-30,0.4375,0.4375
32,8,12-20,0.375,0.375
32,8,15-20,0.5625,0.5625
32,8,15-30,0.625,0.625
32,8,20-30,0.625,0.625
32,8,8-15,0.4375,0.4375
32,9,8-12,0.6875,0.7063492063492063
32,9,8-20,0.4375,0.45238095238095233
32,9,8-30,0.3125,0.3412698412698413
32,9,12-20,0.4375,0.42063492063492064
32,9,15-20,0.5,0.5238095238095238
32,9,15-30,0.4375,0.46825396825396826
32,9,20-30,0.25,0.2698412698412698
32,9,8-15,0.5625,0.5634920634920635
33,0,8-12,0.25,0.25396825396825395
33,0,8-20,0.375,0.36507936507936506
33,0,8-30,0.375,0.36507936507936506
33,0,12-20,0.4375,0.4365079365079365
33,0,15-20,0.5625,0.5793650793650793
33,0,15-30,0.375,0.36507936507936506
33,0,20-30,0.375,0.3968253968253968
33,0,8-15,0.375,0.38095238095238093
33,1,8-12,0.375,0.4666666666666667
33,1,8-20,0.4375,0.5166666666666667
33,1,8-30,0.3125,0.35
33,1,12-20,0.3125,0.3833333333333333
33,1,15-20,0.5,0.5666666666666667
33,1,15-30,0.25,0.26666666666666666
33,1,20-30,0.5,0.5333333333333333
33,1,8-15,0.375,0.4666666666666667
33,2,8-12,0.6875,0.6875
33,2,8-20,0.5625,0.5625
33,2,8-30,0.5,0.5
33,2,12-20,0.625,0.625
33,2,15-20,0.6875,0.6875
33,2,15-30,0.5,0.5
33,2,20-30,0.5625,0.5625
33,2,8-15,0.5,0.5
33,3,8-12,0.4375,0.4375
33,3,8-20,0.4375,0.4375
33,3,8-30,0.5,0.5
33,3,12-20,0.5,0.5
33,3,15-20,0.4375,0.4375
33,3,15-30,0.3125,0.3125
33,3,20-30,0.4375,0.4375
33,3,8-15,0.4375,0.4375
33,4,8-12,0.3125,0.32539682539682535
33,4,8-20,0.5625,0.5793650793650793
33,4,8-30,0.4375,0.46825396825396826
33,4,12-20,0.5,0.4920634920634921
33,4,15-20,0.5,0.5079365079365079
33,4,15-30,0.5625,0.5793650793650793
33,4,20-30,0.5,0.5238095238095238
33,4,8-15,0.5,0.5079365079365079
33,5,8-12,0.4375,0.5363636363636364
33,5,8-20,0.5,0.4727272727272727
33,5,8-30,0.4375,0.4818181818181818
33,5,12-20,0.5625,0.6272727272727273
33,5,15-20,0.4375,0.5363636363636364
33,5,15-30,0.3125,0.4454545454545455
33,5,20-30,0.4375,0.5909090909090909
33,5,8-15,0.4375,0.4818181818181818
33,6,8-12,0.5,0.6363636363636364
33,6,8-20,0.375,0.49090909090909096
33,6,8-30,0.3125,0.5
33,6,12-20,0.4375,0.5909090909090909
33,6,15-20,0.375,0.43636363636363634
33,6,15-30,0.375,0.49090909090909096
33,6,20-30,0.4375,0.5909090909090909
33,6,8-15,0.3125,0.4454545454545455
33,7,8-12,0.3125,0.32539682539682535
33,7,8-20,0.625,0.6190476190476191
33,7,8-30,0.625,0.6349206349206349
33,7,12-20,0.5625,0.5793650793650793
33,7,15-20,0.5625,0.5952380952380952
33,7,15-30,0.4375,0.46825396825396826
33,7,20-30,0.375,0.3968253968253968
33,7,8-15,0.3125,0.30952380952380953
33,8,8-12,0.3125,0.4166666666666667
33,8,8-20,0.3125,0.3833333333333333
33,8,8-30,0.375,0.4666666666666667
33,8,12-20,0.3125,0.3833333333333333
33,8,15-20,0.375,0.4666666666666667
33,8,15-30,0.4375,0.55
33,8,20-30,0.4375,0.55
33,8,8-15,0.3125,0.3833333333333333
33,9,8-12,0.375,0.375
33,9,8-20,0.4375,0.4375
33,9,8-30,0.3125,0.3125
33,9,12-20,0.4375,0.4375
33,9,15-20,0.5,0.5
33,9,15-30,0.4375,0.4375
33,9,20-30,0.375,0.375
33,9,8-15,0.3125,0.3125
34,0,8-12,0.25,0.25
34,0,8-20,0.375,0.375
34,0,8-30,0.25,0.25
34,0,12-20,0.375,0.375
34,0,15-20,0.375,0.375
34,0,15-30,0.3125,0.3125
34,0,20-30,0.25,0.25
34,0,8-15,0.3125,0.3125
34,1,8-12,0.4375,0.4375
34,1,8-20,0.4375,0.4375
34,1,8-30,0.4375,0.4375
34,1,12-20,0.5,0.5
34,1,15-20,0.5,0.5
34,1,15-30,0.4375,0.4375
34,1,20-30,0.5,0.5
34,1,8-15,0.375,0.375
34,2,8-12,0.375,0.43333333333333335
34,2,8-20,0.4375,0.4833333333333333
34,2,8-30,0.3125,0.35
34,2,12-20,0.4375,0.5166666666666667
34,2,15-20,0.5625,0.5833333333333333
34,2,15-30,0.4375,0.4833333333333333
34,2,20-30,0.4375,0.41666666666666663
34,2,8-15,0.375,0.43333333333333335
34,3,8-12,0.4375,0.45238095238095233
34,3,8-20,0.5625,0.5634920634920635
34,3,8-30,0.625,0.6507936507936507
34,3,12-20,0.6875,0.7063492063492063
34,3,15-20,0.5625,0.5793650793650793
34,3,15-30,0.4375,0.46825396825396826
34,3,20-30,0.4375,0.46825396825396826
34,3,8-15,0.375,0.4126984126984127
34,4,8-12,0.375,0.3968253968253968
34,4,8-20,0.5,0.5238095238095238
34,4,8-30,0.375,0.3968253968253968
34,4,12-20,0.6875,0.7063492063492063
34,4,15-20,0.625,0.6349206349206349
34,4,15-30,0.25,0.2698412698412698
34,4,20-30,0.25,0.2698412698412698
34,4,8-15,0.4375,0.4365079365079365
34,5,8-12,0.1875,0.21666666666666667
34,5,8-20,0.375,0.43333333333333335
34,5,8-30,0.375,0.4
34,5,12-20,0.4375,0.55
34,5,15-20,0.5,0.5333333333333333
34,5,15-30,0.4375,0.4833333333333333
34,5,20-30,0.5625,0.5833333333333333
34,5,8-15,0.5,0.4666666666666667
34,6,8-12,0.25,0.5
34,6,8-20,0.3125,0.5416666666666666
34,6,8-30,0.375,0.5833333333333334
34,6,12-20,0.3125,0.5416666666666666
34,6,15-20,0.25,0.5
34,6,15-30,0.25,0.5
34,6,20-30,0.375,0.5833333333333334
34,6,8-15,0.25,0.5
34,7,8-12,0.375,0.3968253968253968
34,7,8-20,0.3125,0.32539682539682535
34,7,8-30,0.4375,0.4365079365079365
34,7,12-20,0.375,0.38095238095238093
34,7,15-20,0.375,0.3968253968253968
34,7,15-30,0.4375,0.4365079365079365
34,7,20-30,0.5,0.5238095238095238
34,7,8-15,0.3125,0.32539682539682535
34,8,8-12,0.3125,0.35
34,8,8-20,0.1875,0.15
34,8,8-30,0.25,0.23333333333333334
34,8,12-20,0.25,0.2
34,8,15-20,0.25,0.2
34,8,15-30,0.375,0.3333333333333333
34,8,20-30,0.4375,0.45
34,8,8-15,0.125,0.1
34,9,8-12,0.1875,0.3
34,9,8-20,0.375,0.5454545454545454
34,9,8-30,0.4375,0.5909090909090909
34,9,12-20,0.375,0.5454545454545454
34,9,15-20,0.375,0.5454545454545454
34,9,15-30,0.375,0.49090909090909096
34,9,20-30,0.375,0.49090909090909096
34,9,8-15,0.1875,0.3
35,0,8-12,0.375,0.3968253968253968
35,0,8-20,0.3125,0.3412698412698413
35,0,8-30,0.3125,0.32539682539682535
35,0,12-20,0.375,0.3968253968253968
35,0,15-20,0.5625,0.5793650793650793
35,0,15-30,0.4375,0.45238095238095233
35,0,20-30,0.625,0.6507936507936507
35,0,8-15,0.375,0.3968253968253968
35,1,8-12,0.5625,0.5625
35,1,8-20,0.4375,0.4375
35,1,8-30,0.4375,0.4375
35,1,12-20,0.3125,0.3125
35,1,15-20,0.375,0.375
35,1,15-30,0.5,0.5
35,1,20-30,0.5,0.5
35,1,8-15,0.4375,0.4375
35,2,8-12,0.625,0.7272727272727273
35,2,8-20,0.5625,0.6818181818181819
35,2,8-30,0.5625,0.6272727272727273
35,2,12-20,0.4375,0.5363636363636364
35,2,15-20,0.4375,0.5909090909090909
35,2,15-30,0.4375,0.5909090909090909
35,2,20-30,0.375,0.5454545454545454
35,2,8-15,0.5625,0.6818181818181819
35,3,8-12,0.3125,0.4454545454545455
35,3,8-20,0.25,0.34545454545454546
35,3,8-30,0.3125,0.4454545454545455
35,3,12-20,0.25,0.34545454545454546
35,3,15-20,0.3125,0.33636363636363636
35,3,15-30,0.375,0.43636363636363634
35,3,20-30,0.1875,0.3
35,3,8-15,0.3125,0.4454545454545455
35,4,8-12,0.25,0.2698412698412698
35,4,8-20,0.25,0.2857142857142857
35,4,8-30,0.3125,0.3412698412698413
35,4,12-20,0.4375,0.46825396825396826
35,4,15-20,0.5,0.5396825396825397
35,4,15-30,0.5,0.5396825396825397
35,4,20-30,0.375,0.3968253968253968
35,4,8-15,0.25,0.2698412698412698
35,5,8-12,0.375,0.5454545454545454
35,5,8-20,0.25,0.34545454545454546
35,5,8-30,0.25,0.34545454545454546
35,5,12-20,0.25,0.34545454545454546
35,5,15-20,0.3125,0.4454545454545455
35,5,15-30,0.5,0.6363636363636364
35,5,20-30,0.5625,0.6818181818181819
35,5,8-15,0.25,0.34545454545454546
35,6,8-12,0.625,0.6507936507936507
35,6,8-20,0.5625,0.5793650793650793
35,6,8-30,0.6875,0.6904761904761905
35,6,12-20,0.4375,0.46825396825396826
35,6,15-20,0.5625,0.5793650793650793
35,6,15-30,0.5625,0.5793650793650793
35,6,20-30,0.375,0.3968253968253968
35,6,8-15,0.5625,0.5793650793650793
35,7,8-12,0.4375,0.46825396825396826
35,7,8-20,0.625,0.6031746031746031
35,7,8-30,0.5625,0.5476190476190476
35,7,12-20,0.375,0.36507936507936506
35,7,15-20,0.6875,0.7063492063492063
35,7,15-30,0.5625,0.5793650793650793
35,7,20-30,0.5,0.5396825396825397
35,7,8-15,0.375,0.38095238095238093
35,8,8-12,0.5,0.5
35,8,8-20,0.5,0.5
35,8,8-30,0.5625,0.5625
35,8,12-20,0.5,0.5
35,8,15-20,0.5625,0.5625
35,8,15-30,0.75,0.75
35,8,20-30,0.5625,0.5625
35,8,8-15,0.5,0.5
35,9,8-12,0.625,0.625
35,9,8-20,0.5,0.5
35,9,8-30,0.5,0.5
35,9,12-20,0.375,0.375
35,9,15-20,0.6875,0.6875
35,9,15-30,0.5,0.5
35,9,20-30,0.5,0.5
35,9,8-15,0.5,0.5
36,0,8-12,0.3125,0.3412698412698413
36,0,8-20,0.3125,0.3412698412698413
