subject_id,fold_id,method,accuracy,balanced_accuracy,outer_test_used_for_selection,outer_test_used_for_fit,shallow_retrained
sub-38,0,riemann_2s,0.75,0.75,False,False,False
sub-38,0,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-38,0,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-38,1,shallow_locked,0.625,0.625,False,False,False
sub-38,1,riemann_1s,0.75,0.75,False,False,False
sub-38,1,riemann_2s,1.0,1.0,False,False,False
sub-38,1,riemann_equal_short_scales,1.0,1.0,False,False,False
sub-38,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-38,2,shallow_locked,0.625,0.625,False,False,False
sub-38,2,riemann_1s,0.5,0.5,False,False,False
sub-38,2,riemann_2s,0.75,0.75,False,False,False
sub-38,2,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-38,2,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-38,3,shallow_locked,0.75,0.75,False,False,False
sub-38,3,riemann_1s,0.5,0.5,False,False,False
sub-38,3,riemann_2s,0.75,0.75,False,False,False
sub-38,3,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-38,3,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-38,4,shallow_locked,0.75,0.75,False,False,False
sub-38,4,riemann_1s,0.375,0.375,False,False,False
sub-38,4,riemann_2s,0.5,0.5,False,False,False
sub-38,4,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-38,4,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-39,0,shallow_locked,0.625,0.625,False,False,False
sub-39,0,riemann_1s,0.625,0.625,False,False,False
sub-39,0,riemann_2s,0.375,0.375,False,False,False
sub-39,0,riemann_equal_short_scales,0.25,0.25,False,False,False
sub-39,0,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-39,1,shallow_locked,0.625,0.625,False,False,False
sub-39,1,riemann_1s,0.625,0.625,False,False,False
sub-39,1,riemann_2s,0.625,0.625,False,False,False
sub-39,1,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-39,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-39,2,shallow_locked,0.75,0.75,False,False,False
sub-39,2,riemann_1s,0.125,0.125,False,False,False
sub-39,2,riemann_2s,0.625,0.625,False,False,False
sub-39,2,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-39,2,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-39,3,shallow_locked,0.75,0.75,False,False,False
sub-39,3,riemann_1s,0.625,0.625,False,False,False
sub-39,3,riemann_2s,0.625,0.625,False,False,False
sub-39,3,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-39,3,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-39,4,shallow_locked,0.75,0.75,False,False,False
sub-39,4,riemann_1s,0.625,0.625,False,False,False
sub-39,4,riemann_2s,0.5,0.5,False,False,False
sub-39,4,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-39,4,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-40,0,shallow_locked,0.75,0.75,False,False,False
sub-40,0,riemann_1s,0.25,0.25,False,False,False
sub-40,0,riemann_2s,0.25,0.25,False,False,False
sub-40,0,riemann_equal_short_scales,0.25,0.25,False,False,False
sub-40,0,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-40,1,shallow_locked,0.75,0.75,False,False,False
sub-40,1,riemann_1s,0.75,0.75,False,False,False
sub-40,1,riemann_2s,0.75,0.75,False,False,False
sub-40,1,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-40,1,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-40,2,shallow_locked,0.75,0.75,False,False,False
sub-40,2,riemann_1s,1.0,1.0,False,False,False
sub-40,2,riemann_2s,1.0,1.0,False,False,False
sub-40,2,riemann_equal_short_scales,1.0,1.0,False,False,False
sub-40,2,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-40,3,shallow_locked,0.625,0.625,False,False,False
sub-40,3,riemann_1s,0.875,0.875,False,False,False
sub-40,3,riemann_2s,0.875,0.875,False,False,False
sub-40,3,riemann_equal_short_scales,0.875,0.875,False,False,False
sub-40,3,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-40,4,shallow_locked,0.75,0.75,False,False,False
sub-40,4,riemann_1s,0.875,0.875,False,False,False
sub-40,4,riemann_2s,0.875,0.875,False,False,False
sub-40,4,riemann_equal_short_scales,0.875,0.875,False,False,False
sub-40,4,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-41,0,shallow_locked,0.5,0.5,False,False,False
sub-41,0,riemann_1s,0.5,0.5,False,False,False
sub-41,0,riemann_2s,0.25,0.25,False,False,False
sub-41,0,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-41,0,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-41,1,shallow_locked,0.625,0.625,False,False,False
sub-41,1,riemann_1s,0.625,0.625,False,False,False
sub-41,1,riemann_2s,0.375,0.375,False,False,False
sub-41,1,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-41,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-41,2,shallow_locked,0.5,0.5,False,False,False
sub-41,2,riemann_1s,0.375,0.375,False,False,False
sub-41,2,riemann_2s,0.25,0.25,False,False,False
sub-41,2,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-41,2,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-41,3,shallow_locked,0.5,0.5,False,False,False
sub-41,3,riemann_1s,0.625,0.625,False,False,False
sub-41,3,riemann_2s,0.375,0.375,False,False,False
sub-41,3,riemann_equal_short_scales,0.25,0.25,False,False,False
sub-41,3,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-41,4,shallow_locked,0.5,0.5,False,False,False
sub-41,4,riemann_1s,0.625,0.625,False,False,False
sub-41,4,riemann_2s,0.625,0.625,False,False,False
sub-41,4,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-41,4,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-42,0,shallow_locked,0.75,0.75,False,False,False
sub-42,0,riemann_1s,0.5,0.5,False,False,False
sub-42,0,riemann_2s,0.5,0.5,False,False,False
sub-42,0,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-42,0,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-42,1,shallow_locked,0.625,0.625,False,False,False
sub-42,1,riemann_1s,0.625,0.625,False,False,False
sub-42,1,riemann_2s,0.625,0.625,False,False,False
sub-42,1,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-42,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-42,2,shallow_locked,0.375,0.375,False,False,False
sub-42,2,riemann_1s,0.75,0.75,False,False,False
sub-42,2,riemann_2s,0.375,0.375,False,False,False
sub-42,2,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-42,2,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-42,3,shallow_locked,0.875,0.875,False,False,False
sub-42,3,riemann_1s,0.25,0.25,False,False,False
sub-42,3,riemann_2s,0.625,0.625,False,False,False
sub-42,3,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-42,3,shallow_riemann_fusion,0.875,0.875,False,False,False
sub-42,4,shallow_locked,0.75,0.75,False,False,False
sub-42,4,riemann_1s,0.625,0.625,False,False,False
sub-42,4,riemann_2s,0.625,0.625,False,False,False
sub-42,4,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-42,4,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-43,0,shallow_locked,0.25,0.25,False,False,False
sub-43,0,riemann_1s,0.375,0.375,False,False,False
sub-43,0,riemann_2s,0.5,0.5,False,False,False
sub-43,0,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-43,0,shallow_riemann_fusion,0.25,0.25,False,False,False
sub-43,1,shallow_locked,0.5,0.5,False,False,False
sub-43,1,riemann_1s,0.375,0.375,False,False,False
sub-43,1,riemann_2s,0.375,0.375,False,False,False
sub-43,1,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-43,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-43,2,shallow_locked,0.375,0.375,False,False,False
sub-43,2,riemann_1s,0.25,0.25,False,False,False
sub-43,2,riemann_2s,0.25,0.25,False,False,False
sub-43,2,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-43,2,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-43,3,shallow_locked,0.0,0.0,False,False,False
sub-43,3,riemann_1s,0.5,0.5,False,False,False
sub-43,3,riemann_2s,0.5,0.5,False,False,False
sub-43,3,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-43,3,shallow_riemann_fusion,0.25,0.25,False,False,False
sub-43,4,shallow_locked,0.125,0.125,False,False,False
sub-43,4,riemann_1s,0.5,0.5,False,False,False
sub-43,4,riemann_2s,0.625,0.625,False,False,False
sub-43,4,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-43,4,shallow_riemann_fusion,0.25,0.25,False,False,False
sub-44,0,shallow_locked,0.75,0.75,False,False,False
sub-44,0,riemann_1s,0.5,0.5,False,False,False
sub-44,0,riemann_2s,0.25,0.25,False,False,False
sub-44,0,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-44,0,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-44,1,shallow_locked,0.625,0.625,False,False,False
sub-44,1,riemann_1s,0.75,0.75,False,False,False
sub-44,1,riemann_2s,0.875,0.875,False,False,False
sub-44,1,riemann_equal_short_scales,0.875,0.875,False,False,False
sub-44,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-44,2,shallow_locked,0.625,0.625,False,False,False
sub-44,2,riemann_1s,0.5,0.5,False,False,False
sub-44,2,riemann_2s,0.75,0.75,False,False,False
sub-44,2,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-44,2,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-44,3,shallow_locked,0.5,0.5,False,False,False
sub-44,3,riemann_1s,0.625,0.625,False,False,False
sub-44,3,riemann_2s,0.875,0.875,False,False,False
sub-44,3,riemann_equal_short_scales,0.875,0.875,False,False,False
sub-44,3,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-44,4,shallow_locked,0.625,0.625,False,False,False
sub-44,4,riemann_1s,0.625,0.625,False,False,False
sub-44,4,riemann_2s,0.5,0.5,False,False,False
sub-44,4,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-44,4,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-45,0,shallow_locked,0.875,0.875,False,False,False
sub-45,0,riemann_1s,0.75,0.75,False,False,False
sub-45,0,riemann_2s,0.5,0.5,False,False,False
sub-45,0,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-45,0,shallow_riemann_fusion,0.875,0.875,False,False,False
sub-45,1,shallow_locked,0.875,0.875,False,False,False
sub-45,1,riemann_1s,1.0,1.0,False,False,False
sub-45,1,riemann_2s,0.875,0.875,False,False,False
sub-45,1,riemann_equal_short_scales,1.0,1.0,False,False,False
sub-45,1,shallow_riemann_fusion,0.875,0.875,False,False,False
sub-45,2,shallow_locked,0.875,0.875,False,False,False
sub-45,2,riemann_1s,0.5,0.5,False,False,False
sub-45,2,riemann_2s,0.5,0.5,False,False,False
sub-45,2,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-45,2,shallow_riemann_fusion,0.875,0.875,False,False,False
sub-45,3,shallow_locked,0.5,0.5,False,False,False
sub-45,3,riemann_1s,0.375,0.375,False,False,False
sub-45,3,riemann_2s,0.75,0.75,False,False,False
sub-45,3,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-45,3,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-45,4,shallow_locked,0.75,0.75,False,False,False
sub-45,4,riemann_1s,0.75,0.75,False,False,False
sub-45,4,riemann_2s,0.875,0.875,False,False,False
sub-45,4,riemann_equal_short_scales,0.875,0.875,False,False,False
sub-45,4,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-46,0,shallow_locked,0.75,0.75,False,False,False
sub-46,0,riemann_1s,0.375,0.375,False,False,False
sub-46,0,riemann_2s,0.5,0.5,False,False,False
sub-46,0,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-46,0,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-46,1,shallow_locked,0.5,0.5,False,False,False
sub-46,1,riemann_1s,0.5,0.5,False,False,False
sub-46,1,riemann_2s,0.375,0.375,False,False,False
sub-46,1,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-46,1,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-46,2,shallow_locked,0.5,0.5,False,False,False
sub-46,2,riemann_1s,0.375,0.375,False,False,False
sub-46,2,riemann_2s,0.5,0.5,False,False,False
sub-46,2,riemann_equal_short_scales,0.25,0.25,False,False,False
sub-46,2,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-46,3,shallow_locked,0.375,0.375,False,False,False
sub-46,3,riemann_1s,1.0,1.0,False,False,False
sub-46,3,riemann_2s,0.75,0.75,False,False,False
sub-46,3,riemann_equal_short_scales,1.0,1.0,False,False,False
sub-46,3,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-46,4,shallow_locked,0.25,0.25,False,False,False
sub-46,4,riemann_1s,0.625,0.625,False,False,False
sub-46,4,riemann_2s,0.75,0.75,False,False,False
sub-46,4,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-46,4,shallow_riemann_fusion,0.25,0.25,False,False,False
sub-47,0,shallow_locked,0.375,0.375,False,False,False
sub-47,0,riemann_1s,0.25,0.25,False,False,False
sub-47,0,riemann_2s,0.125,0.125,False,False,False
sub-47,0,riemann_equal_short_scales,0.125,0.125,False,False,False
sub-47,0,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-47,1,shallow_locked,0.375,0.375,False,False,False
sub-47,1,riemann_1s,0.5,0.5,False,False,False
sub-47,1,riemann_2s,0.25,0.25,False,False,False
sub-47,1,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-47,1,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-47,2,shallow_locked,0.375,0.375,False,False,False
sub-47,2,riemann_1s,0.625,0.625,False,False,False
sub-47,2,riemann_2s,0.75,0.75,False,False,False
sub-47,2,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-47,2,shallow_riemann_fusion,0.25,0.25,False,False,False
sub-47,3,shallow_locked,0.625,0.625,False,False,False
sub-47,3,riemann_1s,0.625,0.625,False,False,False
sub-47,3,riemann_2s,0.75,0.75,False,False,False
sub-47,3,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-47,3,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-47,4,shallow_locked,0.75,0.75,False,False,False
sub-47,4,riemann_1s,0.625,0.625,False,False,False
sub-47,4,riemann_2s,0.375,0.375,False,False,False
sub-47,4,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-47,4,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-48,0,shallow_locked,0.375,0.375,False,False,False
sub-48,0,riemann_1s,0.25,0.25,False,False,False
sub-48,0,riemann_2s,0.125,0.125,False,False,False
sub-48,0,riemann_equal_short_scales,0.25,0.25,False,False,False
sub-48,0,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-48,1,shallow_locked,0.5,0.5,False,False,False
sub-48,1,riemann_1s,0.5,0.5,False,False,False
sub-48,1,riemann_2s,0.5,0.5,False,False,False
sub-48,1,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-48,1,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-48,2,shallow_locked,0.5,0.5,False,False,False
sub-48,2,riemann_1s,0.875,0.875,False,False,False
sub-48,2,riemann_2s,0.625,0.625,False,False,False
sub-48,2,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-48,2,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-48,3,shallow_locked,0.625,0.625,False,False,False
sub-48,3,riemann_1s,0.75,0.75,False,False,False
sub-48,3,riemann_2s,0.5,0.5,False,False,False
sub-48,3,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-48,3,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-48,4,shallow_locked,0.75,0.75,False,False,False
sub-48,4,riemann_1s,0.375,0.375,False,False,False
sub-48,4,riemann_2s,0.375,0.375,False,False,False
sub-48,4,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-48,4,shallow_riemann_fusion,0.875,0.875,False,False,False
sub-49,0,shallow_locked,0.625,0.625,False,False,False
sub-49,0,riemann_1s,1.0,1.0,False,False,False
sub-49,0,riemann_2s,0.625,0.625,False,False,False
sub-49,0,riemann_equal_short_scales,0.875,0.875,False,False,False
sub-49,0,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-49,1,shallow_locked,0.625,0.625,False,False,False
sub-49,1,riemann_1s,0.625,0.625,False,False,False
sub-49,1,riemann_2s,0.625,0.625,False,False,False
sub-49,1,riemann_equal_short_scales,0.625,0.625,False,False,False
sub-49,1,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-49,2,shallow_locked,0.875,0.875,False,False,False
sub-49,2,riemann_1s,0.875,0.875,False,False,False
sub-49,2,riemann_2s,0.75,0.75,False,False,False
sub-49,2,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-49,2,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-49,3,shallow_locked,0.75,0.75,False,False,False
sub-49,3,riemann_1s,0.75,0.75,False,False,False
sub-49,3,riemann_2s,0.75,0.75,False,False,False
sub-49,3,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-49,3,shallow_riemann_fusion,0.75,0.75,False,False,False
sub-49,4,shallow_locked,0.5,0.5,False,False,False
sub-49,4,riemann_1s,0.75,0.75,False,False,False
sub-49,4,riemann_2s,0.5,0.5,False,False,False
sub-49,4,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-49,4,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-50,0,shallow_locked,0.5,0.5,False,False,False
sub-50,0,riemann_1s,0.375,0.375,False,False,False
sub-50,0,riemann_2s,0.75,0.75,False,False,False
sub-50,0,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-50,0,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-50,1,shallow_locked,0.25,0.25,False,False,False
sub-50,1,riemann_1s,0.375,0.375,False,False,False
sub-50,1,riemann_2s,0.5,0.5,False,False,False
sub-50,1,riemann_equal_short_scales,0.5,0.5,False,False,False
sub-50,1,shallow_riemann_fusion,0.375,0.375,False,False,False
sub-50,2,shallow_locked,0.375,0.375,False,False,False
sub-50,2,riemann_1s,0.625,0.625,False,False,False
sub-50,2,riemann_2s,0.75,0.75,False,False,False
sub-50,2,riemann_equal_short_scales,0.75,0.75,False,False,False
sub-50,2,shallow_riemann_fusion,0.5,0.5,False,False,False
sub-50,3,shallow_locked,0.625,0.625,False,False,False
sub-50,3,riemann_1s,1.0,1.0,False,False,False
sub-50,3,riemann_2s,0.875,0.875,False,False,False
sub-50,3,riemann_equal_short_scales,1.0,1.0,False,False,False
sub-50,3,shallow_riemann_fusion,0.625,0.625,False,False,False
sub-50,4,shallow_locked,0.125,0.125,False,False,False
sub-50,4,riemann_1s,0.25,0.25,False,False,False
sub-50,4,riemann_2s,0.5,0.5,False,False,False
sub-50,4,riemann_equal_short_scales,0.375,0.375,False,False,False
sub-50,4,shallow_riemann_fusion,0.25,0.25,False,False,False
