subject_id,fold_id,view_id,training_margin_scale,fit_scope
sub-13,3,2s_0s_13-20Hz,4.030242171182599,outer_train_only
sub-13,3,2s_0s_20-30Hz,7.916113438331794,outer_train_only
sub-13,3,2s_0s_8-30Hz,4.82411382671283,outer_train_only
sub-13,3,2s_1s_8-12Hz,6.14084921754973,outer_train_only
sub-13,3,2s_1s_13-20Hz,5.916788318804263,outer_train_only
sub-13,3,2s_1s_20-30Hz,4.992505033464166,outer_train_only
sub-13,3,2s_1s_8-30Hz,6.947178175489832,outer_train_only
sub-13,3,2s_2s_8-12Hz,7.495801900290106,outer_train_only
sub-13,3,2s_2s_13-20Hz,7.070834323019737,outer_train_only
sub-13,3,2s_2s_20-30Hz,5.888717974244764,outer_train_only
sub-13,3,2s_2s_8-30Hz,5.766853218798825,outer_train_only
sub-13,4,1s_0s_8-12Hz,3.0700396977700866,outer_train_only
sub-13,4,1s_0s_13-20Hz,3.626373594159319,outer_train_only
sub-13,4,1s_0s_20-30Hz,5.792812898401884,outer_train_only
sub-13,4,1s_0s_8-30Hz,1.8702847294770941,outer_train_only
sub-13,4,1s_1s_8-12Hz,2.9199697421651503,outer_train_only
sub-13,4,1s_1s_13-20Hz,4.747306234475699,outer_train_only
sub-13,4,1s_1s_20-30Hz,4.539165986592639,outer_train_only
sub-13,4,1s_1s_8-30Hz,3.406552093064724,outer_train_only
sub-13,4,1s_2s_8-12Hz,5.376312656192701,outer_train_only
sub-13,4,1s_2s_13-20Hz,5.421941725190704,outer_train_only
sub-13,4,1s_2s_20-30Hz,4.690960936573036,outer_train_only
sub-13,4,1s_2s_8-30Hz,3.5964441081180856,outer_train_only
sub-13,4,1s_3s_8-12Hz,3.847419507596514,outer_train_only
sub-13,4,1s_3s_13-20Hz,4.382910928600875,outer_train_only
sub-13,4,1s_3s_20-30Hz,8.752233471703715,outer_train_only
sub-13,4,1s_3s_8-30Hz,6.797401722849514,outer_train_only
sub-13,4,2s_0s_8-12Hz,3.9554852099349427,outer_train_only
sub-13,4,2s_0s_13-20Hz,5.543856736150497,outer_train_only
sub-13,4,2s_0s_20-30Hz,8.284659479265885,outer_train_only
sub-13,4,2s_0s_8-30Hz,4.792753631255252,outer_train_only
sub-13,4,2s_1s_8-12Hz,4.799478191255736,outer_train_only
sub-13,4,2s_1s_13-20Hz,7.06150956934696,outer_train_only
sub-13,4,2s_1s_20-30Hz,5.205526667295452,outer_train_only
sub-13,4,2s_1s_8-30Hz,5.096913803144059,outer_train_only
sub-13,4,2s_2s_8-12Hz,6.494118478675727,outer_train_only
sub-13,4,2s_2s_13-20Hz,6.640333054316929,outer_train_only
sub-13,4,2s_2s_20-30Hz,7.4909014094803235,outer_train_only
sub-13,4,2s_2s_8-30Hz,4.510046301335314,outer_train_only
sub-14,0,1s_0s_8-12Hz,6.498486627701167,outer_train_only
sub-14,0,1s_0s_13-20Hz,7.44669890164447,outer_train_only
sub-14,0,1s_0s_20-30Hz,7.402138502610639,outer_train_only
sub-14,0,1s_0s_8-30Hz,5.406639762770411,outer_train_only
sub-14,0,1s_1s_8-12Hz,5.916867949853659,outer_train_only
sub-14,0,1s_1s_13-20Hz,8.116574987062176,outer_train_only
sub-14,0,1s_1s_20-30Hz,4.748508621811761,outer_train_only
sub-14,0,1s_1s_8-30Hz,6.226115540183638,outer_train_only
sub-14,0,1s_2s_8-12Hz,5.975022105308231,outer_train_only
sub-14,0,1s_2s_13-20Hz,5.9048908272843725,outer_train_only
sub-14,0,1s_2s_20-30Hz,4.9610602017154415,outer_train_only
sub-14,0,1s_2s_8-30Hz,7.493686618042261,outer_train_only
sub-14,0,1s_3s_8-12Hz,6.66333936072199,outer_train_only
sub-14,0,1s_3s_13-20Hz,6.150450925907283,outer_train_only
sub-14,0,1s_3s_20-30Hz,7.357736398414621,outer_train_only
sub-14,0,1s_3s_8-30Hz,5.426811950583524,outer_train_only
sub-14,0,2s_0s_8-12Hz,6.55888937279088,outer_train_only
sub-14,0,2s_0s_13-20Hz,6.903868989711232,outer_train_only
sub-14,0,2s_0s_20-30Hz,4.990118369517238,outer_train_only
sub-14,0,2s_0s_8-30Hz,5.06651846156851,outer_train_only
sub-14,0,2s_1s_8-12Hz,7.193971220125244,outer_train_only
sub-14,0,2s_1s_13-20Hz,6.881539953116096,outer_train_only
sub-14,0,2s_1s_20-30Hz,5.6692276225183225,outer_train_only
sub-14,0,2s_1s_8-30Hz,7.8310597657758345,outer_train_only
sub-14,0,2s_2s_8-12Hz,6.974705432409837,outer_train_only
sub-14,0,2s_2s_13-20Hz,5.952855523209658,outer_train_only
sub-14,0,2s_2s_20-30Hz,6.328336468516167,outer_train_only
sub-14,0,2s_2s_8-30Hz,4.878557827784026,outer_train_only
sub-14,1,1s_0s_8-12Hz,5.457267164112563,outer_train_only
sub-14,1,1s_0s_13-20Hz,7.289052103672537,outer_train_only
sub-14,1,1s_0s_20-30Hz,7.968340243336325,outer_train_only
sub-14,1,1s_0s_8-30Hz,6.421065190464585,outer_train_only
sub-14,1,1s_1s_8-12Hz,7.536271867624462,outer_train_only
sub-14,1,1s_1s_13-20Hz,9.370844218509069,outer_train_only
sub-14,1,1s_1s_20-30Hz,5.141904769555493,outer_train_only
sub-14,1,1s_1s_8-30Hz,4.0313857611352635,outer_train_only
sub-14,1,1s_2s_8-12Hz,4.925985155843993,outer_train_only
sub-14,1,1s_2s_13-20Hz,3.4722483815158753,outer_train_only
sub-14,1,1s_2s_20-30Hz,5.93612773854956,outer_train_only
sub-14,1,1s_2s_8-30Hz,6.357018610659284,outer_train_only
sub-14,1,1s_3s_8-12Hz,5.965954328611101,outer_train_only
sub-14,1,1s_3s_13-20Hz,7.0793968947909125,outer_train_only
sub-14,1,1s_3s_20-30Hz,8.397321234079342,outer_train_only
sub-14,1,1s_3s_8-30Hz,4.7971179438653095,outer_train_only
sub-14,1,2s_0s_8-12Hz,6.651290266305024,outer_train_only
sub-14,1,2s_0s_13-20Hz,7.496443049574028,outer_train_only
sub-14,1,2s_0s_20-30Hz,7.057876348626144,outer_train_only
sub-14,1,2s_0s_8-30Hz,5.535715372185307,outer_train_only
sub-14,1,2s_1s_8-12Hz,6.630434462330002,outer_train_only
sub-14,1,2s_1s_13-20Hz,7.357129335371862,outer_train_only
sub-14,1,2s_1s_20-30Hz,5.470688228163972,outer_train_only
sub-14,1,2s_1s_8-30Hz,7.166101203173382,outer_train_only
sub-14,1,2s_2s_8-12Hz,4.948265421411755,outer_train_only
sub-14,1,2s_2s_13-20Hz,5.80867538886067,outer_train_only
sub-14,1,2s_2s_20-30Hz,8.868632697070684,outer_train_only
sub-14,1,2s_2s_8-30Hz,4.994465058894054,outer_train_only
sub-14,2,1s_0s_8-12Hz,8.159659957238887,outer_train_only
sub-14,2,1s_0s_13-20Hz,7.696928157252277,outer_train_only
sub-14,2,1s_0s_20-30Hz,6.06082657268979,outer_train_only
sub-14,2,1s_0s_8-30Hz,8.881032147153462,outer_train_only
sub-14,2,1s_1s_8-12Hz,4.828663693811521,outer_train_only
sub-14,2,1s_1s_13-20Hz,7.679347380115798,outer_train_only
sub-14,2,1s_1s_20-30Hz,6.014955081600095,outer_train_only
sub-14,2,1s_1s_8-30Hz,6.009419747817198,outer_train_only
sub-14,2,1s_2s_8-12Hz,3.4214807578133977,outer_train_only
sub-14,2,1s_2s_13-20Hz,4.215164515242156,outer_train_only
sub-14,2,1s_2s_20-30Hz,6.555261504083933,outer_train_only
sub-14,2,1s_2s_8-30Hz,7.3505626308784935,outer_train_only
sub-14,2,1s_3s_8-12Hz,5.816064795147427,outer_train_only
sub-14,2,1s_3s_13-20Hz,5.939743543910812,outer_train_only
sub-14,2,1s_3s_20-30Hz,8.708722597689803,outer_train_only
sub-14,2,1s_3s_8-30Hz,4.732481552807801,outer_train_only
sub-14,2,2s_0s_8-12Hz,7.201995798669168,outer_train_only
sub-14,2,2s_0s_13-20Hz,5.410379277930759,outer_train_only
sub-14,2,2s_0s_20-30Hz,7.54054762919033,outer_train_only
sub-14,2,2s_0s_8-30Hz,6.000178191348828,outer_train_only
sub-14,2,2s_1s_8-12Hz,5.203588825660392,outer_train_only
sub-14,2,2s_1s_13-20Hz,6.0118156278712815,outer_train_only
sub-14,2,2s_1s_20-30Hz,7.300429024385128,outer_train_only
sub-14,2,2s_1s_8-30Hz,6.087747056955958,outer_train_only
sub-14,2,2s_2s_8-12Hz,4.0749735183067575,outer_train_only
sub-14,2,2s_2s_13-20Hz,4.518529275515899,outer_train_only
sub-14,2,2s_2s_20-30Hz,8.86409977571231,outer_train_only
sub-14,2,2s_2s_8-30Hz,4.573407490686584,outer_train_only
sub-14,3,1s_0s_8-12Hz,6.261192641123872,outer_train_only
sub-14,3,1s_0s_13-20Hz,7.212569936834161,outer_train_only
sub-14,3,1s_0s_20-30Hz,6.098992506879572,outer_train_only
sub-14,3,1s_0s_8-30Hz,6.9558334096343595,outer_train_only
sub-14,3,1s_1s_8-12Hz,6.761555518164196,outer_train_only
sub-14,3,1s_1s_13-20Hz,7.809918073899678,outer_train_only
sub-14,3,1s_1s_20-30Hz,6.041586986577033,outer_train_only
sub-14,3,1s_1s_8-30Hz,6.657248936565944,outer_train_only
sub-14,3,1s_2s_8-12Hz,3.7718715134296255,outer_train_only
sub-14,3,1s_2s_13-20Hz,4.46797971760928,outer_train_only
sub-14,3,1s_2s_20-30Hz,6.30976917525194,outer_train_only
sub-14,3,1s_2s_8-30Hz,6.5232924223906625,outer_train_only
sub-14,3,1s_3s_8-12Hz,5.888153034728808,outer_train_only
sub-14,3,1s_3s_13-20Hz,6.7665792792379955,outer_train_only
sub-14,3,1s_3s_20-30Hz,7.092538939323937,outer_train_only
sub-14,3,1s_3s_8-30Hz,5.699936322152131,outer_train_only
sub-14,3,2s_0s_8-12Hz,6.700584559976512,outer_train_only
sub-14,3,2s_0s_13-20Hz,6.344188972796278,outer_train_only
sub-14,3,2s_0s_20-30Hz,6.374562972383628,outer_train_only
sub-14,3,2s_0s_8-30Hz,6.002863240443778,outer_train_only
sub-14,3,2s_1s_8-12Hz,6.638407433565653,outer_train_only
sub-14,3,2s_1s_13-20Hz,5.7673538074069315,outer_train_only
sub-14,3,2s_1s_20-30Hz,6.242224452448986,outer_train_only
sub-14,3,2s_1s_8-30Hz,7.010854371671366,outer_train_only
sub-14,3,2s_2s_8-12Hz,4.091695687295539,outer_train_only
sub-14,3,2s_2s_13-20Hz,5.531132889771805,outer_train_only
sub-14,3,2s_2s_20-30Hz,7.314407352067572,outer_train_only
sub-14,3,2s_2s_8-30Hz,5.224096228209742,outer_train_only
sub-14,4,1s_0s_8-12Hz,5.125440008269845,outer_train_only
sub-14,4,1s_0s_13-20Hz,8.436236933055264,outer_train_only
sub-14,4,1s_0s_20-30Hz,5.777819456163251,outer_train_only
sub-14,4,1s_0s_8-30Hz,5.221684617337431,outer_train_only
sub-14,4,1s_1s_8-12Hz,6.945520899949482,outer_train_only
sub-14,4,1s_1s_13-20Hz,7.322086668720996,outer_train_only
sub-14,4,1s_1s_20-30Hz,6.5217223158954685,outer_train_only
sub-14,4,1s_1s_8-30Hz,5.667695447381484,outer_train_only
sub-14,4,1s_2s_8-12Hz,4.981867930947684,outer_train_only
sub-14,4,1s_2s_13-20Hz,4.270005641787826,outer_train_only
sub-14,4,1s_2s_20-30Hz,7.392623799416239,outer_train_only
sub-14,4,1s_2s_8-30Hz,7.119552866988018,outer_train_only
sub-14,4,1s_3s_8-12Hz,5.467651881053487,outer_train_only
sub-14,4,1s_3s_13-20Hz,4.844044088479441,outer_train_only
sub-14,4,1s_3s_20-30Hz,6.575035590841919,outer_train_only
sub-14,4,1s_3s_8-30Hz,3.8156035655283485,outer_train_only
sub-14,4,2s_0s_8-12Hz,8.480707025627174,outer_train_only
sub-14,4,2s_0s_13-20Hz,7.503256904405645,outer_train_only
sub-14,4,2s_0s_20-30Hz,6.379932369169388,outer_train_only
sub-14,4,2s_0s_8-30Hz,5.918055259848067,outer_train_only
sub-14,4,2s_1s_8-12Hz,6.210352874126229,outer_train_only
sub-14,4,2s_1s_13-20Hz,6.478430969626337,outer_train_only
sub-14,4,2s_1s_20-30Hz,6.834108342187926,outer_train_only
sub-14,4,2s_1s_8-30Hz,7.133998818804169,outer_train_only
sub-14,4,2s_2s_8-12Hz,4.6228277216989575,outer_train_only
sub-14,4,2s_2s_13-20Hz,6.069422396990105,outer_train_only
sub-14,4,2s_2s_20-30Hz,7.204760894884307,outer_train_only
sub-14,4,2s_2s_8-30Hz,4.272713930929924,outer_train_only
sub-15,0,1s_0s_8-12Hz,7.405597305551895,outer_train_only
sub-15,0,1s_0s_13-20Hz,5.757831039409416,outer_train_only
sub-15,0,1s_0s_20-30Hz,6.834625364798364,outer_train_only
sub-15,0,1s_0s_8-30Hz,5.729723305849923,outer_train_only
sub-15,0,1s_1s_8-12Hz,6.766095869607045,outer_train_only
sub-15,0,1s_1s_13-20Hz,6.856193907104716,outer_train_only
sub-15,0,1s_1s_20-30Hz,7.403728658404992,outer_train_only
sub-15,0,1s_1s_8-30Hz,6.801558736275767,outer_train_only
sub-15,0,1s_2s_8-12Hz,8.310649570343962,outer_train_only
sub-15,0,1s_2s_13-20Hz,8.427295162575414,outer_train_only
sub-15,0,1s_2s_20-30Hz,6.868994953791035,outer_train_only
sub-15,0,1s_2s_8-30Hz,9.597189713940152,outer_train_only
sub-15,0,1s_3s_8-12Hz,6.412178401960867,outer_train_only
sub-15,0,1s_3s_13-20Hz,5.9966426914686854,outer_train_only
sub-15,0,1s_3s_20-30Hz,5.318881333996183,outer_train_only
sub-15,0,1s_3s_8-30Hz,6.659966550786498,outer_train_only
sub-15,0,2s_0s_8-12Hz,7.605757472601622,outer_train_only
sub-15,0,2s_0s_13-20Hz,6.744906469048001,outer_train_only
sub-15,0,2s_0s_20-30Hz,5.460354673576778,outer_train_only
sub-15,0,2s_0s_8-30Hz,4.40987934590368,outer_train_only
sub-15,0,2s_1s_8-12Hz,8.45350221672014,outer_train_only
sub-15,0,2s_1s_13-20Hz,7.859832136640233,outer_train_only
sub-15,0,2s_1s_20-30Hz,7.954425930244169,outer_train_only
sub-15,0,2s_1s_8-30Hz,8.457022446246038,outer_train_only
sub-15,0,2s_2s_8-12Hz,7.170848756907507,outer_train_only
sub-15,0,2s_2s_13-20Hz,7.616947317468196,outer_train_only
sub-15,0,2s_2s_20-30Hz,6.124948068395204,outer_train_only
sub-15,0,2s_2s_8-30Hz,9.819715565060454,outer_train_only
sub-15,1,1s_0s_8-12Hz,8.870123072755895,outer_train_only
sub-15,1,1s_0s_13-20Hz,7.807433521112771,outer_train_only
sub-15,1,1s_0s_20-30Hz,8.516872624596594,outer_train_only
sub-15,1,1s_0s_8-30Hz,7.483244333280074,outer_train_only
sub-15,1,1s_1s_8-12Hz,7.058591996876919,outer_train_only
sub-15,1,1s_1s_13-20Hz,6.582236800808049,outer_train_only
sub-15,1,1s_1s_20-30Hz,7.011537003017329,outer_train_only
sub-15,1,1s_1s_8-30Hz,7.1023419316657455,outer_train_only
sub-15,1,1s_2s_8-12Hz,8.444462619226368,outer_train_only
sub-15,1,1s_2s_13-20Hz,8.045623092092885,outer_train_only
sub-15,1,1s_2s_20-30Hz,6.428296440925747,outer_train_only
sub-15,1,1s_2s_8-30Hz,8.78159973936291,outer_train_only
sub-15,1,1s_3s_8-12Hz,7.02362876834624,outer_train_only
sub-15,1,1s_3s_13-20Hz,5.724699094220849,outer_train_only
sub-15,1,1s_3s_20-30Hz,4.610827793390827,outer_train_only
sub-15,1,1s_3s_8-30Hz,6.850615782000018,outer_train_only
sub-15,1,2s_0s_8-12Hz,9.897712485027911,outer_train_only
sub-15,1,2s_0s_13-20Hz,6.666718393539313,outer_train_only
sub-15,1,2s_0s_20-30Hz,6.613455252879783,outer_train_only
sub-15,1,2s_0s_8-30Hz,6.094256304574393,outer_train_only
sub-15,1,2s_1s_8-12Hz,6.989131372267825,outer_train_only
sub-15,1,2s_1s_13-20Hz,7.298440532219495,outer_train_only
sub-15,1,2s_1s_20-30Hz,6.770101864280452,outer_train_only
sub-15,1,2s_1s_8-30Hz,7.838123394970627,outer_train_only
sub-15,1,2s_2s_8-12Hz,7.942957166398883,outer_train_only
sub-15,1,2s_2s_13-20Hz,6.5626684513697295,outer_train_only
sub-15,1,2s_2s_20-30Hz,6.84438529068468,outer_train_only
sub-15,1,2s_2s_8-30Hz,7.312758260194743,outer_train_only
sub-15,2,1s_0s_8-12Hz,7.16274506922797,outer_train_only
sub-15,2,1s_0s_13-20Hz,6.726751251554272,outer_train_only
sub-15,2,1s_0s_20-30Hz,6.178612928480416,outer_train_only
sub-15,2,1s_0s_8-30Hz,6.131645551112374,outer_train_only
sub-15,2,1s_1s_8-12Hz,8.693879039703086,outer_train_only
sub-15,2,1s_1s_13-20Hz,6.96734543884452,outer_train_only
sub-15,2,1s_1s_20-30Hz,6.888040173967008,outer_train_only
sub-15,2,1s_1s_8-30Hz,6.9561264549017885,outer_train_only
sub-15,2,1s_2s_8-12Hz,7.0437805501195605,outer_train_only
sub-15,2,1s_2s_13-20Hz,9.270951913020676,outer_train_only
sub-15,2,1s_2s_20-30Hz,6.944302957229161,outer_train_only
sub-15,2,1s_2s_8-30Hz,9.659694521819942,outer_train_only
sub-15,2,1s_3s_8-12Hz,6.52900824219747,outer_train_only
sub-15,2,1s_3s_13-20Hz,6.124549555828041,outer_train_only
sub-15,2,1s_3s_20-30Hz,5.222406421122855,outer_train_only
sub-15,2,1s_3s_8-30Hz,6.5377653318131514,outer_train_only
sub-15,2,2s_0s_8-12Hz,7.797784896898089,outer_train_only
sub-15,2,2s_0s_13-20Hz,6.550695289907826,outer_train_only
sub-15,2,2s_0s_20-30Hz,5.726855469643014,outer_train_only
sub-15,2,2s_0s_8-30Hz,5.1218234981514446,outer_train_only
sub-15,2,2s_1s_8-12Hz,7.536932527972558,outer_train_only
sub-15,2,2s_1s_13-20Hz,7.324500841746389,outer_train_only
sub-15,2,2s_1s_20-30Hz,7.0533500028360026,outer_train_only
sub-15,2,2s_1s_8-30Hz,8.435370794420663,outer_train_only
sub-15,2,2s_2s_8-12Hz,6.623539857201812,outer_train_only
sub-15,2,2s_2s_13-20Hz,7.2810493138651,outer_train_only
sub-15,2,2s_2s_20-30Hz,6.02955095344327,outer_train_only
sub-15,2,2s_2s_8-30Hz,8.10580156250235,outer_train_only
sub-15,3,1s_0s_8-12Hz,9.317202319829642,outer_train_only
sub-15,3,1s_0s_13-20Hz,5.458997495953762,outer_train_only
sub-15,3,1s_0s_20-30Hz,6.306044759286511,outer_train_only
sub-15,3,1s_0s_8-30Hz,5.810150989083002,outer_train_only
sub-15,3,1s_1s_8-12Hz,7.944940732324797,outer_train_only
sub-15,3,1s_1s_13-20Hz,6.8258050431893675,outer_train_only
sub-15,3,1s_1s_20-30Hz,5.443378136043761,outer_train_only
sub-15,3,1s_1s_8-30Hz,7.100560512913147,outer_train_only
sub-15,3,1s_2s_8-12Hz,6.835246874348464,outer_train_only
sub-15,3,1s_2s_13-20Hz,7.639430763048794,outer_train_only
sub-15,3,1s_2s_20-30Hz,6.4039739541484675,outer_train_only
sub-15,3,1s_2s_8-30Hz,9.953555236121154,outer_train_only
sub-15,3,1s_3s_8-12Hz,6.923335256519319,outer_train_only
sub-15,3,1s_3s_13-20Hz,5.939812614714165,outer_train_only
sub-15,3,1s_3s_20-30Hz,3.677501923391265,outer_train_only
sub-15,3,1s_3s_8-30Hz,5.457807911532516,outer_train_only
sub-15,3,2s_0s_8-12Hz,7.814199096157505,outer_train_only
sub-15,3,2s_0s_13-20Hz,5.817113439574605,outer_train_only
sub-15,3,2s_0s_20-30Hz,4.750677348779707,outer_train_only
sub-15,3,2s_0s_8-30Hz,5.214745221844081,outer_train_only
sub-15,3,2s_1s_8-12Hz,5.831096203668667,outer_train_only
sub-15,3,2s_1s_13-20Hz,5.946976630766004,outer_train_only
sub-15,3,2s_1s_20-30Hz,6.371579656419563,outer_train_only
sub-15,3,2s_1s_8-30Hz,7.8014259203074445,outer_train_only
sub-15,3,2s_2s_8-12Hz,6.6172955330012595,outer_train_only
sub-15,3,2s_2s_13-20Hz,7.166218293848354,outer_train_only
sub-15,3,2s_2s_20-30Hz,5.325106738605698,outer_train_only
sub-15,3,2s_2s_8-30Hz,7.237215466589557,outer_train_only
sub-15,4,1s_0s_8-12Hz,7.485250880655752,outer_train_only
sub-15,4,1s_0s_13-20Hz,7.124712197319458,outer_train_only
sub-15,4,1s_0s_20-30Hz,6.075185764919181,outer_train_only
sub-15,4,1s_0s_8-30Hz,5.794585106303033,outer_train_only
sub-15,4,1s_1s_8-12Hz,6.263451090125377,outer_train_only
sub-15,4,1s_1s_13-20Hz,7.020570985028535,outer_train_only
sub-15,4,1s_1s_20-30Hz,8.428310426792754,outer_train_only
sub-15,4,1s_1s_8-30Hz,7.448210186598388,outer_train_only
sub-15,4,1s_2s_8-12Hz,7.958057343675238,outer_train_only
sub-15,4,1s_2s_13-20Hz,8.089717065458135,outer_train_only
sub-15,4,1s_2s_20-30Hz,8.37595365966491,outer_train_only
sub-15,4,1s_2s_8-30Hz,10.580818219691263,outer_train_only
sub-15,4,1s_3s_8-12Hz,5.968429464995182,outer_train_only
sub-15,4,1s_3s_13-20Hz,6.845204985636288,outer_train_only
sub-15,4,1s_3s_20-30Hz,4.86814966262299,outer_train_only
sub-15,4,1s_3s_8-30Hz,6.027421970128041,outer_train_only
sub-15,4,2s_0s_8-12Hz,8.246969150414632,outer_train_only
sub-15,4,2s_0s_13-20Hz,6.161791842681335,outer_train_only
sub-15,4,2s_0s_20-30Hz,5.813566148281683,outer_train_only
sub-15,4,2s_0s_8-30Hz,5.45477817332997,outer_train_only
sub-15,4,2s_1s_8-12Hz,7.559308401650815,outer_train_only
sub-15,4,2s_1s_13-20Hz,7.2348667646891185,outer_train_only
sub-15,4,2s_1s_20-30Hz,8.031990664395039,outer_train_only
sub-15,4,2s_1s_8-30Hz,8.704835428013752,outer_train_only
sub-15,4,2s_2s_8-12Hz,7.4633297509756025,outer_train_only
sub-15,4,2s_2s_13-20Hz,7.41488730538915,outer_train_only
sub-15,4,2s_2s_20-30Hz,6.564716668345689,outer_train_only
sub-15,4,2s_2s_8-30Hz,8.676036079916877,outer_train_only
sub-16,0,1s_0s_8-12Hz,6.293870648174366,outer_train_only
sub-16,0,1s_0s_13-20Hz,6.169086553899822,outer_train_only
sub-16,0,1s_0s_20-30Hz,4.155246243068863,outer_train_only
sub-16,0,1s_0s_8-30Hz,4.595687851372125,outer_train_only
sub-16,0,1s_1s_8-12Hz,6.648732618487115,outer_train_only
sub-16,0,1s_1s_13-20Hz,7.28746169318655,outer_train_only
sub-16,0,1s_1s_20-30Hz,6.700033708317199,outer_train_only
sub-16,0,1s_1s_8-30Hz,4.913337183964692,outer_train_only
sub-16,0,1s_2s_8-12Hz,7.969524010643268,outer_train_only
sub-16,0,1s_2s_13-20Hz,6.520211423664508,outer_train_only
sub-16,0,1s_2s_20-30Hz,6.364067006305323,outer_train_only
sub-16,0,1s_2s_8-30Hz,7.216372787513244,outer_train_only
sub-16,0,1s_3s_8-12Hz,5.323561014308833,outer_train_only
sub-16,0,1s_3s_13-20Hz,3.164566743571413,outer_train_only
sub-16,0,1s_3s_20-30Hz,5.048565438860605,outer_train_only
sub-16,0,1s_3s_8-30Hz,4.784771281072846,outer_train_only
sub-16,0,2s_0s_8-12Hz,5.110173100817589,outer_train_only
sub-16,0,2s_0s_13-20Hz,4.879847078589327,outer_train_only
sub-16,0,2s_0s_20-30Hz,4.433921972542731,outer_train_only
sub-16,0,2s_0s_8-30Hz,3.314123282433038,outer_train_only
sub-16,0,2s_1s_8-12Hz,7.5980502968505865,outer_train_only
sub-16,0,2s_1s_13-20Hz,6.369449726051764,outer_train_only
sub-16,0,2s_1s_20-30Hz,5.459507570914906,outer_train_only
sub-16,0,2s_1s_8-30Hz,6.789683089578871,outer_train_only
sub-16,0,2s_2s_8-12Hz,6.25805073775906,outer_train_only
sub-16,0,2s_2s_13-20Hz,4.059764167522825,outer_train_only
sub-16,0,2s_2s_20-30Hz,5.946522601120478,outer_train_only
sub-16,0,2s_2s_8-30Hz,6.0123736580787694,outer_train_only
sub-16,1,1s_0s_8-12Hz,6.092259130949565,outer_train_only
sub-16,1,1s_0s_13-20Hz,6.955634025020947,outer_train_only
sub-16,1,1s_0s_20-30Hz,4.167100950027389,outer_train_only
sub-16,1,1s_0s_8-30Hz,5.335486336382642,outer_train_only
sub-16,1,1s_1s_8-12Hz,5.946913178285408,outer_train_only
sub-16,1,1s_1s_13-20Hz,7.485701311851319,outer_train_only
sub-16,1,1s_1s_20-30Hz,5.0768677286598365,outer_train_only
sub-16,1,1s_1s_8-30Hz,6.282690591848034,outer_train_only
sub-16,1,1s_2s_8-12Hz,6.4630839942531715,outer_train_only
sub-16,1,1s_2s_13-20Hz,4.694007200068921,outer_train_only
sub-16,1,1s_2s_20-30Hz,6.37103902550899,outer_train_only
sub-16,1,1s_2s_8-30Hz,6.06976330267074,outer_train_only
sub-16,1,1s_3s_8-12Hz,5.086109749736355,outer_train_only
sub-16,1,1s_3s_13-20Hz,4.686630120498641,outer_train_only
sub-16,1,1s_3s_20-30Hz,4.864277572760881,outer_train_only
sub-16,1,1s_3s_8-30Hz,4.120525864902114,outer_train_only
sub-16,1,2s_0s_8-12Hz,5.2891337916216,outer_train_only
sub-16,1,2s_0s_13-20Hz,5.374377738822936,outer_train_only
sub-16,1,2s_0s_20-30Hz,3.2357363107234467,outer_train_only
sub-16,1,2s_0s_8-30Hz,3.52431695957838,outer_train_only
sub-16,1,2s_1s_8-12Hz,5.2517475863184355,outer_train_only
sub-16,1,2s_1s_13-20Hz,5.682038283329965,outer_train_only
sub-16,1,2s_1s_20-30Hz,4.953226846033413,outer_train_only
sub-16,1,2s_1s_8-30Hz,7.199086966977447,outer_train_only
sub-16,1,2s_2s_8-12Hz,6.552299421265564,outer_train_only
sub-16,1,2s_2s_13-20Hz,4.025918573701077,outer_train_only
sub-16,1,2s_2s_20-30Hz,6.074159995775623,outer_train_only
sub-16,1,2s_2s_8-30Hz,5.411902795943902,outer_train_only
sub-16,2,1s_0s_8-12Hz,6.379000072915927,outer_train_only
sub-16,2,1s_0s_13-20Hz,6.523192872418354,outer_train_only
sub-16,2,1s_0s_20-30Hz,5.351299900870325,outer_train_only
sub-16,2,1s_0s_8-30Hz,5.573485244900483,outer_train_only
sub-16,2,1s_1s_8-12Hz,6.031445375974183,outer_train_only
sub-16,2,1s_1s_13-20Hz,6.036350288861345,outer_train_only
sub-16,2,1s_1s_20-30Hz,4.948240755940106,outer_train_only
sub-16,2,1s_1s_8-30Hz,4.361080456185736,outer_train_only
sub-16,2,1s_2s_8-12Hz,5.506835805508713,outer_train_only
sub-16,2,1s_2s_13-20Hz,7.350289335243426,outer_train_only
sub-16,2,1s_2s_20-30Hz,7.066518006955645,outer_train_only
sub-16,2,1s_2s_8-30Hz,7.650520580680847,outer_train_only
sub-16,2,1s_3s_8-12Hz,5.007400115636871,outer_train_only
sub-16,2,1s_3s_13-20Hz,6.640314561965713,outer_train_only
sub-16,2,1s_3s_20-30Hz,4.041790263496839,outer_train_only
sub-16,2,1s_3s_8-30Hz,5.850726760586753,outer_train_only
sub-16,2,2s_0s_8-12Hz,4.345606456001543,outer_train_only
sub-16,2,2s_0s_13-20Hz,4.82426077530069,outer_train_only
sub-16,2,2s_0s_20-30Hz,4.071867387697867,outer_train_only
sub-16,2,2s_0s_8-30Hz,3.4259504054797696,outer_train_only
sub-16,2,2s_1s_8-12Hz,4.351311232269897,outer_train_only
sub-16,2,2s_1s_13-20Hz,5.43160167889967,outer_train_only
