run_id,subject_id,accuracies,balanced_accuracies,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy
20260519_1140_ae2af241,12,"[0.75, 0.625, 0.625, 0.25, 0.375]","[0.75, 0.625, 0.625, 0.25, 0.375]",0.525,0.18371173070873836,0.525,0.18371173070873836
20260519_1140_ae2af241,22,"[0.875, 0.375, 0.625, 0.625, 0.625]","[0.875, 0.375, 0.625, 0.625, 0.625]",0.625,0.15811388300841897,0.625,0.15811388300841897
20260519_1153_3fc04943,36,"[0.5, 0.5, 0.375, 0.5, 0.25]","[0.5, 0.5, 0.375, 0.5, 0.25]",0.425,0.1,0.425,0.1
20260519_1153_3fc04943,35,"[0.5, 0.625, 0.875, 0.875, 0.25]","[0.5, 0.625, 0.875, 0.875, 0.25]",0.625,0.23717082451262844,0.625,0.23717082451262844
20260519_1153_3fc04943,34,"[0.875, 0.875, 0.625, 0.75, 0.75]","[0.875, 0.875, 0.625, 0.75, 0.75]",0.775,0.09354143466934853,0.775,0.09354143466934853
20260519_1153_3fc04943,33,"[0.625, 0.25, 0.5, 0.375, 0.75]","[0.625, 0.25, 0.5, 0.375, 0.75]",0.5,0.1767766952966369,0.5,0.1767766952966369
20260519_1153_3fc04943,28,"[0.5, 0.5, 0.625, 0.625, 0.625]","[0.5, 0.5, 0.625, 0.625, 0.625]",0.575,0.06123724356957946,0.575,0.06123724356957946
20260519_1153_3fc04943,31,"[0.25, 0.375, 0.75, 0.25, 0.5]","[0.25, 0.375, 0.75, 0.25, 0.5]",0.425,0.18708286933869706,0.425,0.18708286933869706
20260519_1153_3fc04943,30,"[0.5, 0.75, 0.75, 0.625, 0.5]","[0.5, 0.75, 0.75, 0.625, 0.5]",0.625,0.11180339887498948,0.625,0.11180339887498948
20260519_1153_3fc04943,29,"[0.5, 0.625, 0.375, 0.25, 0.625]","[0.5, 0.625, 0.375, 0.25, 0.625]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1153_3fc04943,37,"[0.5, 0.625, 0.625, 0.75, 0.5]","[0.5, 0.625, 0.625, 0.75, 0.5]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1153_3fc04943,32,"[0.625, 0.375, 0.75, 0.375, 0.875]","[0.625, 0.375, 0.75, 0.375, 0.875]",0.6,0.2,0.6,0.2
20260519_1153_3fc04943,38,"[0.75, 0.625, 0.375, 0.75, 0.375]","[0.75, 0.625, 0.375, 0.75, 0.375]",0.575,0.1695582495781317,0.575,0.1695582495781317
20260519_1153_3fc04943,50,"[0.625, 0.5, 0.5, 0.625, 0.25]","[0.625, 0.5, 0.5, 0.625, 0.25]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1153_3fc04943,40,"[0.75, 0.625, 0.375, 0.5, 0.625]","[0.75, 0.625, 0.375, 0.5, 0.625]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1153_3fc04943,41,"[0.75, 0.875, 0.625, 0.625, 0.625]","[0.75, 0.875, 0.625, 0.625, 0.625]",0.7,0.09999999999999999,0.7,0.09999999999999999
20260519_1153_3fc04943,42,"[0.375, 0.625, 0.875, 0.875, 0.375]","[0.375, 0.625, 0.875, 0.875, 0.375]",0.625,0.22360679774997896,0.625,0.22360679774997896
20260519_1153_3fc04943,43,"[0.875, 0.375, 0.5, 0.25, 0.375]","[0.875, 0.375, 0.5, 0.25, 0.375]",0.475,0.2150581316760657,0.475,0.2150581316760657
20260519_1153_3fc04943,44,"[0.625, 0.375, 0.375, 0.25, 0.125]","[0.625, 0.375, 0.375, 0.25, 0.125]",0.35,0.16583123951777,0.35,0.16583123951777
20260519_1153_3fc04943,45,"[0.75, 0.5, 0.625, 0.5, 0.625]","[0.75, 0.5, 0.625, 0.5, 0.625]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1153_3fc04943,46,"[0.5, 0.625, 0.75, 0.75, 0.375]","[0.5, 0.625, 0.75, 0.75, 0.375]",0.6,0.1457737973711325,0.6,0.1457737973711325
20260519_1153_3fc04943,47,"[0.125, 0.5, 0.25, 0.75, 0.75]","[0.125, 0.5, 0.25, 0.75, 0.75]",0.475,0.2549509756796392,0.475,0.2549509756796392
20260519_1153_3fc04943,48,"[0.625, 0.625, 0.375, 0.875, 0.5]","[0.625, 0.625, 0.375, 0.875, 0.5]",0.6,0.16583123951777,0.6,0.16583123951777
20260519_1153_3fc04943,49,"[0.75, 0.5, 0.625, 0.875, 0.25]","[0.75, 0.5, 0.625, 0.875, 0.25]",0.6,0.21505813167606566,0.6,0.21505813167606566
20260519_1153_3fc04943,27,"[0.25, 0.625, 0.375, 0.75, 0.5]","[0.25, 0.625, 0.375, 0.75, 0.5]",0.5,0.1767766952966369,0.5,0.1767766952966369
20260519_1153_3fc04943,39,"[0.5, 0.25, 0.625, 0.625, 0.375]","[0.5, 0.25, 0.625, 0.625, 0.375]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1153_3fc04943,26,"[0.75, 0.375, 0.75, 0.875, 0.5]","[0.75, 0.375, 0.75, 0.875, 0.5]",0.65,0.18371173070873836,0.65,0.18371173070873836
20260519_1153_3fc04943,12,"[0.75, 0.625, 0.5, 0.125, 0.375]","[0.75, 0.625, 0.5, 0.125, 0.375]",0.475,0.21505813167606566,0.475,0.21505813167606566
20260519_1153_3fc04943,24,"[0.5, 0.875, 0.875, 0.25, 0.625]","[0.5, 0.875, 0.875, 0.25, 0.625]",0.625,0.23717082451262844,0.625,0.23717082451262844
20260519_1153_3fc04943,2,"[0.5, 0.375, 0.75, 0.5, 0.75]","[0.5, 0.375, 0.75, 0.5, 0.75]",0.575,0.15,0.575,0.15
20260519_1153_3fc04943,3,"[0.375, 0.5, 0.5, 0.375, 0.75]","[0.375, 0.5, 0.5, 0.375, 0.75]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1153_3fc04943,4,"[0.625, 0.625, 0.75, 0.875, 0.5]","[0.625, 0.625, 0.75, 0.875, 0.5]",0.675,0.12747548783981963,0.675,0.12747548783981963
20260519_1153_3fc04943,5,"[0.625, 0.625, 0.625, 0.5, 0.75]","[0.625, 0.625, 0.625, 0.5, 0.75]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1153_3fc04943,6,"[0.5, 0.625, 0.5, 0.375, 0.75]","[0.5, 0.625, 0.5, 0.375, 0.75]",0.55,0.12747548783981963,0.55,0.12747548783981963
20260519_1153_3fc04943,7,"[0.5, 0.375, 0.75, 0.375, 0.375]","[0.5, 0.375, 0.75, 0.375, 0.375]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1153_3fc04943,8,"[0.625, 0.75, 0.75, 0.875, 0.5]","[0.625, 0.75, 0.75, 0.875, 0.5]",0.7,0.12747548783981963,0.7,0.12747548783981963
20260519_1153_3fc04943,9,"[0.5, 0.75, 0.5, 0.875, 0.375]","[0.5, 0.75, 0.5, 0.875, 0.375]",0.6,0.18371173070873836,0.6,0.18371173070873836
20260519_1153_3fc04943,10,"[0.375, 0.5, 0.375, 0.625, 0.625]","[0.375, 0.5, 0.375, 0.625, 0.625]",0.5,0.11180339887498948,0.5,0.11180339887498948
20260519_1153_3fc04943,11,"[0.25, 0.5, 0.375, 0.5, 0.25]","[0.25, 0.5, 0.375, 0.5, 0.25]",0.375,0.11180339887498948,0.375,0.11180339887498948
20260519_1153_3fc04943,25,"[0.75, 0.625, 0.625, 0.625, 0.5]","[0.75, 0.625, 0.625, 0.625, 0.5]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1153_3fc04943,1,"[0.625, 0.375, 0.375, 0.625, 0.625]","[0.625, 0.375, 0.375, 0.625, 0.625]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1153_3fc04943,14,"[0.5, 0.625, 0.875, 0.75, 0.5]","[0.5, 0.625, 0.875, 0.75, 0.5]",0.65,0.1457737973711325,0.65,0.1457737973711325
20260519_1153_3fc04943,15,"[0.375, 0.125, 0.375, 0.375, 0.625]","[0.375, 0.125, 0.375, 0.375, 0.625]",0.375,0.15811388300841897,0.375,0.15811388300841897
20260519_1153_3fc04943,16,"[0.625, 0.5, 0.375, 0.5, 0.625]","[0.625, 0.5, 0.375, 0.5, 0.625]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1153_3fc04943,17,"[0.375, 0.625, 0.75, 0.375, 0.5]","[0.375, 0.625, 0.75, 0.375, 0.5]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1153_3fc04943,18,"[1.0, 0.625, 0.5, 0.75, 0.5]","[1.0, 0.625, 0.5, 0.75, 0.5]",0.675,0.18708286933869706,0.675,0.18708286933869706
20260519_1153_3fc04943,19,"[0.625, 0.625, 0.25, 0.625, 0.625]","[0.625, 0.625, 0.25, 0.625, 0.625]",0.55,0.15,0.55,0.15
20260519_1153_3fc04943,20,"[0.625, 0.625, 0.75, 0.625, 1.0]","[0.625, 0.625, 0.75, 0.625, 1.0]",0.725,0.1457737973711325,0.725,0.1457737973711325
20260519_1153_3fc04943,21,"[0.375, 0.5, 0.625, 0.375, 0.25]","[0.375, 0.5, 0.625, 0.375, 0.25]",0.425,0.12747548783981963,0.425,0.12747548783981963
20260519_1153_3fc04943,22,"[1.0, 0.375, 0.875, 0.625, 0.5]","[1.0, 0.375, 0.875, 0.625, 0.5]",0.675,0.2318404623873926,0.675,0.2318404623873926
20260519_1153_3fc04943,23,"[0.5, 0.5, 0.625, 0.5, 0.375]","[0.5, 0.5, 0.625, 0.5, 0.375]",0.5,0.07905694150420949,0.5,0.07905694150420949
20260519_1153_3fc04943,13,"[0.75, 0.5, 0.625, 0.625, 0.875]","[0.75, 0.5, 0.625, 0.625, 0.875]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1203_030b9632,36,"[0.75, 0.5, 0.375, 0.375, 0.5]","[0.75, 0.5, 0.375, 0.375, 0.5]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1203_030b9632,35,"[0.5, 0.625, 0.625, 0.625, 0.25]","[0.5, 0.625, 0.625, 0.625, 0.25]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1203_030b9632,34,"[0.875, 0.625, 0.75, 0.75, 0.625]","[0.875, 0.625, 0.75, 0.75, 0.625]",0.725,0.09354143466934853,0.725,0.09354143466934853
20260519_1203_030b9632,33,"[0.75, 0.375, 0.25, 0.5, 0.375]","[0.75, 0.375, 0.25, 0.5, 0.375]",0.45,0.1695582495781317,0.45,0.1695582495781317
20260519_1203_030b9632,28,"[0.25, 0.75, 0.875, 0.625, 0.375]","[0.25, 0.75, 0.875, 0.625, 0.375]",0.575,0.2318404623873926,0.575,0.2318404623873926
20260519_1203_030b9632,31,"[0.5, 0.625, 0.5, 0.625, 0.75]","[0.5, 0.625, 0.5, 0.625, 0.75]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1203_030b9632,30,"[0.625, 0.625, 0.625, 0.75, 0.5]","[0.625, 0.625, 0.625, 0.75, 0.5]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1203_030b9632,29,"[0.375, 0.625, 0.125, 0.625, 0.375]","[0.375, 0.625, 0.125, 0.625, 0.375]",0.425,0.18708286933869708,0.425,0.18708286933869708
20260519_1203_030b9632,37,"[0.375, 0.625, 0.625, 0.75, 0.5]","[0.375, 0.625, 0.625, 0.75, 0.5]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1203_030b9632,32,"[0.625, 0.5, 0.75, 0.375, 0.625]","[0.625, 0.5, 0.75, 0.375, 0.625]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1203_030b9632,38,"[0.875, 0.625, 0.625, 0.625, 0.25]","[0.875, 0.625, 0.625, 0.625, 0.25]",0.6,0.2,0.6,0.2
20260519_1203_030b9632,43,"[0.75, 0.625, 0.375, 0.25, 0.625]","[0.75, 0.625, 0.375, 0.25, 0.625]",0.525,0.18371173070873836,0.525,0.18371173070873836
20260519_1203_030b9632,40,"[0.875, 0.875, 0.625, 0.5, 0.75]","[0.875, 0.875, 0.625, 0.5, 0.75]",0.725,0.1457737973711325,0.725,0.1457737973711325
20260519_1203_030b9632,41,"[0.75, 0.625, 0.625, 0.5, 0.375]","[0.75, 0.625, 0.625, 0.5, 0.375]",0.575,0.1274754878398196,0.575,0.1274754878398196
20260519_1203_030b9632,42,"[0.375, 0.625, 0.625, 0.625, 0.5]","[0.375, 0.625, 0.625, 0.625, 0.5]",0.55,0.09999999999999999,0.55,0.09999999999999999
20260519_1203_030b9632,44,"[0.625, 0.625, 0.5, 0.625, 0.375]","[0.625, 0.625, 0.5, 0.625, 0.375]",0.55,0.1,0.55,0.1
20260519_1203_030b9632,45,"[0.625, 0.375, 0.375, 0.25, 0.5]","[0.625, 0.375, 0.375, 0.25, 0.5]",0.425,0.12747548783981963,0.425,0.12747548783981963
20260519_1203_030b9632,46,"[0.125, 0.375, 0.625, 0.5, 0.75]","[0.125, 0.375, 0.625, 0.5, 0.75]",0.475,0.21505813167606566,0.475,0.21505813167606566
20260519_1203_030b9632,47,"[0.375, 0.375, 0.5, 0.75, 0.75]","[0.375, 0.375, 0.5, 0.75, 0.75]",0.55,0.1695582495781317,0.55,0.1695582495781317
20260519_1203_030b9632,48,"[0.5, 0.5, 0.25, 0.625, 0.625]","[0.5, 0.5, 0.25, 0.625, 0.625]",0.5,0.13693063937629152,0.5,0.13693063937629152
20260519_1203_030b9632,49,"[0.625, 0.375, 0.5, 0.5, 0.75]","[0.625, 0.375, 0.5, 0.5, 0.75]",0.55,0.1274754878398196,0.55,0.1274754878398196
20260519_1203_030b9632,27,"[0.5, 0.25, 0.625, 0.75, 0.375]","[0.5, 0.25, 0.625, 0.75, 0.375]",0.5,0.1767766952966369,0.5,0.1767766952966369
20260519_1203_030b9632,39,"[0.375, 0.625, 0.625, 0.625, 0.375]","[0.375, 0.625, 0.625, 0.625, 0.375]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1203_030b9632,26,"[0.5, 0.75, 0.75, 0.75, 0.625]","[0.5, 0.75, 0.75, 0.75, 0.625]",0.675,0.09999999999999999,0.675,0.09999999999999999
20260519_1203_030b9632,50,"[0.625, 0.375, 0.375, 0.5, 0.125]","[0.625, 0.375, 0.375, 0.5, 0.125]",0.4,0.16583123951777,0.4,0.16583123951777
20260519_1203_030b9632,24,"[0.375, 0.5, 0.5, 0.25, 0.375]","[0.375, 0.5, 0.5, 0.25, 0.375]",0.4,0.09354143466934853,0.4,0.09354143466934853
20260519_1203_030b9632,1,"[0.25, 0.75, 0.375, 0.625, 0.625]","[0.25, 0.75, 0.375, 0.625, 0.625]",0.525,0.18371173070873836,0.525,0.18371173070873836
20260519_1203_030b9632,2,"[0.5, 0.75, 0.375, 0.625, 0.75]","[0.5, 0.75, 0.375, 0.625, 0.75]",0.6,0.1457737973711325,0.6,0.1457737973711325
20260519_1203_030b9632,3,"[0.625, 0.25, 0.625, 0.125, 0.75]","[0.625, 0.25, 0.625, 0.125, 0.75]",0.475,0.24238399287081647,0.475,0.24238399287081647
20260519_1203_030b9632,4,"[0.625, 0.875, 0.875, 0.375, 0.375]","[0.625, 0.875, 0.875, 0.375, 0.375]",0.625,0.22360679774997896,0.625,0.22360679774997896
20260519_1203_030b9632,5,"[0.375, 0.625, 0.5, 0.625, 0.375]","[0.375, 0.625, 0.5, 0.625, 0.375]",0.5,0.11180339887498948,0.5,0.11180339887498948
20260519_1203_030b9632,6,"[0.375, 0.25, 0.75, 0.375, 0.5]","[0.375, 0.25, 0.75, 0.375, 0.5]",0.45,0.1695582495781317,0.45,0.1695582495781317
20260519_1203_030b9632,7,"[0.625, 0.375, 0.625, 0.375, 0.375]","[0.625, 0.375, 0.625, 0.375, 0.375]",0.475,0.1224744871391589,0.475,0.1224744871391589
20260519_1203_030b9632,8,"[0.625, 0.875, 1.0, 0.875, 0.75]","[0.625, 0.875, 1.0, 0.875, 0.75]",0.825,0.1274754878398196,0.825,0.1274754878398196
20260519_1203_030b9632,9,"[0.75, 0.25, 0.625, 0.75, 0.5]","[0.75, 0.25, 0.625, 0.75, 0.5]",0.575,0.18708286933869706,0.575,0.18708286933869706
20260519_1203_030b9632,10,"[0.375, 0.375, 0.5, 0.625, 0.625]","[0.375, 0.375, 0.5, 0.625, 0.625]",0.5,0.11180339887498948,0.5,0.11180339887498948
20260519_1203_030b9632,11,"[0.5, 0.5, 0.5, 0.75, 0.625]","[0.5, 0.5, 0.5, 0.75, 0.625]",0.575,0.1,0.575,0.1
20260519_1203_030b9632,25,"[0.75, 0.5, 0.625, 0.5, 0.75]","[0.75, 0.5, 0.625, 0.5, 0.75]",0.625,0.11180339887498948,0.625,0.11180339887498948
20260519_1203_030b9632,13,"[0.875, 0.625, 0.5, 0.375, 0.875]","[0.875, 0.625, 0.5, 0.375, 0.875]",0.65,0.2,0.65,0.2
20260519_1203_030b9632,14,"[0.5, 0.625, 0.5, 0.625, 0.375]","[0.5, 0.625, 0.5, 0.625, 0.375]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1203_030b9632,15,"[0.625, 0.375, 0.5, 0.75, 0.375]","[0.625, 0.375, 0.5, 0.75, 0.375]",0.525,0.1457737973711325,0.525,0.1457737973711325
20260519_1203_030b9632,16,"[0.75, 0.625, 0.25, 0.375, 0.75]","[0.75, 0.625, 0.25, 0.375, 0.75]",0.55,0.203100960115899,0.55,0.203100960115899
20260519_1203_030b9632,17,"[0.375, 1.0, 0.625, 0.75, 0.625]","[0.375, 1.0, 0.625, 0.75, 0.625]",0.675,0.203100960115899,0.675,0.203100960115899
20260519_1203_030b9632,18,"[0.625, 0.5, 0.75, 0.875, 0.5]","[0.625, 0.5, 0.75, 0.875, 0.5]",0.65,0.1457737973711325,0.65,0.1457737973711325
20260519_1203_030b9632,19,"[0.375, 0.625, 0.25, 0.625, 0.75]","[0.375, 0.625, 0.25, 0.625, 0.75]",0.525,0.18371173070873836,0.525,0.18371173070873836
20260519_1203_030b9632,20,"[0.625, 0.875, 0.75, 0.875, 0.75]","[0.625, 0.875, 0.75, 0.875, 0.75]",0.775,0.09354143466934853,0.775,0.09354143466934853
20260519_1203_030b9632,21,"[0.5, 0.5, 0.5, 0.5, 0.375]","[0.5, 0.5, 0.5, 0.5, 0.375]",0.475,0.049999999999999996,0.475,0.049999999999999996
20260519_1203_030b9632,22,"[0.75, 0.375, 0.625, 0.875, 0.375]","[0.75, 0.375, 0.625, 0.875, 0.375]",0.6,0.2,0.6,0.2
20260519_1203_030b9632,23,"[0.5, 0.5, 0.5, 0.5, 0.375]","[0.5, 0.5, 0.5, 0.5, 0.375]",0.475,0.049999999999999996,0.475,0.049999999999999996
20260519_1203_030b9632,12,"[0.875, 0.5, 0.375, 0.125, 0.375]","[0.875, 0.5, 0.375, 0.125, 0.375]",0.45,0.2449489742783178,0.45,0.2449489742783178
20260519_1211_c26c8716,35,"[0.5, 0.625, 0.875, 0.875, 0.25]","[0.5, 0.625, 0.875, 0.875, 0.25]",0.625,0.23717082451262844,0.625,0.23717082451262844
20260519_1211_c26c8716,34,"[0.875, 0.875, 0.625, 0.75, 0.75]","[0.875, 0.875, 0.625, 0.75, 0.75]",0.775,0.09354143466934853,0.775,0.09354143466934853
20260519_1211_c26c8716,33,"[0.625, 0.25, 0.5, 0.375, 0.625]","[0.625, 0.25, 0.5, 0.375, 0.625]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1211_c26c8716,32,"[0.625, 0.375, 0.625, 0.375, 0.875]","[0.625, 0.375, 0.625, 0.375, 0.875]",0.575,0.18708286933869706,0.575,0.18708286933869706
20260519_1211_c26c8716,27,"[0.25, 0.625, 0.5, 0.75, 0.5]","[0.25, 0.625, 0.5, 0.75, 0.5]",0.525,0.16583123951777,0.525,0.16583123951777
20260519_1211_c26c8716,30,"[0.5, 0.75, 0.75, 0.625, 0.5]","[0.5, 0.75, 0.75, 0.625, 0.5]",0.625,0.11180339887498948,0.625,0.11180339887498948
20260519_1211_c26c8716,29,"[0.5, 0.5, 0.375, 0.25, 0.625]","[0.5, 0.5, 0.375, 0.25, 0.625]",0.45,0.12747548783981963,0.45,0.12747548783981963
20260519_1211_c26c8716,28,"[0.5, 0.5, 0.75, 0.625, 0.625]","[0.5, 0.5, 0.75, 0.625, 0.625]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1211_c26c8716,36,"[0.5, 0.5, 0.375, 0.625, 0.375]","[0.5, 0.5, 0.375, 0.625, 0.375]",0.475,0.09354143466934853,0.475,0.09354143466934853
20260519_1211_c26c8716,31,"[0.375, 0.375, 0.75, 0.25, 0.5]","[0.375, 0.375, 0.75, 0.25, 0.5]",0.45,0.16955824957813173,0.45,0.16955824957813173
20260519_1211_c26c8716,37,"[0.5, 0.625, 0.625, 0.75, 0.5]","[0.5, 0.625, 0.625, 0.75, 0.5]",0.6,0.09354143466934853,0.6,0.09354143466934853
20260519_1211_c26c8716,43,"[0.875, 0.375, 0.5, 0.25, 0.375]","[0.875, 0.375, 0.5, 0.25, 0.375]",0.475,0.2150581316760657,0.475,0.2150581316760657
20260519_1211_c26c8716,39,"[0.5, 0.25, 0.5, 0.625, 0.25]","[0.5, 0.25, 0.5, 0.625, 0.25]",0.425,0.15,0.425,0.15
20260519_1211_c26c8716,40,"[0.75, 0.5, 0.375, 0.5, 0.625]","[0.75, 0.5, 0.375, 0.5, 0.625]",0.55,0.1274754878398196,0.55,0.1274754878398196
20260519_1211_c26c8716,41,"[0.75, 0.875, 0.625, 0.625, 0.5]","[0.75, 0.875, 0.625, 0.625, 0.5]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1211_c26c8716,42,"[0.5, 0.625, 0.625, 0.75, 0.375]","[0.5, 0.625, 0.625, 0.75, 0.375]",0.575,0.12747548783981963,0.575,0.12747548783981963
20260519_1211_c26c8716,44,"[0.5, 0.5, 0.5, 0.25, 0.125]","[0.5, 0.5, 0.5, 0.25, 0.125]",0.375,0.15811388300841897,0.375,0.15811388300841897
20260519_1211_c26c8716,45,"[0.75, 0.5, 0.625, 0.625, 0.625]","[0.75, 0.5, 0.625, 0.625, 0.625]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1211_c26c8716,46,"[0.5, 0.625, 0.75, 0.75, 0.375]","[0.5, 0.625, 0.75, 0.75, 0.375]",0.6,0.1457737973711325,0.6,0.1457737973711325
20260519_1211_c26c8716,47,"[0.125, 0.5, 0.25, 0.75, 0.75]","[0.125, 0.5, 0.25, 0.75, 0.75]",0.475,0.2549509756796392,0.475,0.2549509756796392
20260519_1211_c26c8716,48,"[0.625, 0.625, 0.5, 0.875, 0.5]","[0.625, 0.625, 0.5, 0.875, 0.5]",0.625,0.13693063937629152,0.625,0.13693063937629152
20260519_1211_c26c8716,49,"[0.75, 0.5, 0.625, 0.625, 0.25]","[0.75, 0.5, 0.625, 0.625, 0.25]",0.55,0.1695582495781317,0.55,0.1695582495781317
20260519_1211_c26c8716,26,"[0.75, 0.375, 0.75, 0.75, 0.5]","[0.75, 0.375, 0.75, 0.75, 0.5]",0.625,0.15811388300841897,0.625,0.15811388300841897
20260519_1211_c26c8716,38,"[0.875, 0.625, 0.375, 0.75, 0.375]","[0.875, 0.625, 0.375, 0.75, 0.375]",0.6,0.2,0.6,0.2
20260519_1211_c26c8716,50,"[0.625, 0.5, 0.5, 0.625, 0.375]","[0.625, 0.5, 0.5, 0.625, 0.375]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1211_c26c8716,25,"[0.75, 0.625, 0.625, 0.625, 0.5]","[0.75, 0.625, 0.625, 0.625, 0.5]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1211_c26c8716,23,"[0.5, 0.5, 0.625, 0.5, 0.375]","[0.5, 0.5, 0.625, 0.5, 0.375]",0.5,0.07905694150420949,0.5,0.07905694150420949
20260519_1211_c26c8716,24,"[0.625, 1.0, 0.875, 0.25, 0.5]","[0.625, 1.0, 0.875, 0.25, 0.5]",0.65,0.2669269563007828,0.65,0.2669269563007828
20260519_1211_c26c8716,1,"[0.625, 0.375, 0.375, 0.625, 0.625]","[0.625, 0.375, 0.375, 0.625, 0.625]",0.525,0.1224744871391589,0.525,0.1224744871391589
20260519_1211_c26c8716,2,"[0.5, 0.375, 0.75, 0.5, 0.75]","[0.5, 0.375, 0.75, 0.5, 0.75]",0.575,0.15,0.575,0.15
20260519_1211_c26c8716,3,"[0.5, 0.5, 0.5, 0.5, 0.75]","[0.5, 0.5, 0.5, 0.5, 0.75]",0.55,0.09999999999999999,0.55,0.09999999999999999
20260519_1211_c26c8716,4,"[0.625, 0.75, 0.75, 0.875, 0.5]","[0.625, 0.75, 0.75, 0.875, 0.5]",0.7,0.12747548783981963,0.7,0.12747548783981963
20260519_1211_c26c8716,5,"[0.625, 0.625, 0.625, 0.5, 0.75]","[0.625, 0.625, 0.625, 0.5, 0.75]",0.625,0.07905694150420949,0.625,0.07905694150420949
20260519_1211_c26c8716,7,"[0.5, 0.375, 0.75, 0.375, 0.375]","[0.5, 0.375, 0.75, 0.375, 0.375]",0.475,0.1457737973711325,0.475,0.1457737973711325
20260519_1211_c26c8716,8,"[0.625, 0.875, 0.875, 0.75, 0.5]","[0.625, 0.875, 0.875, 0.75, 0.5]",0.725,0.1457737973711325,0.725,0.1457737973711325
20260519_1211_c26c8716,9,"[0.5, 0.75, 0.5, 0.875, 0.375]","[0.5, 0.75, 0.5, 0.875, 0.375]",0.6,0.18371173070873836,0.6,0.18371173070873836
20260519_1211_c26c8716,10,"[0.375, 0.5, 0.375, 0.625, 0.625]","[0.375, 0.5, 0.375, 0.625, 0.625]",0.5,0.11180339887498948,0.5,0.11180339887498948
20260519_1211_c26c8716,11,"[0.25, 0.5, 0.375, 0.5, 0.25]","[0.25, 0.5, 0.375, 0.5, 0.25]",0.375,0.11180339887498948,0.375,0.11180339887498948
20260519_1211_c26c8716,6,"[0.625, 0.625, 0.5, 0.375, 0.625]","[0.625, 0.625, 0.5, 0.375, 0.625]",0.55,0.1,0.55,0.1
20260519_1211_c26c8716,13,"[0.75, 0.5, 0.625, 0.625, 0.875]","[0.75, 0.5, 0.625, 0.625, 0.875]",0.675,0.1274754878398196,0.675,0.1274754878398196
20260519_1211_c26c8716,12,"[0.75, 0.625, 0.5, 0.125, 0.375]","[0.75, 0.625, 0.5, 0.125, 0.375]",0.475,0.21505813167606566,0.475,0.21505813167606566
20260519_1211_c26c8716,21,"[0.375, 0.5, 0.625, 0.375, 0.25]","[0.375, 0.5, 0.625, 0.375, 0.25]",0.425,0.12747548783981963,0.425,0.12747548783981963
20260519_1211_c26c8716,20,"[0.75, 0.625, 0.75, 0.625, 1.0]","[0.75, 0.625, 0.75, 0.625, 1.0]",0.75,0.13693063937629152,0.75,0.13693063937629152
20260519_1211_c26c8716,19,"[0.625, 0.625, 0.375, 0.5, 0.625]","[0.625, 0.625, 0.375, 0.5, 0.625]",0.55,0.09999999999999999,0.55,0.09999999999999999
20260519_1211_c26c8716,18,"[1.0, 0.625, 0.5, 0.75, 0.5]","[1.0, 0.625, 0.5, 0.75, 0.5]",0.675,0.18708286933869706,0.675,0.18708286933869706
20260519_1211_c26c8716,22,"[1.0, 0.375, 0.875, 0.625, 0.5]","[1.0, 0.375, 0.875, 0.625, 0.5]",0.675,0.2318404623873926,0.675,0.2318404623873926
20260519_1211_c26c8716,16,"[0.625, 0.5, 0.375, 0.5, 0.625]","[0.625, 0.5, 0.375, 0.5, 0.625]",0.525,0.09354143466934853,0.525,0.09354143466934853
20260519_1211_c26c8716,15,"[0.375, 0.25, 0.375, 0.375, 0.5]","[0.375, 0.25, 0.375, 0.375, 0.5]",0.375,0.07905694150420949,0.375,0.07905694150420949
