run_id,fold_id,fold_label,model_name,strategy,n_train,n_test,best_epoch,stopped_epoch,best_valid_loss,accuracy,balanced_accuracy,confusion_matrix,prediction_histogram,collapse_diagnostics,spatial_conv,spatial_update_stats,subject_id
20260519_1300_ea4dc683,3,subject=45,SignalJEPA_PreLocal,new,32,8,1,16,0.6402196288108826,0.625,0.625,"[[4, 0], [3, 1]]","[7, 1]","{'prediction_histogram': [7, 1], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11475988, 0.08810939, 0.07110916, 0.03941339, 0.0414546, 0.08995233, 0.10026138, 0.11496756, 0.1145871, 0.16226941, 0.12838183, 0.09471722, 0.07429583, 0.12151456, 0.09798332, 0.11344636, 0.0744388, 0.07723321, 0.1128082, 0.09710481, 0.10736492, 0.13469493, 0.0692344, 0.08110709, 0.11024005, 0.0821434, 0.08484912, 0.04710319, 0.11389108], 'channel_signed_mean': [0.11475988, -0.06853043, 0.06759875, -0.02539675, 0.03417162, 0.03715155, 0.02511576, 0.06948524, 0.01895557, -0.00795455, 0.04939141, -0.03290774, 0.02031756, 0.08817214, -0.00858734, 0.09229239, -0.01495605, -0.07446488, 0.05502474, -0.00824937, -0.0195062, 0.03987499, -0.04732861, 0.0102914, 0.02374002, -0.00034701, -0.0254647, 0.03115023, 0.00639039], 'channel_l2': [0.24772586, 0.19111536, 0.18743429, 0.09390249, 0.10993587, 0.19173497, 0.21924591, 0.24395075, 0.2326245, 0.32663929, 0.27221042, 0.20138067, 0.16531067, 0.26126084, 0.23467182, 0.24718982, 0.16337737, 0.18878724, 0.26169661, 0.20673259, 0.23040289, 0.293488, 0.14581038, 0.18587172, 0.24495764, 0.20385477, 0.18995441, 0.1070824, 0.2488419], 'global_abs_mean': 0.09515298, 'global_l2': 1.16837859}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16837859, 'delta_l2': 0.00538514, 'delta_max_abs': 0.00050001, 'relative_delta': 0.00460831, 'changed': True}",45
20260519_1300_ea4dc683,2,subject=45,SignalJEPA_PreLocal,new,32,8,1,16,0.7105196118354797,0.625,0.625,"[[2, 2], [1, 3]]","[3, 5]","{'prediction_histogram': [3, 5], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 1}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11475988, 0.08810939, 0.07110916, 0.03941339, 0.0414546, 0.08995233, 0.10076139, 0.11521757, 0.1143371, 0.16276941, 0.12838183, 0.09446722, 0.07429583, 0.12126456, 0.09773332, 0.11319637, 0.0744388, 0.0777332, 0.1128082, 0.09685481, 0.10736492, 0.13469493, 0.0692344, 0.08110709, 0.11024005, 0.08189338, 0.08509912, 0.04710319, 0.11414108], 'channel_signed_mean': [0.11475988, -0.06853043, 0.06759875, -0.02539675, 0.03417162, 0.03715155, 0.02561576, 0.06973524, 0.01870557, -0.00795455, 0.04939141, -0.03265774, 0.02031756, 0.08792214, -0.00883734, 0.09254239, -0.01495605, -0.07496488, 0.05502474, -0.00799937, -0.0195062, 0.03987499, -0.04732861, 0.0102914, 0.02374001, -0.00059703, -0.0257147, 0.03115023, 0.00614038], 'channel_l2': [0.24772584, 0.19111536, 0.18743429, 0.09390249, 0.10993587, 0.19173497, 0.21976586, 0.24420352, 0.23206143, 0.3275775, 0.27221042, 0.20072721, 0.16531067, 0.26102796, 0.23391084, 0.24702063, 0.16337737, 0.18984333, 0.26169661, 0.20612921, 0.23040289, 0.293488, 0.14581038, 0.18587172, 0.24495763, 0.20364408, 0.19008046, 0.1070824, 0.24902222], 'global_abs_mean': 0.09517021, 'global_l2': 1.16841352}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1684136, 'delta_l2': 0.00538514, 'delta_max_abs': 0.00050001, 'relative_delta': 0.00460831, 'changed': True}",45
20260519_1300_ea4dc683,1,subject=45,SignalJEPA_PreLocal,new,32,8,63,78,0.5877760648727417,0.25,0.25,"[[1, 3], [3, 1]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.1199469, 0.09788913, 0.06940959, 0.03627365, 0.04600304, 0.09032059, 0.09877834, 0.10454619, 0.10988402, 0.1668281, 0.12422697, 0.0993079, 0.06345698, 0.11644093, 0.10592756, 0.10692738, 0.07768866, 0.07506684, 0.11301638, 0.09236944, 0.0934284, 0.14236972, 0.06286021, 0.07796484, 0.10925986, 0.09807487, 0.07668705, 0.04566193, 0.11359729], 'channel_signed_mean': [0.1199469, -0.07439142, 0.06699446, -0.01701567, 0.04452638, 0.0407152, 0.02447652, 0.05519395, 0.01936453, 0.0005975, 0.05341092, -0.02862974, 0.01661341, 0.0794891, -0.01165619, 0.09230377, -0.01094739, -0.07295337, 0.04543129, -0.01766931, -0.02072956, 0.03796264, -0.03568917, 0.01473904, 0.02320485, -0.00246076, -0.0273386, 0.02390924, 0.00541855], 'channel_l2': [0.2526893, 0.21201681, 0.1887563, 0.08120625, 0.12008357, 0.19975328, 0.22069243, 0.22346924, 0.22433111, 0.33661333, 0.26547551, 0.20788923, 0.14173117, 0.2499889, 0.24510114, 0.23917215, 0.17425504, 0.18378091, 0.25993884, 0.19875082, 0.20204428, 0.30521271, 0.12840267, 0.17261107, 0.23807734, 0.22922623, 0.17528971, 0.10230871, 0.24495465], 'global_abs_mean': 0.0942832, 'global_l2': 1.15890908}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.15890915, 'delta_l2': 0.12692312, 'delta_max_abs': 0.02191896, 'relative_delta': 0.10861391, 'changed': True}",45
20260519_1300_ea4dc683,2,subject=39,SignalJEPA_PreLocal,new,32,8,18,33,0.6700289845466614,0.5,0.5,"[[2, 2], [2, 2]]","[4, 4]","{'prediction_histogram': [4, 4], 'collapse_ratio': 0.5, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11161206, 0.086693, 0.06845253, 0.03491488, 0.0405229, 0.09279576, 0.1008067, 0.11581235, 0.11207341, 0.16230913, 0.12704737, 0.09748465, 0.07615428, 0.12151743, 0.09873466, 0.1190125, 0.07556037, 0.08128314, 0.11026835, 0.09852213, 0.10850931, 0.13677548, 0.06817266, 0.07838801, 0.10936419, 0.08035523, 0.09022044, 0.04595053, 0.11772342], 'channel_signed_mean': [0.11161206, -0.06990681, 0.06795094, -0.0257696, 0.03175439, 0.0385526, 0.02955788, 0.06858532, 0.01557091, -0.00883703, 0.04939531, -0.0319076, 0.02006835, 0.08757259, -0.00992127, 0.09390013, -0.01403712, -0.07491238, 0.05303734, -0.00653039, -0.01813864, 0.03981176, -0.04819093, 0.00781733, 0.02452612, -6.399e-05, -0.02690813, 0.02979648, 0.00521082], 'channel_l2': [0.23982897, 0.1903075, 0.18414083, 0.08710761, 0.10711838, 0.19858393, 0.21542205, 0.24275276, 0.22633505, 0.3268306, 0.26857522, 0.20581542, 0.16661048, 0.26373893, 0.23487844, 0.25769112, 0.16735664, 0.19462302, 0.2568886, 0.2087993, 0.23239729, 0.2973499, 0.14574373, 0.18123522, 0.24083637, 0.19537003, 0.19831604, 0.10970725, 0.25437775], 'global_abs_mean': 0.09541506, 'global_l2': 1.16924632}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16924634, 'delta_l2': 0.04628972, 'delta_max_abs': 0.00841679, 'relative_delta': 0.03961223, 'changed': True}",39
20260519_1300_ea4dc683,3,subject=39,SignalJEPA_PreLocal,new,32,8,2,17,0.7148922681808472,0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11377839, 0.08834002, 0.07046659, 0.03934376, 0.04097661, 0.09060578, 0.10050916, 0.11508773, 0.11416011, 0.16264458, 0.12809049, 0.09488733, 0.07439144, 0.12164815, 0.09839661, 0.11388022, 0.07451966, 0.07839282, 0.11236311, 0.09705089, 0.10792105, 0.13474853, 0.06952108, 0.08080228, 0.11044645, 0.08217946, 0.08504769, 0.04641781, 0.1143766], 'channel_signed_mean': [0.11377839, -0.06899083, 0.06770623, -0.0259497, 0.03345025, 0.03767358, 0.02609213, 0.06958508, 0.01802916, -0.00817516, 0.04931367, -0.03223849, 0.02042189, 0.08810069, -0.00935156, 0.09249038, -0.01428664, -0.07487898, 0.05527733, -0.00777041, -0.01881487, 0.03969019, -0.04783622, 0.01023239, 0.02390437, 0.00061398, -0.02503183, 0.03115473, 0.00685604], 'channel_l2': [0.24552153, 0.19175252, 0.18683992, 0.09445295, 0.10851581, 0.19311593, 0.21870716, 0.24371825, 0.23142047, 0.32733467, 0.27161017, 0.20117466, 0.16493663, 0.2619682, 0.23491415, 0.24824134, 0.16432159, 0.19047105, 0.26107162, 0.20699908, 0.2313634, 0.29354742, 0.14646061, 0.18536952, 0.24487785, 0.20370598, 0.18975447, 0.10620303, 0.24987689], 'global_abs_mean': 0.09520671, 'global_l2': 1.16865432}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16865433, 'delta_l2': 0.0089183, 'delta_max_abs': 0.00100057, 'relative_delta': 0.00763179, 'changed': True}",39
20260519_1300_ea4dc683,4,subject=39,SignalJEPA_PreLocal,new,32,8,1,16,0.735336422920227,0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11400989, 0.08860938, 0.07110916, 0.03916339, 0.0409546, 0.08995232, 0.10051139, 0.11546756, 0.1148371, 0.16276941, 0.12813184, 0.09521723, 0.07479583, 0.12126455, 0.09723333, 0.11319637, 0.0741888, 0.0777332, 0.11280818, 0.09710481, 0.10811491, 0.13469493, 0.0692344, 0.08110709, 0.11024005, 0.08189338, 0.08534913, 0.04685319, 0.11414108], 'channel_signed_mean': [0.11400989, -0.06903042, 0.06759876, -0.02564675, 0.03367162, 0.03715155, 0.02586575, 0.06998524, 0.01870557, -0.00795455, 0.04914141, -0.03240774, 0.02081756, 0.08842214, -0.00833734, 0.09254239, -0.01470605, -0.07446488, 0.05552474, -0.00824937, -0.0192562, 0.04037499, -0.04732861, 0.0102914, 0.02374001, -9.703e-05, -0.02546471, 0.03090023, 0.00664038], 'channel_l2': [0.24608426, 0.19240633, 0.18733326, 0.09373771, 0.10949214, 0.19219099, 0.2190832, 0.24479936, 0.23300068, 0.32771894, 0.27186817, 0.20199855, 0.16600631, 0.26138034, 0.23336072, 0.24727282, 0.1631864, 0.18932681, 0.2618857, 0.20654675, 0.2318051, 0.29354677, 0.14581038, 0.18609399, 0.24495763, 0.20345967, 0.19038126, 0.10730395, 0.24869989], 'global_abs_mean': 0.09519608, 'global_l2': 1.16906703}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16906705, 'delta_l2': 0.00538514, 'delta_max_abs': 0.00050001, 'relative_delta': 0.00460831, 'changed': True}",39
20260519_1300_ea4dc683,5,subject=39,SignalJEPA_PreLocal,new,32,8,18,33,0.6141143441200256,0.625,0.625,"[[3, 1], [2, 2]]","[5, 3]","{'prediction_histogram': [5, 3], 'collapse_ratio': 0.625, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11138094, 0.08617954, 0.06727813, 0.03683634, 0.04195166, 0.09432375, 0.099339, 0.11336619, 0.11154349, 0.16404271, 0.12497865, 0.09885445, 0.07295236, 0.12118074, 0.09904464, 0.11842459, 0.07387816, 0.08256615, 0.1142927, 0.10019559, 0.10920222, 0.13496119, 0.06888279, 0.08067924, 0.11334042, 0.07901631, 0.08622019, 0.04645221, 0.11710826], 'channel_signed_mean': [0.11138094, -0.06937516, 0.06516457, -0.02894244, 0.03110931, 0.0388276, 0.02883058, 0.06679967, 0.01515811, -0.00994926, 0.04916825, -0.03016227, 0.01773969, 0.0848259, -0.01010119, 0.0931733, -0.01277263, -0.07769223, 0.05355824, -0.00621384, -0.01660511, 0.03823406, -0.04992662, 0.00918769, 0.02761717, 0.0013008, -0.02334992, 0.03265538, 0.00838703], 'channel_l2': [0.23884173, 0.18948077, 0.18253866, 0.09432404, 0.10744386, 0.20131612, 0.21301161, 0.23797593, 0.22519885, 0.33012921, 0.2646744, 0.20762657, 0.16112344, 0.26129013, 0.23338018, 0.25679803, 0.1658278, 0.19801624, 0.26359954, 0.21381143, 0.23230819, 0.29359853, 0.14698714, 0.1861521, 0.2475854, 0.19803946, 0.19143474, 0.10884579, 0.25346589], 'global_abs_mean': 0.09546457, 'global_l2': 1.16976178}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.1697618, 'delta_l2': 0.05178887, 'delta_max_abs': 0.00877446, 'relative_delta': 0.0443181, 'changed': True}",39
20260519_1300_ea4dc683,1,subject=40,SignalJEPA_PreLocal,new,32,8,2,17,0.718310534954071,0.75,0.75,"[[4, 0], [2, 2]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11401282, 0.0891019, 0.07071465, 0.03923795, 0.04139739, 0.08987753, 0.09991708, 0.11575115, 0.11469814, 0.16309144, 0.12811601, 0.09532027, 0.0751868, 0.12099929, 0.09711742, 0.11301133, 0.07444388, 0.07750654, 0.11259419, 0.09720273, 0.10727451, 0.13423952, 0.06919246, 0.08107271, 0.10973714, 0.08262968, 0.08515234, 0.04731429, 0.1142168], 'channel_signed_mean': [0.11401282, -0.06878748, 0.06793965, -0.02595404, 0.03395744, 0.03727343, 0.02552155, 0.07002001, 0.01856074, -0.00784399, 0.04933494, -0.03278246, 0.02095849, 0.08838104, -0.00847026, 0.09257152, -0.01520822, -0.07399406, 0.05553307, -0.00798317, -0.01960345, 0.04033301, -0.04654302, 0.010384, 0.02348551, -0.00083326, -0.02502685, 0.03210291, 0.006717], 'channel_l2': [0.24629185, 0.19250898, 0.18724042, 0.09425476, 0.11044125, 0.19221511, 0.21822357, 0.24517052, 0.23266503, 0.3283667, 0.27183086, 0.20248565, 0.16672215, 0.26104096, 0.23256676, 0.24712539, 0.16307084, 0.18910369, 0.26173592, 0.20693688, 0.23066038, 0.2926769, 0.14511818, 0.18602261, 0.24375501, 0.20409596, 0.18997571, 0.10815512, 0.24853699], 'global_abs_mean': 0.09517682, 'global_l2': 1.16847014}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16847017, 'delta_l2': 0.00939582, 'delta_max_abs': 0.00100052, 'relative_delta': 0.00804043, 'changed': True}",40
20260519_1300_ea4dc683,2,subject=40,SignalJEPA_PreLocal,new,32,8,3,18,0.7059083580970764,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11420396, 0.08815111, 0.07088438, 0.03974915, 0.04079084, 0.08889233, 0.09954388, 0.11533602, 0.11520991, 0.16293651, 0.12802239, 0.0947173, 0.07531907, 0.12190592, 0.09685201, 0.11289562, 0.07505622, 0.07674631, 0.11254364, 0.09745428, 0.1071364, 0.13441734, 0.06927298, 0.08068968, 0.11059951, 0.08230112, 0.08459005, 0.04748897, 0.11457551], 'channel_signed_mean': [0.11420396, -0.06858968, 0.06751978, -0.0255055, 0.03381572, 0.03590492, 0.02456135, 0.06938288, 0.01896659, -0.00736251, 0.04919289, -0.03365934, 0.0208526, 0.08952671, -0.00836054, 0.09268311, -0.01607361, -0.0730308, 0.05566934, -0.00736308, -0.02012853, 0.04150354, -0.04636807, 0.01035666, 0.02452478, -0.0014582, -0.0242707, 0.03241653, 0.00628741], 'channel_l2': [0.24587378, 0.19136997, 0.18730496, 0.09451136, 0.1102094, 0.19014074, 0.21811265, 0.244771, 0.23378021, 0.32806605, 0.27184159, 0.20188949, 0.16768517, 0.26275906, 0.23271711, 0.24714768, 0.16398515, 0.18676022, 0.26154327, 0.20725365, 0.23018801, 0.29388827, 0.14519516, 0.18457311, 0.24538507, 0.20388189, 0.18949598, 0.10858068, 0.25024584], 'global_abs_mean': 0.09511319, 'global_l2': 1.16874015}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16874009, 'delta_l2': 0.0128299, 'delta_max_abs': 0.00150029, 'relative_delta': 0.01097913, 'changed': True}",40
20260519_1300_ea4dc683,3,subject=40,SignalJEPA_PreLocal,new,32,8,1,16,0.7375226616859436,0.5,0.5,"[[3, 1], [3, 1]]","[6, 2]","{'prediction_histogram': [6, 2], 'collapse_ratio': 0.75, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11425989, 0.08860939, 0.07110916, 0.03916339, 0.0409546, 0.09020233, 0.10001139, 0.11521756, 0.1148371, 0.16276941, 0.12788184, 0.09471723, 0.07454583, 0.12126455, 0.09773332, 0.11319637, 0.0744388, 0.07723321, 0.11305819, 0.0971048, 0.1078649, 0.13444494, 0.0692344, 0.0813571, 0.11049005, 0.08239337, 0.08484912, 0.04685319, 0.11439107], 'channel_signed_mean': [0.11425989, -0.06903042, 0.06759876, -0.02564675, 0.03367162, 0.03690155, 0.02536575, 0.06973524, 0.01820557, -0.00795455, 0.04889141, -0.03240774, 0.02056756, 0.08842214, -0.00883734, 0.09254239, -0.01495605, -0.07446488, 0.05577473, -0.00774938, -0.0195062, 0.04062499, -0.04682861, 0.0105414, 0.02399002, -0.00059703, -0.02496471, 0.03140023, 0.00639039], 'channel_l2': [0.24694331, 0.19206791, 0.18733326, 0.09373771, 0.10949214, 0.19274226, 0.21856163, 0.24454719, 0.23288846, 0.32771894, 0.27118474, 0.2011407, 0.16591206, 0.26108709, 0.23391084, 0.24727282, 0.16333325, 0.1885034, 0.262528, 0.20677789, 0.23163202, 0.29342952, 0.14540018, 0.18620306, 0.24528269, 0.20388791, 0.18989997, 0.10678871, 0.24938297], 'global_abs_mean': 0.09517884, 'global_l2': 1.16897261}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.16897266, 'delta_l2': 0.00538513, 'delta_max_abs': 0.00050001, 'relative_delta': 0.0046083, 'changed': True}",40
20260519_1300_ea4dc683,4,subject=40,SignalJEPA_PreLocal,new,32,8,66,81,0.5309451222419739,0.375,0.375,"[[3, 1], [4, 0]]","[7, 1]","{'prediction_histogram': [7, 1], 'collapse_ratio': 0.875, 'collapse_threshold': 0.9, 'collapse_flag': False, 'majority_predicted_class': 0}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'weight_shape': [4, 29], 'channel_names': ['Fp1', 'Fp2', 'Fz', 'F3', 'F4', 'F7', 'F8', 'FCz', 'FC3', 'FC4', 'FT7', 'FT8', 'Cz', 'C3', 'C4', 'T7', 'T8', 'CP3', 'CP4', 'TP7', 'TP8', 'Pz', 'P3', 'P4', 'P7', 'P8', 'Oz', 'O1', 'O2'], 'channel_abs_mean': [0.11345207, 0.08975506, 0.0687274, 0.04067523, 0.04049101, 0.09271996, 0.09545632, 0.11647722, 0.1128598, 0.16075249, 0.12137002, 0.08836414, 0.07734098, 0.127776, 0.09465168, 0.12596284, 0.08014612, 0.06553219, 0.1147124, 0.09795223, 0.10364791, 0.13167661, 0.06396901, 0.08552283, 0.12042192, 0.0950071, 0.08881079, 0.05103632, 0.11275665], 'channel_signed_mean': [0.11345207, -0.06873074, 0.06645316, -0.0196516, 0.0319566, 0.03655903, 0.01802947, 0.06924224, 0.01866185, -0.00501513, 0.04923874, -0.04258715, 0.02091241, 0.09371477, -0.0090511, 0.09833377, -0.02512993, -0.06150096, 0.05880043, -0.00183439, -0.01878826, 0.04825309, -0.03269076, 0.01341207, 0.03372474, -0.00023269, -0.02672483, 0.03230022, -0.00096236], 'channel_l2': [0.2510393, 0.1892435, 0.18059455, 0.09158294, 0.10624111, 0.19978574, 0.21538092, 0.24646425, 0.22883247, 0.32299396, 0.25390008, 0.19784245, 0.1702946, 0.27267191, 0.22380906, 0.26846555, 0.16896939, 0.16363364, 0.26785338, 0.21195309, 0.22372897, 0.29720959, 0.13308606, 0.19432899, 0.26154029, 0.22618324, 0.19391505, 0.11382351, 0.24162367], 'global_abs_mean': 0.09579395, 'global_l2': 1.17402923}","{'available': True, 'parameter_name': 'spatial_conv.1.weight', 'shape': [4, 29], 'init_l2': 1.16857152, 'final_l2': 1.17402919, 'delta_l2': 0.10858758, 'delta_max_abs': 0.02374301, 'relative_delta': 0.09292335, 'changed': True}",40
