target_subject,fold_id,method,view_id,n_fit_trials,training_margin_scale,fit_scope
sub-18,3,riemannian_recentered,1s_0s_8-12Hz,1992,0.32790301487437357,method_training_only
sub-18,3,target_only,1s_0s_13-20Hz,32,10.575170436467388,method_training_only
sub-18,3,pooled_unaligned,1s_0s_13-20Hz,1992,0.2829335609627672,method_training_only
sub-18,3,riemannian_recentered,1s_0s_13-20Hz,1992,0.3174310492347299,method_training_only
sub-18,3,target_only,1s_0s_20-30Hz,32,6.942625563382346,method_training_only
sub-18,3,pooled_unaligned,1s_0s_20-30Hz,1992,0.3213947033502201,method_training_only
sub-18,3,riemannian_recentered,1s_0s_20-30Hz,1992,0.35751802185572124,method_training_only
sub-18,3,target_only,1s_0s_8-30Hz,32,5.243673763181409,method_training_only
sub-18,3,pooled_unaligned,1s_0s_8-30Hz,1992,0.27380989693580826,method_training_only
sub-18,3,riemannian_recentered,1s_0s_8-30Hz,1992,0.3527321785863412,method_training_only
sub-18,3,target_only,1s_1s_8-12Hz,32,8.768388684947798,method_training_only
sub-18,3,pooled_unaligned,1s_1s_8-12Hz,1992,0.2746909565880943,method_training_only
sub-18,3,riemannian_recentered,1s_1s_8-12Hz,1992,0.31868217340626104,method_training_only
sub-18,3,target_only,1s_1s_13-20Hz,32,9.354681439023384,method_training_only
sub-18,3,pooled_unaligned,1s_1s_13-20Hz,1992,0.322439035686647,method_training_only
sub-18,3,riemannian_recentered,1s_1s_13-20Hz,1992,0.3558204762137854,method_training_only
sub-18,3,target_only,1s_1s_20-30Hz,32,4.900431843907145,method_training_only
sub-18,3,pooled_unaligned,1s_1s_20-30Hz,1992,0.3010602163576702,method_training_only
sub-18,3,riemannian_recentered,1s_1s_20-30Hz,1992,0.3409341110805194,method_training_only
sub-18,3,target_only,1s_1s_8-30Hz,32,7.097769495998737,method_training_only
sub-18,3,pooled_unaligned,1s_1s_8-30Hz,1992,0.2963723477225091,method_training_only
sub-18,3,riemannian_recentered,1s_1s_8-30Hz,1992,0.3426156499432632,method_training_only
sub-18,3,target_only,1s_2s_8-12Hz,32,6.907539406738628,method_training_only
sub-18,3,pooled_unaligned,1s_2s_8-12Hz,1992,0.278530021623966,method_training_only
sub-18,3,riemannian_recentered,1s_2s_8-12Hz,1992,0.31440834708743226,method_training_only
sub-18,3,target_only,1s_2s_13-20Hz,32,6.156281694900054,method_training_only
sub-18,3,pooled_unaligned,1s_2s_13-20Hz,1992,0.2874565548991049,method_training_only
sub-18,3,riemannian_recentered,1s_2s_13-20Hz,1992,0.3590774611698295,method_training_only
sub-18,3,target_only,1s_2s_20-30Hz,32,5.56202692598808,method_training_only
sub-18,3,pooled_unaligned,1s_2s_20-30Hz,1992,0.26376562264191633,method_training_only
sub-18,3,riemannian_recentered,1s_2s_20-30Hz,1992,0.3225717944449048,method_training_only
sub-18,3,target_only,1s_2s_8-30Hz,32,7.626797922781103,method_training_only
sub-18,3,pooled_unaligned,1s_2s_8-30Hz,1992,0.2936492419345145,method_training_only
sub-18,3,riemannian_recentered,1s_2s_8-30Hz,1992,0.36040187354428604,method_training_only
sub-18,3,target_only,1s_3s_8-12Hz,32,7.846588328368918,method_training_only
sub-18,3,pooled_unaligned,1s_3s_8-12Hz,1992,0.25572340119660497,method_training_only
sub-18,3,riemannian_recentered,1s_3s_8-12Hz,1992,0.28837206200179555,method_training_only
sub-18,3,target_only,1s_3s_13-20Hz,32,8.207313755435838,method_training_only
sub-18,3,pooled_unaligned,1s_3s_13-20Hz,1992,0.2686404589024832,method_training_only
sub-18,3,riemannian_recentered,1s_3s_13-20Hz,1992,0.3004122039101013,method_training_only
sub-18,3,target_only,1s_3s_20-30Hz,32,4.09750726524838,method_training_only
sub-18,3,pooled_unaligned,1s_3s_20-30Hz,1992,0.23470327262224344,method_training_only
sub-18,3,riemannian_recentered,1s_3s_20-30Hz,1992,0.2729136268376955,method_training_only
sub-18,3,target_only,1s_3s_8-30Hz,32,6.303336419946568,method_training_only
sub-18,3,pooled_unaligned,1s_3s_8-30Hz,1992,0.23224200550154245,method_training_only
sub-18,3,riemannian_recentered,1s_3s_8-30Hz,1992,0.28105238124832144,method_training_only
sub-18,3,target_only,2s_0s_8-12Hz,32,7.069172668651243,method_training_only
sub-18,3,pooled_unaligned,2s_0s_8-12Hz,1992,0.28378924748598205,method_training_only
sub-18,3,riemannian_recentered,2s_0s_8-12Hz,1992,0.3654125743308788,method_training_only
sub-18,3,target_only,2s_0s_13-20Hz,32,8.562421413482388,method_training_only
sub-18,3,pooled_unaligned,2s_0s_13-20Hz,1992,0.29325768491793514,method_training_only
sub-18,3,riemannian_recentered,2s_0s_13-20Hz,1992,0.36044787806382966,method_training_only
sub-18,3,target_only,2s_0s_20-30Hz,32,6.173348869510044,method_training_only
sub-18,3,pooled_unaligned,2s_0s_20-30Hz,1992,0.2979532973525141,method_training_only
sub-18,3,riemannian_recentered,2s_0s_20-30Hz,1992,0.3566728825048794,method_training_only
sub-18,3,target_only,2s_0s_8-30Hz,32,7.19218839458356,method_training_only
sub-18,3,pooled_unaligned,2s_0s_8-30Hz,1992,0.29455049013205215,method_training_only
sub-18,3,riemannian_recentered,2s_0s_8-30Hz,1992,0.3794613198106095,method_training_only
sub-18,3,target_only,2s_1s_8-12Hz,32,6.989579806461903,method_training_only
sub-18,3,pooled_unaligned,2s_1s_8-12Hz,1992,0.2656540159139279,method_training_only
sub-18,3,riemannian_recentered,2s_1s_8-12Hz,1992,0.2979030506895984,method_training_only
sub-18,3,target_only,2s_1s_13-20Hz,32,6.974550222354397,method_training_only
sub-18,3,pooled_unaligned,2s_1s_13-20Hz,1992,0.28738207333066934,method_training_only
sub-18,3,riemannian_recentered,2s_1s_13-20Hz,1992,0.3618799151242944,method_training_only
sub-18,3,target_only,2s_1s_20-30Hz,32,5.659628970510626,method_training_only
sub-18,3,pooled_unaligned,2s_1s_20-30Hz,1992,0.2652126727237125,method_training_only
sub-18,3,riemannian_recentered,2s_1s_20-30Hz,1992,0.31710823170593216,method_training_only
sub-18,3,target_only,2s_1s_8-30Hz,32,8.71564175454591,method_training_only
sub-18,3,pooled_unaligned,2s_1s_8-30Hz,1992,0.2948470998387567,method_training_only
sub-18,3,riemannian_recentered,2s_1s_8-30Hz,1992,0.3708514466785574,method_training_only
sub-18,3,target_only,2s_2s_8-12Hz,32,6.080833535350585,method_training_only
sub-18,3,pooled_unaligned,2s_2s_8-12Hz,1992,0.2337751987478806,method_training_only
sub-18,3,riemannian_recentered,2s_2s_8-12Hz,1992,0.2787231836466856,method_training_only
sub-18,3,target_only,2s_2s_13-20Hz,32,7.352076401251987,method_training_only
sub-18,3,pooled_unaligned,2s_2s_13-20Hz,1992,0.2643851409221514,method_training_only
sub-18,3,riemannian_recentered,2s_2s_13-20Hz,1992,0.3186866944226956,method_training_only
sub-18,3,target_only,2s_2s_20-30Hz,32,5.183313111242365,method_training_only
sub-18,3,pooled_unaligned,2s_2s_20-30Hz,1992,0.24234854381953563,method_training_only
sub-18,3,riemannian_recentered,2s_2s_20-30Hz,1992,0.3105453731103564,method_training_only
sub-18,3,target_only,2s_2s_8-30Hz,32,5.78165547934947,method_training_only
sub-18,3,pooled_unaligned,2s_2s_8-30Hz,1992,0.21662537143595365,method_training_only
sub-18,3,riemannian_recentered,2s_2s_8-30Hz,1992,0.290563754068677,method_training_only
sub-18,4,target_only,1s_0s_8-12Hz,32,5.8238134473401315,method_training_only
sub-18,4,pooled_unaligned,1s_0s_8-12Hz,1992,0.2841303755814564,method_training_only
sub-18,4,riemannian_recentered,1s_0s_8-12Hz,1992,0.33045221542953473,method_training_only
sub-18,4,target_only,1s_0s_13-20Hz,32,6.908084944274387,method_training_only
sub-18,4,pooled_unaligned,1s_0s_13-20Hz,1992,0.2753187842318236,method_training_only
sub-18,4,riemannian_recentered,1s_0s_13-20Hz,1992,0.31351109033900093,method_training_only
sub-18,4,target_only,1s_0s_20-30Hz,32,6.2244797680405615,method_training_only
sub-18,4,pooled_unaligned,1s_0s_20-30Hz,1992,0.32035172697954784,method_training_only
sub-18,4,riemannian_recentered,1s_0s_20-30Hz,1992,0.3638514650463439,method_training_only
sub-18,4,target_only,1s_0s_8-30Hz,32,4.163507299467005,method_training_only
sub-18,4,pooled_unaligned,1s_0s_8-30Hz,1992,0.27473224565977883,method_training_only
sub-18,4,riemannian_recentered,1s_0s_8-30Hz,1992,0.3522160586654869,method_training_only
sub-18,4,target_only,1s_1s_8-12Hz,32,9.288093970041139,method_training_only
sub-18,4,pooled_unaligned,1s_1s_8-12Hz,1992,0.2761982351342253,method_training_only
sub-18,4,riemannian_recentered,1s_1s_8-12Hz,1992,0.3269752067385634,method_training_only
sub-18,4,target_only,1s_1s_13-20Hz,32,10.257720521674461,method_training_only
sub-18,4,pooled_unaligned,1s_1s_13-20Hz,1992,0.3224497947438144,method_training_only
sub-18,4,riemannian_recentered,1s_1s_13-20Hz,1992,0.3510253257952194,method_training_only
sub-18,4,target_only,1s_1s_20-30Hz,32,5.990472164029099,method_training_only
sub-18,4,pooled_unaligned,1s_1s_20-30Hz,1992,0.30380438529327913,method_training_only
sub-18,4,riemannian_recentered,1s_1s_20-30Hz,1992,0.3469236501159706,method_training_only
sub-18,4,target_only,1s_1s_8-30Hz,32,6.4105344115164025,method_training_only
sub-18,4,pooled_unaligned,1s_1s_8-30Hz,1992,0.29400456001625075,method_training_only
sub-18,4,riemannian_recentered,1s_1s_8-30Hz,1992,0.34645501179322424,method_training_only
sub-18,4,target_only,1s_2s_8-12Hz,32,7.766878990522613,method_training_only
sub-18,4,pooled_unaligned,1s_2s_8-12Hz,1992,0.27530493518064625,method_training_only
sub-18,4,riemannian_recentered,1s_2s_8-12Hz,1992,0.31759424579116835,method_training_only
sub-18,4,target_only,1s_2s_13-20Hz,32,7.882349606856813,method_training_only
sub-18,4,pooled_unaligned,1s_2s_13-20Hz,1992,0.29286293263838814,method_training_only
sub-18,4,riemannian_recentered,1s_2s_13-20Hz,1992,0.3635263188146366,method_training_only
sub-18,4,target_only,1s_2s_20-30Hz,32,6.67871758757232,method_training_only
sub-18,4,pooled_unaligned,1s_2s_20-30Hz,1992,0.2635201310366927,method_training_only
sub-18,4,riemannian_recentered,1s_2s_20-30Hz,1992,0.3165904005668996,method_training_only
sub-18,4,target_only,1s_2s_8-30Hz,32,7.233641898539976,method_training_only
sub-18,4,pooled_unaligned,1s_2s_8-30Hz,1992,0.29312407094725523,method_training_only
sub-18,4,riemannian_recentered,1s_2s_8-30Hz,1992,0.35554446646217597,method_training_only
sub-18,4,target_only,1s_3s_8-12Hz,32,6.4331757439143065,method_training_only
sub-18,4,pooled_unaligned,1s_3s_8-12Hz,1992,0.2531358516058644,method_training_only
sub-18,4,riemannian_recentered,1s_3s_8-12Hz,1992,0.2876660645658075,method_training_only
sub-18,4,target_only,1s_3s_13-20Hz,32,8.133125400904373,method_training_only
sub-18,4,pooled_unaligned,1s_3s_13-20Hz,1992,0.27362375318710375,method_training_only
sub-18,4,riemannian_recentered,1s_3s_13-20Hz,1992,0.2989345246419567,method_training_only
sub-18,4,target_only,1s_3s_20-30Hz,32,4.810092255575774,method_training_only
sub-18,4,pooled_unaligned,1s_3s_20-30Hz,1992,0.23770056566137965,method_training_only
sub-18,4,riemannian_recentered,1s_3s_20-30Hz,1992,0.2745751499475683,method_training_only
sub-18,4,target_only,1s_3s_8-30Hz,32,7.440632912441345,method_training_only
sub-18,4,pooled_unaligned,1s_3s_8-30Hz,1992,0.2342929862960687,method_training_only
sub-18,4,riemannian_recentered,1s_3s_8-30Hz,1992,0.2792642059671132,method_training_only
sub-18,4,target_only,2s_0s_8-12Hz,32,6.377699210061106,method_training_only
sub-18,4,pooled_unaligned,2s_0s_8-12Hz,1992,0.2873214516798126,method_training_only
sub-18,4,riemannian_recentered,2s_0s_8-12Hz,1992,0.3618438563199966,method_training_only
sub-18,4,target_only,2s_0s_13-20Hz,32,7.773823747010669,method_training_only
sub-18,4,pooled_unaligned,2s_0s_13-20Hz,1992,0.2932376844595007,method_training_only
sub-18,4,riemannian_recentered,2s_0s_13-20Hz,1992,0.3536029502714838,method_training_only
sub-18,4,target_only,2s_0s_20-30Hz,32,6.031764950512888,method_training_only
sub-18,4,pooled_unaligned,2s_0s_20-30Hz,1992,0.30093062432372575,method_training_only
sub-18,4,riemannian_recentered,2s_0s_20-30Hz,1992,0.36080950058459427,method_training_only
sub-18,4,target_only,2s_0s_8-30Hz,32,7.481291678484466,method_training_only
sub-18,4,pooled_unaligned,2s_0s_8-30Hz,1992,0.2947401928805342,method_training_only
sub-18,4,riemannian_recentered,2s_0s_8-30Hz,1992,0.37599125637948455,method_training_only
sub-18,4,target_only,2s_1s_8-12Hz,32,8.845483384910622,method_training_only
sub-18,4,pooled_unaligned,2s_1s_8-12Hz,1992,0.26241087860294543,method_training_only
sub-18,4,riemannian_recentered,2s_1s_8-12Hz,1992,0.2997580897822372,method_training_only
sub-18,4,target_only,2s_1s_13-20Hz,32,9.149534119655272,method_training_only
sub-18,4,pooled_unaligned,2s_1s_13-20Hz,1992,0.28275727992329636,method_training_only
sub-18,4,riemannian_recentered,2s_1s_13-20Hz,1992,0.35495757935549066,method_training_only
sub-18,4,target_only,2s_1s_20-30Hz,32,5.106099964356315,method_training_only
sub-18,4,pooled_unaligned,2s_1s_20-30Hz,1992,0.2653866301069316,method_training_only
sub-18,4,riemannian_recentered,2s_1s_20-30Hz,1992,0.31786426535474066,method_training_only
sub-18,4,target_only,2s_1s_8-30Hz,32,7.223155687963876,method_training_only
sub-18,4,pooled_unaligned,2s_1s_8-30Hz,1992,0.29879176261652163,method_training_only
sub-18,4,riemannian_recentered,2s_1s_8-30Hz,1992,0.36922963319683927,method_training_only
sub-18,4,target_only,2s_2s_8-12Hz,32,5.694217860790975,method_training_only
sub-18,4,pooled_unaligned,2s_2s_8-12Hz,1992,0.2331177401490912,method_training_only
sub-18,4,riemannian_recentered,2s_2s_8-12Hz,1992,0.28499963559495395,method_training_only
sub-18,4,target_only,2s_2s_13-20Hz,32,8.21896614279157,method_training_only
sub-18,4,pooled_unaligned,2s_2s_13-20Hz,1992,0.2641298185304676,method_training_only
sub-18,4,riemannian_recentered,2s_2s_13-20Hz,1992,0.3168432970722044,method_training_only
sub-18,4,target_only,2s_2s_20-30Hz,32,4.735915775297112,method_training_only
sub-18,4,pooled_unaligned,2s_2s_20-30Hz,1992,0.2444056048604566,method_training_only
sub-18,4,riemannian_recentered,2s_2s_20-30Hz,1992,0.30486524714463237,method_training_only
sub-18,4,target_only,2s_2s_8-30Hz,32,6.3574594773982955,method_training_only
sub-18,4,pooled_unaligned,2s_2s_8-30Hz,1992,0.21701513830683006,method_training_only
sub-18,4,riemannian_recentered,2s_2s_8-30Hz,1992,0.29010927229362443,method_training_only
sub-19,0,target_only,1s_0s_8-12Hz,32,7.222663283873981,method_training_only
sub-19,0,pooled_unaligned,1s_0s_8-12Hz,1992,0.2919049277983884,method_training_only
sub-19,0,riemannian_recentered,1s_0s_8-12Hz,1992,0.3333131019888421,method_training_only
sub-19,0,target_only,1s_0s_13-20Hz,32,5.65746977778302,method_training_only
sub-19,0,pooled_unaligned,1s_0s_13-20Hz,1992,0.2795246125825953,method_training_only
sub-19,0,riemannian_recentered,1s_0s_13-20Hz,1992,0.3165666756119856,method_training_only
sub-19,0,target_only,1s_0s_20-30Hz,32,5.162074033709131,method_training_only
sub-19,0,pooled_unaligned,1s_0s_20-30Hz,1992,0.31920157298394325,method_training_only
sub-19,0,riemannian_recentered,1s_0s_20-30Hz,1992,0.363036604978477,method_training_only
sub-19,0,target_only,1s_0s_8-30Hz,32,6.824982629804014,method_training_only
sub-19,0,pooled_unaligned,1s_0s_8-30Hz,1992,0.26981757132166884,method_training_only
sub-19,0,riemannian_recentered,1s_0s_8-30Hz,1992,0.34660427397047966,method_training_only
sub-19,0,target_only,1s_1s_8-12Hz,32,6.964913987533402,method_training_only
sub-19,0,pooled_unaligned,1s_1s_8-12Hz,1992,0.27433709961911945,method_training_only
sub-19,0,riemannian_recentered,1s_1s_8-12Hz,1992,0.32015355194367123,method_training_only
sub-19,0,target_only,1s_1s_13-20Hz,32,5.5099914443889055,method_training_only
sub-19,0,pooled_unaligned,1s_1s_13-20Hz,1992,0.3167261503286569,method_training_only
sub-19,0,riemannian_recentered,1s_1s_13-20Hz,1992,0.34568218819389385,method_training_only
sub-19,0,target_only,1s_1s_20-30Hz,32,4.790025724858113,method_training_only
sub-19,0,pooled_unaligned,1s_1s_20-30Hz,1992,0.3010439047786546,method_training_only
sub-19,0,riemannian_recentered,1s_1s_20-30Hz,1992,0.3409725562173689,method_training_only
sub-19,0,target_only,1s_1s_8-30Hz,32,6.605971902458451,method_training_only
sub-19,0,pooled_unaligned,1s_1s_8-30Hz,1992,0.29433622608753174,method_training_only
sub-19,0,riemannian_recentered,1s_1s_8-30Hz,1992,0.3408182273779713,method_training_only
sub-19,0,target_only,1s_2s_8-12Hz,32,6.603110454855232,method_training_only
sub-19,0,pooled_unaligned,1s_2s_8-12Hz,1992,0.2747144999922606,method_training_only
sub-19,0,riemannian_recentered,1s_2s_8-12Hz,1992,0.30988094138301203,method_training_only
sub-19,0,target_only,1s_2s_13-20Hz,32,6.3629695307629675,method_training_only
sub-19,0,pooled_unaligned,1s_2s_13-20Hz,1992,0.2874508387015039,method_training_only
sub-19,0,riemannian_recentered,1s_2s_13-20Hz,1992,0.3557654742188956,method_training_only
sub-19,0,target_only,1s_2s_20-30Hz,32,8.650727559902132,method_training_only
sub-19,0,pooled_unaligned,1s_2s_20-30Hz,1992,0.2620452404833473,method_training_only
sub-19,0,riemannian_recentered,1s_2s_20-30Hz,1992,0.3198621254155447,method_training_only
sub-19,0,target_only,1s_2s_8-30Hz,32,4.897697409499008,method_training_only
sub-19,0,pooled_unaligned,1s_2s_8-30Hz,1992,0.2890086083798603,method_training_only
sub-19,0,riemannian_recentered,1s_2s_8-30Hz,1992,0.35404540489033587,method_training_only
sub-19,0,target_only,1s_3s_8-12Hz,32,7.611389582673437,method_training_only
sub-19,0,pooled_unaligned,1s_3s_8-12Hz,1992,0.2510771886836707,method_training_only
sub-19,0,riemannian_recentered,1s_3s_8-12Hz,1992,0.28442472957613174,method_training_only
sub-19,0,target_only,1s_3s_13-20Hz,32,4.159079882274947,method_training_only
sub-19,0,pooled_unaligned,1s_3s_13-20Hz,1992,0.2789718761839426,method_training_only
sub-19,0,riemannian_recentered,1s_3s_13-20Hz,1992,0.3064282210724548,method_training_only
sub-19,0,target_only,1s_3s_20-30Hz,32,5.626643945873782,method_training_only
sub-19,0,pooled_unaligned,1s_3s_20-30Hz,1992,0.2354768263939022,method_training_only
sub-19,0,riemannian_recentered,1s_3s_20-30Hz,1992,0.2788766301881029,method_training_only
sub-19,0,target_only,1s_3s_8-30Hz,32,7.627537696202745,method_training_only
sub-19,0,pooled_unaligned,1s_3s_8-30Hz,1992,0.23315111539481365,method_training_only
sub-19,0,riemannian_recentered,1s_3s_8-30Hz,1992,0.2820083095261481,method_training_only
sub-19,0,target_only,2s_0s_8-12Hz,32,8.507339471954332,method_training_only
sub-19,0,pooled_unaligned,2s_0s_8-12Hz,1992,0.2895349576096547,method_training_only
sub-19,0,riemannian_recentered,2s_0s_8-12Hz,1992,0.3623220233618599,method_training_only
sub-19,0,target_only,2s_0s_13-20Hz,32,6.169055297094639,method_training_only
sub-19,0,pooled_unaligned,2s_0s_13-20Hz,1992,0.2900576929304816,method_training_only
sub-19,0,riemannian_recentered,2s_0s_13-20Hz,1992,0.3519266341419003,method_training_only
sub-19,0,target_only,2s_0s_20-30Hz,32,5.177142881998897,method_training_only
sub-19,0,pooled_unaligned,2s_0s_20-30Hz,1992,0.29809764126574284,method_training_only
sub-19,0,riemannian_recentered,2s_0s_20-30Hz,1992,0.3549994226286085,method_training_only
sub-19,0,target_only,2s_0s_8-30Hz,32,6.160741629165416,method_training_only
sub-19,0,pooled_unaligned,2s_0s_8-30Hz,1992,0.29323844342320227,method_training_only
sub-19,0,riemannian_recentered,2s_0s_8-30Hz,1992,0.3784322447137006,method_training_only
sub-19,0,target_only,2s_1s_8-12Hz,32,8.154489574470178,method_training_only
sub-19,0,pooled_unaligned,2s_1s_8-12Hz,1992,0.25988398382926137,method_training_only
sub-19,0,riemannian_recentered,2s_1s_8-12Hz,1992,0.2972233379302209,method_training_only
sub-19,0,target_only,2s_1s_13-20Hz,32,4.692369915477621,method_training_only
sub-19,0,pooled_unaligned,2s_1s_13-20Hz,1992,0.2804861814168639,method_training_only
sub-19,0,riemannian_recentered,2s_1s_13-20Hz,1992,0.34952275601225774,method_training_only
sub-19,0,target_only,2s_1s_20-30Hz,32,4.907635892148575,method_training_only
sub-19,0,pooled_unaligned,2s_1s_20-30Hz,1992,0.26787882607784863,method_training_only
sub-19,0,riemannian_recentered,2s_1s_20-30Hz,1992,0.32549000553889573,method_training_only
sub-19,0,target_only,2s_1s_8-30Hz,32,5.79049768413376,method_training_only
sub-19,0,pooled_unaligned,2s_1s_8-30Hz,1992,0.2923355511322651,method_training_only
sub-19,0,riemannian_recentered,2s_1s_8-30Hz,1992,0.3664355751139659,method_training_only
sub-19,0,target_only,2s_2s_8-12Hz,32,4.9288091543842825,method_training_only
sub-19,0,pooled_unaligned,2s_2s_8-12Hz,1992,0.22798810880856726,method_training_only
sub-19,0,riemannian_recentered,2s_2s_8-12Hz,1992,0.27403462416975266,method_training_only
sub-19,0,target_only,2s_2s_13-20Hz,32,5.90178418158876,method_training_only
sub-19,0,pooled_unaligned,2s_2s_13-20Hz,1992,0.2642132217525799,method_training_only
sub-19,0,riemannian_recentered,2s_2s_13-20Hz,1992,0.3176245985306482,method_training_only
sub-19,0,target_only,2s_2s_20-30Hz,32,7.757570646546069,method_training_only
sub-19,0,pooled_unaligned,2s_2s_20-30Hz,1992,0.24299659544722815,method_training_only
sub-19,0,riemannian_recentered,2s_2s_20-30Hz,1992,0.3089118972906748,method_training_only
sub-19,0,target_only,2s_2s_8-30Hz,32,4.87010355794309,method_training_only
sub-19,0,pooled_unaligned,2s_2s_8-30Hz,1992,0.2142517924657522,method_training_only
sub-19,0,riemannian_recentered,2s_2s_8-30Hz,1992,0.28963032181612525,method_training_only
sub-19,1,target_only,1s_0s_8-12Hz,32,7.451061012735174,method_training_only
sub-19,1,pooled_unaligned,1s_0s_8-12Hz,1992,0.2902361508974882,method_training_only
sub-19,1,riemannian_recentered,1s_0s_8-12Hz,1992,0.3343073309255279,method_training_only
sub-19,1,target_only,1s_0s_13-20Hz,32,4.919043454064899,method_training_only
sub-19,1,pooled_unaligned,1s_0s_13-20Hz,1992,0.2779852780896606,method_training_only
sub-19,1,riemannian_recentered,1s_0s_13-20Hz,1992,0.31966882260621127,method_training_only
sub-19,1,target_only,1s_0s_20-30Hz,32,6.642855561648441,method_training_only
sub-19,1,pooled_unaligned,1s_0s_20-30Hz,1992,0.32388367326083484,method_training_only
sub-19,1,riemannian_recentered,1s_0s_20-30Hz,1992,0.3698186400277688,method_training_only
sub-19,1,target_only,1s_0s_8-30Hz,32,8.019660960962675,method_training_only
sub-19,1,pooled_unaligned,1s_0s_8-30Hz,1992,0.2708762297104179,method_training_only
sub-19,1,riemannian_recentered,1s_0s_8-30Hz,1992,0.35956852445075993,method_training_only
sub-19,1,target_only,1s_1s_8-12Hz,32,7.023679118655646,method_training_only
sub-19,1,pooled_unaligned,1s_1s_8-12Hz,1992,0.2717457472116457,method_training_only
sub-19,1,riemannian_recentered,1s_1s_8-12Hz,1992,0.3231357383480262,method_training_only
sub-19,1,target_only,1s_1s_13-20Hz,32,6.04545776320655,method_training_only
sub-19,1,pooled_unaligned,1s_1s_13-20Hz,1992,0.32680480292812275,method_training_only
sub-19,1,riemannian_recentered,1s_1s_13-20Hz,1992,0.3507250605511731,method_training_only
sub-19,1,target_only,1s_1s_20-30Hz,32,6.130116052357278,method_training_only
sub-19,1,pooled_unaligned,1s_1s_20-30Hz,1992,0.303217017109472,method_training_only
sub-19,1,riemannian_recentered,1s_1s_20-30Hz,1992,0.34660122461235476,method_training_only
sub-19,1,target_only,1s_1s_8-30Hz,32,7.854504153588133,method_training_only
sub-19,1,pooled_unaligned,1s_1s_8-30Hz,1992,0.2925417924778867,method_training_only
sub-19,1,riemannian_recentered,1s_1s_8-30Hz,1992,0.34440212286155103,method_training_only
sub-19,1,target_only,1s_2s_8-12Hz,32,5.852131261277334,method_training_only
sub-19,1,pooled_unaligned,1s_2s_8-12Hz,1992,0.27144309238302433,method_training_only
sub-19,1,riemannian_recentered,1s_2s_8-12Hz,1992,0.31547303635365387,method_training_only
sub-19,1,target_only,1s_2s_13-20Hz,32,6.937957334874514,method_training_only
sub-19,1,pooled_unaligned,1s_2s_13-20Hz,1992,0.2858610204348523,method_training_only
sub-19,1,riemannian_recentered,1s_2s_13-20Hz,1992,0.35971913568815983,method_training_only
sub-19,1,target_only,1s_2s_20-30Hz,32,7.758318469077675,method_training_only
sub-19,1,pooled_unaligned,1s_2s_20-30Hz,1992,0.26589586275898214,method_training_only
sub-19,1,riemannian_recentered,1s_2s_20-30Hz,1992,0.31911670752853705,method_training_only
sub-19,1,target_only,1s_2s_8-30Hz,32,5.727390561796688,method_training_only
sub-19,1,pooled_unaligned,1s_2s_8-30Hz,1992,0.29748145118366837,method_training_only
sub-19,1,riemannian_recentered,1s_2s_8-30Hz,1992,0.35945545966357906,method_training_only
sub-19,1,target_only,1s_3s_8-12Hz,32,6.263326414931636,method_training_only
sub-19,1,pooled_unaligned,1s_3s_8-12Hz,1992,0.25307742474195455,method_training_only
sub-19,1,riemannian_recentered,1s_3s_8-12Hz,1992,0.2901951151472223,method_training_only
sub-19,1,target_only,1s_3s_13-20Hz,32,6.770635184318254,method_training_only
sub-19,1,pooled_unaligned,1s_3s_13-20Hz,1992,0.27381173338116604,method_training_only
sub-19,1,riemannian_recentered,1s_3s_13-20Hz,1992,0.30354289765415954,method_training_only
sub-19,1,target_only,1s_3s_20-30Hz,32,4.4573374700153225,method_training_only
sub-19,1,pooled_unaligned,1s_3s_20-30Hz,1992,0.24188397306115503,method_training_only
sub-19,1,riemannian_recentered,1s_3s_20-30Hz,1992,0.28389562597023876,method_training_only
sub-19,1,target_only,1s_3s_8-30Hz,32,6.243110528805057,method_training_only
sub-19,1,pooled_unaligned,1s_3s_8-30Hz,1992,0.23348453129800897,method_training_only
sub-19,1,riemannian_recentered,1s_3s_8-30Hz,1992,0.28509110963352274,method_training_only
sub-19,1,target_only,2s_0s_8-12Hz,32,7.824097199342255,method_training_only
sub-19,1,pooled_unaligned,2s_0s_8-12Hz,1992,0.2898027347593014,method_training_only
sub-19,1,riemannian_recentered,2s_0s_8-12Hz,1992,0.3608719631196296,method_training_only
sub-19,1,target_only,2s_0s_13-20Hz,32,5.604207253121338,method_training_only
sub-19,1,pooled_unaligned,2s_0s_13-20Hz,1992,0.2936590956017696,method_training_only
sub-19,1,riemannian_recentered,2s_0s_13-20Hz,1992,0.36437417477092515,method_training_only
sub-19,1,target_only,2s_0s_20-30Hz,32,6.2837256901571115,method_training_only
sub-19,1,pooled_unaligned,2s_0s_20-30Hz,1992,0.3062140600994042,method_training_only
sub-19,1,riemannian_recentered,2s_0s_20-30Hz,1992,0.36403501962559953,method_training_only
sub-19,1,target_only,2s_0s_8-30Hz,32,8.204040333001428,method_training_only
sub-19,1,pooled_unaligned,2s_0s_8-30Hz,1992,0.3019993757961988,method_training_only
sub-19,1,riemannian_recentered,2s_0s_8-30Hz,1992,0.3850086939951838,method_training_only
sub-19,1,target_only,2s_1s_8-12Hz,32,7.3714633282062,method_training_only
sub-19,1,pooled_unaligned,2s_1s_8-12Hz,1992,0.2577518463097827,method_training_only
