target,branch,strategy,K,rep,balanced_accuracy
23,sjepa,transfer_plus_cal,0,0,0.525
23,sjepa,transfer_only,0,1,0.525
23,sjepa,transfer_plus_cal,0,1,0.525
23,sjepa,transfer_only,0,2,0.525
23,sjepa,transfer_plus_cal,0,2,0.525
23,sjepa,transfer_only,0,3,0.525
23,sjepa,transfer_plus_cal,0,3,0.525
23,sjepa,transfer_only,0,4,0.525
23,sjepa,transfer_plus_cal,0,4,0.525
23,sjepa,transfer_only,0,5,0.525
23,sjepa,transfer_plus_cal,0,5,0.525
23,sjepa,transfer_only,0,6,0.525
23,sjepa,transfer_plus_cal,0,6,0.525
23,sjepa,transfer_only,0,7,0.525
23,sjepa,transfer_plus_cal,0,7,0.525
23,sjepa,transfer_only,0,8,0.525
23,sjepa,transfer_plus_cal,0,8,0.525
23,sjepa,transfer_only,0,9,0.525
23,sjepa,transfer_plus_cal,0,9,0.525
23,sjepa,within_only,4,0,0.5833333333333333
23,sjepa,transfer_only,4,0,0.5277777777777778
23,sjepa,transfer_plus_cal,4,0,0.5555555555555556
23,sjepa,within_only,4,1,0.7222222222222222
23,sjepa,transfer_only,4,1,0.5277777777777778
23,sjepa,transfer_plus_cal,4,1,0.5555555555555556
23,sjepa,within_only,4,2,0.6388888888888888
23,sjepa,transfer_only,4,2,0.5277777777777778
23,sjepa,transfer_plus_cal,4,2,0.5555555555555556
23,sjepa,within_only,4,3,0.6111111111111112
23,sjepa,transfer_only,4,3,0.5
23,sjepa,transfer_plus_cal,4,3,0.5277777777777778
23,sjepa,within_only,4,4,0.5555555555555556
23,sjepa,transfer_only,4,4,0.5277777777777778
23,sjepa,transfer_plus_cal,4,4,0.5833333333333334
23,sjepa,within_only,4,5,0.6111111111111112
23,sjepa,transfer_only,4,5,0.5555555555555556
23,sjepa,transfer_plus_cal,4,5,0.5833333333333333
23,sjepa,within_only,4,6,0.5833333333333333
23,sjepa,transfer_only,4,6,0.5
23,sjepa,transfer_plus_cal,4,6,0.5277777777777778
23,sjepa,within_only,4,7,0.4722222222222222
23,sjepa,transfer_only,4,7,0.5555555555555556
23,sjepa,transfer_plus_cal,4,7,0.5833333333333333
23,sjepa,within_only,4,8,0.6666666666666667
23,sjepa,transfer_only,4,8,0.5277777777777778
23,sjepa,transfer_plus_cal,4,8,0.5833333333333334
23,sjepa,within_only,4,9,0.5277777777777778
23,sjepa,transfer_only,4,9,0.5277777777777778
23,sjepa,transfer_plus_cal,4,9,0.5555555555555556
23,sjepa,within_only,8,0,0.46875
23,sjepa,transfer_only,8,0,0.59375
23,sjepa,transfer_plus_cal,8,0,0.625
23,sjepa,within_only,8,1,0.59375
23,sjepa,transfer_only,8,1,0.53125
23,sjepa,transfer_plus_cal,8,1,0.53125
23,sjepa,within_only,8,2,0.5625
23,sjepa,transfer_only,8,2,0.5
23,sjepa,transfer_plus_cal,8,2,0.5625
23,sjepa,within_only,8,3,0.53125
23,sjepa,transfer_only,8,3,0.59375
23,sjepa,transfer_plus_cal,8,3,0.59375
23,sjepa,within_only,8,4,0.625
23,sjepa,transfer_only,8,4,0.53125
23,sjepa,transfer_plus_cal,8,4,0.5625
23,sjepa,within_only,8,5,0.625
23,sjepa,transfer_only,8,5,0.5
23,sjepa,transfer_plus_cal,8,5,0.53125
23,sjepa,within_only,8,6,0.625
23,sjepa,transfer_only,8,6,0.53125
23,sjepa,transfer_plus_cal,8,6,0.59375
23,sjepa,within_only,8,7,0.5
23,sjepa,transfer_only,8,7,0.5625
23,sjepa,transfer_plus_cal,8,7,0.59375
23,sjepa,within_only,8,8,0.6875
23,sjepa,transfer_only,8,8,0.5
23,sjepa,transfer_plus_cal,8,8,0.53125
23,sjepa,within_only,8,9,0.53125
23,sjepa,transfer_only,8,9,0.53125
23,sjepa,transfer_plus_cal,8,9,0.53125
23,sjepa,within_only,12,0,0.6071428571428572
23,sjepa,transfer_only,12,0,0.6071428571428572
23,sjepa,transfer_plus_cal,12,0,0.6071428571428572
23,sjepa,within_only,12,1,0.5714285714285714
23,sjepa,transfer_only,12,1,0.5
23,sjepa,transfer_plus_cal,12,1,0.5357142857142857
23,sjepa,within_only,12,2,0.6785714285714286
23,sjepa,transfer_only,12,2,0.6071428571428571
23,sjepa,transfer_plus_cal,12,2,0.6071428571428571
23,sjepa,within_only,12,3,0.6071428571428571
23,sjepa,transfer_only,12,3,0.5357142857142857
23,sjepa,transfer_plus_cal,12,3,0.6428571428571429
23,sjepa,within_only,12,4,0.5357142857142857
23,sjepa,transfer_only,12,4,0.5357142857142857
23,sjepa,transfer_plus_cal,12,4,0.5714285714285714
23,sjepa,within_only,12,5,0.6071428571428572
23,sjepa,transfer_only,12,5,0.4642857142857143
23,sjepa,transfer_plus_cal,12,5,0.5357142857142857
23,sjepa,within_only,12,6,0.6428571428571428
23,sjepa,transfer_only,12,6,0.6071428571428572
23,sjepa,transfer_plus_cal,12,6,0.6071428571428572
23,sjepa,within_only,12,7,0.6785714285714286
23,sjepa,transfer_only,12,7,0.5357142857142857
23,sjepa,transfer_plus_cal,12,7,0.5357142857142857
23,sjepa,within_only,12,8,0.5714285714285714
23,sjepa,transfer_only,12,8,0.6428571428571428
23,sjepa,transfer_plus_cal,12,8,0.6785714285714286
23,sjepa,within_only,12,9,0.5
23,sjepa,transfer_only,12,9,0.5357142857142857
23,sjepa,transfer_plus_cal,12,9,0.5357142857142857
23,sjepa,within_only,16,0,0.7083333333333333
23,sjepa,transfer_only,16,0,0.41666666666666663
23,sjepa,transfer_plus_cal,16,0,0.45833333333333337
23,sjepa,within_only,16,1,0.5
23,sjepa,transfer_only,16,1,0.375
23,sjepa,transfer_plus_cal,16,1,0.41666666666666663
23,sjepa,within_only,16,2,0.5833333333333334
23,sjepa,transfer_only,16,2,0.45833333333333337
23,sjepa,transfer_plus_cal,16,2,0.5416666666666666
23,sjepa,within_only,16,3,0.5833333333333334
23,sjepa,transfer_only,16,3,0.45833333333333337
23,sjepa,transfer_plus_cal,16,3,0.5416666666666667
23,sjepa,within_only,16,4,0.6666666666666667
23,sjepa,transfer_only,16,4,0.5833333333333334
23,sjepa,transfer_plus_cal,16,4,0.6666666666666666
23,sjepa,within_only,16,5,0.7083333333333333
23,sjepa,transfer_only,16,5,0.45833333333333337
23,sjepa,transfer_plus_cal,16,5,0.5416666666666666
23,sjepa,within_only,16,6,0.5416666666666667
23,sjepa,transfer_only,16,6,0.5
23,sjepa,transfer_plus_cal,16,6,0.5416666666666666
23,sjepa,within_only,16,7,0.5416666666666667
23,sjepa,transfer_only,16,7,0.5833333333333334
23,sjepa,transfer_plus_cal,16,7,0.625
23,sjepa,within_only,16,8,0.75
23,sjepa,transfer_only,16,8,0.375
23,sjepa,transfer_plus_cal,16,8,0.41666666666666663
23,sjepa,within_only,16,9,0.6666666666666667
23,sjepa,transfer_only,16,9,0.5
23,sjepa,transfer_plus_cal,16,9,0.5416666666666667
23,sjepa,within_only,24,0,0.6875
23,sjepa,transfer_only,24,0,0.4375
23,sjepa,transfer_plus_cal,24,0,0.5
23,sjepa,within_only,24,1,0.625
23,sjepa,transfer_only,24,1,0.5
23,sjepa,transfer_plus_cal,24,1,0.5
23,sjepa,within_only,24,2,0.625
23,sjepa,transfer_only,24,2,0.6875
23,sjepa,transfer_plus_cal,24,2,0.75
23,sjepa,within_only,24,3,0.5625
23,sjepa,transfer_only,24,3,0.5
23,sjepa,transfer_plus_cal,24,3,0.5625
23,sjepa,within_only,24,4,0.5625
23,sjepa,transfer_only,24,4,0.625
23,sjepa,transfer_plus_cal,24,4,0.625
23,sjepa,within_only,24,5,0.5625
23,sjepa,transfer_only,24,5,0.5625
23,sjepa,transfer_plus_cal,24,5,0.5625
23,sjepa,within_only,24,6,0.625
23,sjepa,transfer_only,24,6,0.4375
23,sjepa,transfer_plus_cal,24,6,0.5625
23,sjepa,within_only,24,7,0.625
23,sjepa,transfer_only,24,7,0.5
23,sjepa,transfer_plus_cal,24,7,0.5
23,sjepa,within_only,24,8,0.6875
23,sjepa,transfer_only,24,8,0.4375
23,sjepa,transfer_plus_cal,24,8,0.5
23,sjepa,within_only,24,9,0.625
23,sjepa,transfer_only,24,9,0.5625
23,sjepa,transfer_plus_cal,24,9,0.6875
23,fusion,transfer_only,0,0,0.47500000000000003
23,fusion,transfer_plus_cal,0,0,0.47500000000000003
23,fusion,transfer_only,0,1,0.47500000000000003
23,fusion,transfer_plus_cal,0,1,0.47500000000000003
23,fusion,transfer_only,0,2,0.47500000000000003
23,fusion,transfer_plus_cal,0,2,0.47500000000000003
23,fusion,transfer_only,0,3,0.47500000000000003
23,fusion,transfer_plus_cal,0,3,0.47500000000000003
23,fusion,transfer_only,0,4,0.47500000000000003
23,fusion,transfer_plus_cal,0,4,0.47500000000000003
23,fusion,transfer_only,0,5,0.47500000000000003
23,fusion,transfer_plus_cal,0,5,0.47500000000000003
23,fusion,transfer_only,0,6,0.47500000000000003
23,fusion,transfer_plus_cal,0,6,0.47500000000000003
23,fusion,transfer_only,0,7,0.47500000000000003
23,fusion,transfer_plus_cal,0,7,0.47500000000000003
23,fusion,transfer_only,0,8,0.47500000000000003
23,fusion,transfer_plus_cal,0,8,0.47500000000000003
23,fusion,transfer_only,0,9,0.47500000000000003
23,fusion,transfer_plus_cal,0,9,0.47500000000000003
23,fusion,within_only,4,0,0.3888888888888889
23,fusion,transfer_only,4,0,0.4722222222222222
23,fusion,transfer_plus_cal,4,0,0.5
23,fusion,within_only,4,1,0.5277777777777778
23,fusion,transfer_only,4,1,0.4444444444444444
23,fusion,transfer_plus_cal,4,1,0.4722222222222222
23,fusion,within_only,4,2,0.5833333333333333
23,fusion,transfer_only,4,2,0.4722222222222222
23,fusion,transfer_plus_cal,4,2,0.5555555555555556
23,fusion,within_only,4,3,0.5277777777777778
23,fusion,transfer_only,4,3,0.4444444444444444
23,fusion,transfer_plus_cal,4,3,0.4444444444444444
23,fusion,within_only,4,4,0.5555555555555556
23,fusion,transfer_only,4,4,0.4444444444444444
23,fusion,transfer_plus_cal,4,4,0.5
23,fusion,within_only,4,5,0.3888888888888889
23,fusion,transfer_only,4,5,0.5277777777777778
23,fusion,transfer_plus_cal,4,5,0.5555555555555556
23,fusion,within_only,4,6,0.4444444444444445
23,fusion,transfer_only,4,6,0.4722222222222222
23,fusion,transfer_plus_cal,4,6,0.5
23,fusion,within_only,4,7,0.5
23,fusion,transfer_only,4,7,0.4444444444444444
23,fusion,transfer_plus_cal,4,7,0.4722222222222222
23,fusion,within_only,4,8,0.4444444444444445
23,fusion,transfer_only,4,8,0.4722222222222222
23,fusion,transfer_plus_cal,4,8,0.5555555555555556
23,fusion,within_only,4,9,0.4444444444444444
23,fusion,transfer_only,4,9,0.41666666666666663
23,fusion,transfer_plus_cal,4,9,0.3888888888888889
23,fusion,within_only,8,0,0.46875
23,fusion,transfer_only,8,0,0.5
23,fusion,transfer_plus_cal,8,0,0.53125
23,fusion,within_only,8,1,0.53125
23,fusion,transfer_only,8,1,0.46875
23,fusion,transfer_plus_cal,8,1,0.46875
23,fusion,within_only,8,2,0.5
23,fusion,transfer_only,8,2,0.40625
23,fusion,transfer_plus_cal,8,2,0.40625
23,fusion,within_only,8,3,0.5625
23,fusion,transfer_only,8,3,0.46875
23,fusion,transfer_plus_cal,8,3,0.5625
23,fusion,within_only,8,4,0.53125
23,fusion,transfer_only,8,4,0.53125
23,fusion,transfer_plus_cal,8,4,0.53125
23,fusion,within_only,8,5,0.5625
23,fusion,transfer_only,8,5,0.5
23,fusion,transfer_plus_cal,8,5,0.53125
23,fusion,within_only,8,6,0.5625
23,fusion,transfer_only,8,6,0.40625
23,fusion,transfer_plus_cal,8,6,0.5
23,fusion,within_only,8,7,0.4375
23,fusion,transfer_only,8,7,0.4375
23,fusion,transfer_plus_cal,8,7,0.46875
23,fusion,within_only,8,8,0.4375
23,fusion,transfer_only,8,8,0.5
23,fusion,transfer_plus_cal,8,8,0.59375
23,fusion,within_only,8,9,0.5625
23,fusion,transfer_only,8,9,0.5
23,fusion,transfer_plus_cal,8,9,0.53125
23,fusion,within_only,12,0,0.7142857142857142
23,fusion,transfer_only,12,0,0.5
23,fusion,transfer_plus_cal,12,0,0.5
23,fusion,within_only,12,1,0.5357142857142857
23,fusion,transfer_only,12,1,0.5357142857142857
23,fusion,transfer_plus_cal,12,1,0.5
23,fusion,within_only,12,2,0.5
23,fusion,transfer_only,12,2,0.5357142857142857
23,fusion,transfer_plus_cal,12,2,0.6071428571428572
23,fusion,within_only,12,3,0.6428571428571428
23,fusion,transfer_only,12,3,0.39285714285714285
23,fusion,transfer_plus_cal,12,3,0.4285714285714286
23,fusion,within_only,12,4,0.6785714285714286
23,fusion,transfer_only,12,4,0.4642857142857143
23,fusion,transfer_plus_cal,12,4,0.5
23,fusion,within_only,12,5,0.6785714285714286
23,fusion,transfer_only,12,5,0.42857142857142855
23,fusion,transfer_plus_cal,12,5,0.5
23,fusion,within_only,12,6,0.6428571428571428
23,fusion,transfer_only,12,6,0.42857142857142855
23,fusion,transfer_plus_cal,12,6,0.4642857142857143
23,fusion,within_only,12,7,0.6071428571428572
23,fusion,transfer_only,12,7,0.4642857142857143
23,fusion,transfer_plus_cal,12,7,0.5
23,fusion,within_only,12,8,0.5714285714285714
23,fusion,transfer_only,12,8,0.5357142857142857
23,fusion,transfer_plus_cal,12,8,0.6071428571428572
23,fusion,within_only,12,9,0.4642857142857143
23,fusion,transfer_only,12,9,0.4285714285714286
23,fusion,transfer_plus_cal,12,9,0.5357142857142857
23,fusion,within_only,16,0,0.5
23,fusion,transfer_only,16,0,0.5416666666666666
23,fusion,transfer_plus_cal,16,0,0.5416666666666666
23,fusion,within_only,16,1,0.5
23,fusion,transfer_only,16,1,0.45833333333333337
23,fusion,transfer_plus_cal,16,1,0.5416666666666666
23,fusion,within_only,16,2,0.5416666666666666
23,fusion,transfer_only,16,2,0.5416666666666666
23,fusion,transfer_plus_cal,16,2,0.6666666666666667
23,fusion,within_only,16,3,0.625
23,fusion,transfer_only,16,3,0.45833333333333337
23,fusion,transfer_plus_cal,16,3,0.4583333333333333
23,fusion,within_only,16,4,0.5833333333333334
23,fusion,transfer_only,16,4,0.45833333333333337
23,fusion,transfer_plus_cal,16,4,0.5416666666666666
23,fusion,within_only,16,5,0.45833333333333337
23,fusion,transfer_only,16,5,0.5833333333333333
23,fusion,transfer_plus_cal,16,5,0.625
23,fusion,within_only,16,6,0.5833333333333333
23,fusion,transfer_only,16,6,0.4166666666666667
23,fusion,transfer_plus_cal,16,6,0.5
23,fusion,within_only,16,7,0.5
23,fusion,transfer_only,16,7,0.4166666666666667
23,fusion,transfer_plus_cal,16,7,0.5
23,fusion,within_only,16,8,0.5833333333333334
23,fusion,transfer_only,16,8,0.45833333333333337
23,fusion,transfer_plus_cal,16,8,0.5416666666666667
23,fusion,within_only,16,9,0.6666666666666667
23,fusion,transfer_only,16,9,0.375
23,fusion,transfer_plus_cal,16,9,0.45833333333333337
23,fusion,within_only,24,0,0.6875
23,fusion,transfer_only,24,0,0.5625
23,fusion,transfer_plus_cal,24,0,0.5625
23,fusion,within_only,24,1,0.5625
23,fusion,transfer_only,24,1,0.5625
23,fusion,transfer_plus_cal,24,1,0.625
23,fusion,within_only,24,2,0.625
23,fusion,transfer_only,24,2,0.5
23,fusion,transfer_plus_cal,24,2,0.5625
23,fusion,within_only,24,3,0.5
23,fusion,transfer_only,24,3,0.375
23,fusion,transfer_plus_cal,24,3,0.5625
23,fusion,within_only,24,4,0.6875
23,fusion,transfer_only,24,4,0.4375
23,fusion,transfer_plus_cal,24,4,0.625
23,fusion,within_only,24,5,0.5
23,fusion,transfer_only,24,5,0.5
23,fusion,transfer_plus_cal,24,5,0.5625
23,fusion,within_only,24,6,0.6875
23,fusion,transfer_only,24,6,0.5625
23,fusion,transfer_plus_cal,24,6,0.5
23,fusion,within_only,24,7,0.6875
23,fusion,transfer_only,24,7,0.5
23,fusion,transfer_plus_cal,24,7,0.5
23,fusion,within_only,24,8,0.6875
23,fusion,transfer_only,24,8,0.4375
23,fusion,transfer_plus_cal,24,8,0.4375
23,fusion,within_only,24,9,0.6875
23,fusion,transfer_only,24,9,0.3125
23,fusion,transfer_plus_cal,24,9,0.4375
28,riemann,transfer_only,0,0,0.6
28,riemann,transfer_plus_cal,0,0,0.6
28,riemann,transfer_only,0,1,0.6
28,riemann,transfer_plus_cal,0,1,0.6
28,riemann,transfer_only,0,2,0.6
28,riemann,transfer_plus_cal,0,2,0.6
28,riemann,transfer_only,0,3,0.6
28,riemann,transfer_plus_cal,0,3,0.6
28,riemann,transfer_only,0,4,0.6
28,riemann,transfer_plus_cal,0,4,0.6
28,riemann,transfer_only,0,5,0.6
28,riemann,transfer_plus_cal,0,5,0.6
28,riemann,transfer_only,0,6,0.6
28,riemann,transfer_plus_cal,0,6,0.6
28,riemann,transfer_only,0,7,0.6
28,riemann,transfer_plus_cal,0,7,0.6
28,riemann,transfer_only,0,8,0.6
28,riemann,transfer_plus_cal,0,8,0.6
28,riemann,transfer_only,0,9,0.6
28,riemann,transfer_plus_cal,0,9,0.6
28,riemann,within_only,4,0,0.3611111111111111
28,riemann,transfer_only,4,0,0.6388888888888888
28,riemann,transfer_plus_cal,4,0,0.6388888888888888
28,riemann,within_only,4,1,0.4444444444444444
28,riemann,transfer_only,4,1,0.6111111111111112
28,riemann,transfer_plus_cal,4,1,0.6111111111111112
28,riemann,within_only,4,2,0.4444444444444444
28,riemann,transfer_only,4,2,0.5833333333333333
28,riemann,transfer_plus_cal,4,2,0.5555555555555556
28,riemann,within_only,4,3,0.6111111111111112
28,riemann,transfer_only,4,3,0.6388888888888888
28,riemann,transfer_plus_cal,4,3,0.6111111111111112
28,riemann,within_only,4,4,0.5277777777777778
28,riemann,transfer_only,4,4,0.6388888888888888
28,riemann,transfer_plus_cal,4,4,0.6388888888888888
28,riemann,within_only,4,5,0.5555555555555556
28,riemann,transfer_only,4,5,0.6111111111111112
28,riemann,transfer_plus_cal,4,5,0.6388888888888888
28,riemann,within_only,4,6,0.5
28,riemann,transfer_only,4,6,0.5833333333333333
28,riemann,transfer_plus_cal,4,6,0.5555555555555556
28,riemann,within_only,4,7,0.5
28,riemann,transfer_only,4,7,0.5833333333333334
28,riemann,transfer_plus_cal,4,7,0.5555555555555556
28,riemann,within_only,4,8,0.5
28,riemann,transfer_only,4,8,0.5833333333333333
28,riemann,transfer_plus_cal,4,8,0.5555555555555556
28,riemann,within_only,4,9,0.5
28,riemann,transfer_only,4,9,0.5833333333333334
28,riemann,transfer_plus_cal,4,9,0.5833333333333334
28,riemann,within_only,8,0,0.625
28,riemann,transfer_only,8,0,0.625
28,riemann,transfer_plus_cal,8,0,0.625
28,riemann,within_only,8,1,0.5625
28,riemann,transfer_only,8,1,0.625
28,riemann,transfer_plus_cal,8,1,0.625
28,riemann,within_only,8,2,0.625
28,riemann,transfer_only,8,2,0.59375
28,riemann,transfer_plus_cal,8,2,0.625
28,riemann,within_only,8,3,0.625
28,riemann,transfer_only,8,3,0.5625
28,riemann,transfer_plus_cal,8,3,0.53125
28,riemann,within_only,8,4,0.375
28,riemann,transfer_only,8,4,0.625
28,riemann,transfer_plus_cal,8,4,0.65625
28,riemann,within_only,8,5,0.625
28,riemann,transfer_only,8,5,0.59375
28,riemann,transfer_plus_cal,8,5,0.59375
28,riemann,within_only,8,6,0.34375
28,riemann,transfer_only,8,6,0.5625
28,riemann,transfer_plus_cal,8,6,0.5
28,riemann,within_only,8,7,0.53125
28,riemann,transfer_only,8,7,0.59375
28,riemann,transfer_plus_cal,8,7,0.59375
28,riemann,within_only,8,8,0.59375
28,riemann,transfer_only,8,8,0.65625
28,riemann,transfer_plus_cal,8,8,0.65625
28,riemann,within_only,8,9,0.65625
28,riemann,transfer_only,8,9,0.5625
28,riemann,transfer_plus_cal,8,9,0.5625
28,riemann,within_only,12,0,0.5714285714285714
28,riemann,transfer_only,12,0,0.5357142857142857
28,riemann,transfer_plus_cal,12,0,0.5357142857142857
28,riemann,within_only,12,1,0.5
28,riemann,transfer_only,12,1,0.6071428571428571
28,riemann,transfer_plus_cal,12,1,0.6071428571428571
28,riemann,within_only,12,2,0.5
28,riemann,transfer_only,12,2,0.7142857142857142
28,riemann,transfer_plus_cal,12,2,0.7142857142857142
28,riemann,within_only,12,3,0.5714285714285714
28,riemann,transfer_only,12,3,0.5714285714285714
28,riemann,transfer_plus_cal,12,3,0.5714285714285714
28,riemann,within_only,12,4,0.6071428571428572
28,riemann,transfer_only,12,4,0.6428571428571428
28,riemann,transfer_plus_cal,12,4,0.6428571428571428
28,riemann,within_only,12,5,0.6428571428571429
28,riemann,transfer_only,12,5,0.6428571428571428
28,riemann,transfer_plus_cal,12,5,0.6428571428571428
28,riemann,within_only,12,6,0.6428571428571429
28,riemann,transfer_only,12,6,0.6428571428571428
28,riemann,transfer_plus_cal,12,6,0.6428571428571428
28,riemann,within_only,12,7,0.5357142857142857
28,riemann,transfer_only,12,7,0.6071428571428571
28,riemann,transfer_plus_cal,12,7,0.5714285714285714
28,riemann,within_only,12,8,0.6071428571428571
28,riemann,transfer_only,12,8,0.6428571428571428
28,riemann,transfer_plus_cal,12,8,0.6071428571428571
28,riemann,within_only,12,9,0.5357142857142857
28,riemann,transfer_only,12,9,0.6071428571428571
28,riemann,transfer_plus_cal,12,9,0.5714285714285714
28,riemann,within_only,16,0,0.5
28,riemann,transfer_only,16,0,0.5416666666666666
28,riemann,transfer_plus_cal,16,0,0.5416666666666666
28,riemann,within_only,16,1,0.5416666666666666
28,riemann,transfer_only,16,1,0.625
28,riemann,transfer_plus_cal,16,1,0.625
28,riemann,within_only,16,2,0.6666666666666667
28,riemann,transfer_only,16,2,0.625
28,riemann,transfer_plus_cal,16,2,0.6666666666666667
28,riemann,within_only,16,3,0.5416666666666666
28,riemann,transfer_only,16,3,0.5833333333333334
28,riemann,transfer_plus_cal,16,3,0.5833333333333334
28,riemann,within_only,16,4,0.625
28,riemann,transfer_only,16,4,0.6666666666666667
28,riemann,transfer_plus_cal,16,4,0.6666666666666667
28,riemann,within_only,16,5,0.6666666666666666
28,riemann,transfer_only,16,5,0.625
28,riemann,transfer_plus_cal,16,5,0.6666666666666667
28,riemann,within_only,16,6,0.5416666666666666
28,riemann,transfer_only,16,6,0.5416666666666666
28,riemann,transfer_plus_cal,16,6,0.5416666666666666
28,riemann,within_only,16,7,0.5416666666666666
28,riemann,transfer_only,16,7,0.5833333333333333
28,riemann,transfer_plus_cal,16,7,0.5833333333333333
28,riemann,within_only,16,8,0.5
28,riemann,transfer_only,16,8,0.5833333333333334
28,riemann,transfer_plus_cal,16,8,0.5833333333333334
28,riemann,within_only,16,9,0.6666666666666667
28,riemann,transfer_only,16,9,0.5416666666666666
28,riemann,transfer_plus_cal,16,9,0.5416666666666666
28,riemann,within_only,24,0,0.5
28,riemann,transfer_only,24,0,0.6875
28,riemann,transfer_plus_cal,24,0,0.6875
28,riemann,within_only,24,1,0.625
28,riemann,transfer_only,24,1,0.5625
28,riemann,transfer_plus_cal,24,1,0.5
28,riemann,within_only,24,2,0.5625
28,riemann,transfer_only,24,2,0.6875
28,riemann,transfer_plus_cal,24,2,0.6875
28,riemann,within_only,24,3,0.8125
28,riemann,transfer_only,24,3,0.625
28,riemann,transfer_plus_cal,24,3,0.6875
28,riemann,within_only,24,4,0.5
28,riemann,transfer_only,24,4,0.5625
28,riemann,transfer_plus_cal,24,4,0.5625
28,riemann,within_only,24,5,0.75
28,riemann,transfer_only,24,5,0.5
28,riemann,transfer_plus_cal,24,5,0.5625
28,riemann,within_only,24,6,0.625
28,riemann,transfer_only,24,6,0.5
28,riemann,transfer_plus_cal,24,6,0.5
28,riemann,within_only,24,7,0.625
28,riemann,transfer_only,24,7,0.5625
28,riemann,transfer_plus_cal,24,7,0.5625
28,riemann,within_only,24,8,0.625
28,riemann,transfer_only,24,8,0.6875
28,riemann,transfer_plus_cal,24,8,0.6875
28,riemann,within_only,24,9,0.75
28,riemann,transfer_only,24,9,0.5
28,riemann,transfer_plus_cal,24,9,0.5
28,sjepa,transfer_only,0,0,0.6
28,sjepa,transfer_plus_cal,0,0,0.6
28,sjepa,transfer_only,0,1,0.6
28,sjepa,transfer_plus_cal,0,1,0.6
28,sjepa,transfer_only,0,2,0.6
28,sjepa,transfer_plus_cal,0,2,0.6
28,sjepa,transfer_only,0,3,0.6
28,sjepa,transfer_plus_cal,0,3,0.6
28,sjepa,transfer_only,0,4,0.6
28,sjepa,transfer_plus_cal,0,4,0.6
28,sjepa,transfer_only,0,5,0.6
28,sjepa,transfer_plus_cal,0,5,0.6
28,sjepa,transfer_only,0,6,0.6
28,sjepa,transfer_plus_cal,0,6,0.6
28,sjepa,transfer_only,0,7,0.6
28,sjepa,transfer_plus_cal,0,7,0.6
28,sjepa,transfer_only,0,8,0.6
28,sjepa,transfer_plus_cal,0,8,0.6
28,sjepa,transfer_only,0,9,0.6
28,sjepa,transfer_plus_cal,0,9,0.6
28,sjepa,within_only,4,0,0.4722222222222222
28,sjepa,transfer_only,4,0,0.5555555555555556
28,sjepa,transfer_plus_cal,4,0,0.5555555555555556
28,sjepa,within_only,4,1,0.4722222222222222
28,sjepa,transfer_only,4,1,0.5833333333333334
28,sjepa,transfer_plus_cal,4,1,0.5833333333333334
28,sjepa,within_only,4,2,0.3888888888888889
28,sjepa,transfer_only,4,2,0.6388888888888888
28,sjepa,transfer_plus_cal,4,2,0.6111111111111112
28,sjepa,within_only,4,3,0.4444444444444444
28,sjepa,transfer_only,4,3,0.6388888888888888
28,sjepa,transfer_plus_cal,4,3,0.6388888888888888
28,sjepa,within_only,4,4,0.5
28,sjepa,transfer_only,4,4,0.5833333333333334
28,sjepa,transfer_plus_cal,4,4,0.5833333333333334
28,sjepa,within_only,4,5,0.4444444444444444
28,sjepa,transfer_only,4,5,0.6111111111111112
28,sjepa,transfer_plus_cal,4,5,0.6388888888888888
28,sjepa,within_only,4,6,0.41666666666666663
28,sjepa,transfer_only,4,6,0.5833333333333334
28,sjepa,transfer_plus_cal,4,6,0.5833333333333334
28,sjepa,within_only,4,7,0.4722222222222222
28,sjepa,transfer_only,4,7,0.5833333333333334
28,sjepa,transfer_plus_cal,4,7,0.5833333333333334
28,sjepa,within_only,4,8,0.5277777777777778
28,sjepa,transfer_only,4,8,0.6111111111111112
28,sjepa,transfer_plus_cal,4,8,0.6111111111111112
28,sjepa,within_only,4,9,0.3888888888888889
28,sjepa,transfer_only,4,9,0.5833333333333334
28,sjepa,transfer_plus_cal,4,9,0.5833333333333334
28,sjepa,within_only,8,0,0.4375
28,sjepa,transfer_only,8,0,0.59375
28,sjepa,transfer_plus_cal,8,0,0.625
28,sjepa,within_only,8,1,0.46875
28,sjepa,transfer_only,8,1,0.5625
28,sjepa,transfer_plus_cal,8,1,0.5625
28,sjepa,within_only,8,2,0.4375
28,sjepa,transfer_only,8,2,0.5625
28,sjepa,transfer_plus_cal,8,2,0.5625
28,sjepa,within_only,8,3,0.40625
28,sjepa,transfer_only,8,3,0.59375
28,sjepa,transfer_plus_cal,8,3,0.53125
28,sjepa,within_only,8,4,0.34375
28,sjepa,transfer_only,8,4,0.625
28,sjepa,transfer_plus_cal,8,4,0.625
28,sjepa,within_only,8,5,0.40625
28,sjepa,transfer_only,8,5,0.59375
28,sjepa,transfer_plus_cal,8,5,0.625
28,sjepa,within_only,8,6,0.5
28,sjepa,transfer_only,8,6,0.59375
28,sjepa,transfer_plus_cal,8,6,0.59375
28,sjepa,within_only,8,7,0.5625
28,sjepa,transfer_only,8,7,0.5625
28,sjepa,transfer_plus_cal,8,7,0.625
28,sjepa,within_only,8,8,0.375
28,sjepa,transfer_only,8,8,0.59375
28,sjepa,transfer_plus_cal,8,8,0.625
