dataset_name,subject_id,fold_id,channel_index,channel_name,abs_mean_weight,signed_mean_weight,l2_weight,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed
Liu2024_SourceMAT,2,1,3,F3,0.03914049,-0.02499042,0.04653299,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,4,F4,0.03777752,0.03272767,0.05196447,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,5,F7,0.08998231,0.03518861,0.09525281,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,6,F8,0.10038877,0.02733902,0.10824279,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,7,FCz,0.11555362,0.07000944,0.12191721,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,8,FC3,0.11280335,0.0188043,0.1144688,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,9,FC4,0.16259548,-0.00797699,0.16350308,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,10,FT7,0.12778276,0.04827347,0.1353476,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,11,FT8,0.09412006,-0.032699,0.09988562,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,12,Cz,0.07580658,0.02134317,0.08305039,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,13,C3,0.12114162,0.08797871,0.13074696,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
Liu2024_SourceMAT,2,1,14,C4,0.1004265,-0.00954655,0.11916286,0.5,0.5,"[2, 6]",0.75,False,0.03133195,0.00458137,0.02681218,True
