subject_id,fold_id,feature_set,cv_scheme,classifier,accuracy,balanced_accuracy,train_accuracy,train_balanced_accuracy,left_recall,right_recall,confusion_matrix,collapse_flag,collapse_ratio,pred_counts,y_train_counts,y_test_counts,n_train,n_test,meta_sjepa_dim,meta_sjepa_pca,meta_sjepa_pca_var,meta_riemann_dim_pca,meta_riemann_pca_var,meta_fused_dim
22,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9550477266311646,15,0.6434590511750612,30
22,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,1.0,1.0,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9615584015846252,15,0.6452951216638957,30
22,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.96875,0.96875,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.955910861492157,15,0.623308375218628,30
22,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,0.96875,0.96875,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9567752480506897,15,0.6446094089070203,30
23,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,1.0,1.0,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9353050589561462,15,0.6787333477797467,30
23,1,sjepa+riemann,sjepa_5fold,logistic_l2,1.0,1.0,1.0,1.0,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9376783967018127,15,0.6878288554465222,30
23,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.96875,0.96875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9284358024597168,15,0.6604649555024612,30
23,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,1.0,1.0,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9320124387741089,15,0.6843129442427781,30
23,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,1.0,1.0,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9288514852523804,15,0.6985050624508093,30
24,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.84375,0.84375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9572388529777527,15,0.8765127515592861,30
24,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.71875,0.71875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.955897867679596,15,0.8903381327258404,30
24,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.78125,0.78125,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9534071087837219,15,0.8443418928338714,30
24,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.875,0.875,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.954751193523407,15,0.8887442321391297,30
24,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.8125,0.8125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9543584585189819,15,0.8898447962187557,30
25,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.956569492816925,15,0.7960927254640411,30
25,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9603114128112793,15,0.7904347258836828,30
25,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.90625,0.90625,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9604659080505371,15,0.7824303040054443,30
25,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,1.0,1.0,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9621465802192688,15,0.7873845514281427,30
25,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.90625,0.90625,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9593199491500854,15,0.7613146130901555,30
26,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9476953744888306,15,0.754179665771099,30
26,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.65625,0.65625,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.952284038066864,15,0.7735077386078819,30
26,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.90625,0.90625,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9544176459312439,15,0.70042563050478,30
26,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.8125,0.8125,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.952224850654602,15,0.7710196464968596,30
26,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.78125,0.78125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9513094425201416,15,0.7698179794394171,30
27,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.75,0.75,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9441108703613281,15,0.7986493696413196,30
27,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.75,0.75,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9464508891105652,15,0.7871061564360811,30
27,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.78125,0.78125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9415821433067322,15,0.7839977321942777,30
27,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.78125,0.78125,0.5,0.5,"[[2, 2], [2, 2]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9440461993217468,15,0.801707161401947,30
27,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.875,0.875,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.943756103515625,15,0.7839237439118286,30
28,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,0.96875,0.96875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9391798377037048,15,0.6466280365360715,30
28,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,1.0,1.0,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9434854984283447,15,0.6498613066519218,30
28,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,1.0,1.0,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9445965886116028,15,0.6460764007652384,30
28,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.9375,0.9375,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9476702809333801,15,0.6436276002963616,30
28,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,1.0,1.0,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9411330819129944,15,0.6505327865352082,30
29,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.84375,0.84375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.953586757183075,15,0.7343858235617452,30
29,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9538586735725403,15,0.6909162163013582,30
29,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9589657187461853,15,0.7359356106914096,30
29,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.90625,0.90625,1.0,0.25,"[[4, 0], [3, 1]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9481825232505798,15,0.7358529887536474,30
29,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.9375,0.9375,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9556272625923157,15,0.7402573391347635,30
30,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.9375,0.9375,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9443219900131226,15,0.697430817337268,30
30,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,0.84375,0.84375,1.0,0.75,"[[4, 0], [1, 3]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9477568864822388,15,0.6897442836041058,30
30,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.96875,0.96875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9390427470207214,15,0.7007753439464415,30
30,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.90625,0.90625,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9433978796005249,15,0.712330498904182,30
30,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,0.875,0.875,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9499822854995728,15,0.6895802280343921,30
31,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.78125,0.78125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9482795596122742,15,0.7240497600798804,30
31,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9458206295967102,15,0.7575851634924243,30
31,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.71875,0.71875,0.25,1.0,"[[1, 3], [0, 4]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9447260499000549,15,0.7411083722907076,30
31,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.78125,0.78125,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.944528341293335,15,0.7660618139563332,30
31,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9443380236625671,15,0.75978688648377,30
32,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.84375,0.84375,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9634905457496643,15,0.6567409541536436,30
32,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9638527035713196,15,0.6409968117412137,30
32,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.75,0.75,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9604252576828003,15,0.6595264487234329,30
32,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,0.75,0.75,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9619364142417908,15,0.6520689394291735,30
32,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.78125,0.78125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9618327617645264,15,0.6611313861169663,30
33,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.8125,0.8125,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9461095333099365,15,0.8172968080610675,30
33,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.8125,0.8125,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9459065198898315,15,0.8147113045626124,30
33,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.84375,0.84375,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9392457008361816,15,0.8086342412958418,30
33,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.875,0.875,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.953080415725708,15,0.73807830461423,30
33,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.875,0.875,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.94921875,15,0.8141823243469919,30
34,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.96875,0.96875,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.96739661693573,15,0.8690054436459098,30
34,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.875,0.875,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9643761515617371,15,0.8643208270842803,30
34,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.78125,0.78125,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9680711030960083,15,0.8742916351133309,30
34,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.6875,0.6875,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9693955183029175,15,0.8822291919733628,30
34,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.8125,0.8125,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9610593318939209,15,0.8655521994375834,30
35,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.84375,0.84375,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9517285227775574,15,0.7914068439782903,30
35,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.75,0.75,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9490824937820435,15,0.8005360432195593,30
35,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.71875,0.71875,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9510037302970886,15,0.7942956438550427,30
35,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.75,0.75,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9465466737747192,15,0.7959521836187927,30
35,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.71875,0.71875,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9523909091949463,15,0.7719979915829029,30
36,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.78125,0.78125,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9568687677383423,15,0.6735473199859662,30
36,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.84375,0.84375,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9552972912788391,15,0.6670301722941339,30
36,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.75,0.75,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9527177810668945,15,0.6732784190796625,30
36,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.8125,0.8125,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9541022777557373,15,0.6708167770085012,30
36,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.6875,0.6875,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9546149373054504,15,0.6778996146592167,30
37,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.90625,0.90625,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9628004431724548,15,0.7304002877089566,30
37,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.875,0.875,0.90625,0.90625,0.75,1.0,"[[3, 1], [0, 4]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.963935136795044,15,0.7293000274300908,30
37,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.9375,0.9375,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.96270751953125,15,0.7264518509935862,30
37,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,1.0,1.0,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9622069001197815,15,0.7115562272504798,30
37,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.96875,0.96875,0.75,0.75,"[[3, 1], [1, 3]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9621866345405579,15,0.7294477413959384,30
38,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.84375,0.84375,0.75,0.25,"[[3, 1], [3, 1]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9590344429016113,15,0.6488181334724572,30
38,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,0.875,0.875,1.0,0.5,"[[4, 0], [2, 2]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9531126022338867,15,0.6508982936185157,30
38,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.9375,0.9375,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9575259685516357,15,0.6313929943840941,30
38,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.875,0.875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.960161566734314,15,0.6430888111938813,30
38,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,1.0,1.0,0.0,0.5,"[[0, 4], [2, 2]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9503971934318542,15,0.6259867962486706,30
39,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.9375,0.9375,0.25,0.0,"[[1, 3], [4, 0]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9607853293418884,15,0.8324051279121276,30
39,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.78125,0.78125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9681212902069092,15,0.8332906411832326,30
39,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.78125,0.78125,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9643041491508484,15,0.8285054437896954,30
39,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.6875,0.6875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9624883532524109,15,0.776392816026671,30
39,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.8125,0.8125,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9628207683563232,15,0.8230287035593471,30
40,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,1.0,1.0,0.75,0.0,"[[3, 1], [4, 0]]",False,0.875,"[7, 1]","[16, 16]","[4, 4]",32,8,64,15,0.9712367653846741,15,0.6690636335278425,30
40,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,1.0,1.0,0.5,0.75,"[[2, 2], [1, 3]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9721036553382874,15,0.6705846205656459,30
40,2,sjepa+riemann,sjepa_5fold,logistic_l2,1.0,1.0,1.0,1.0,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9726046323776245,15,0.6695910836260609,30
40,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.75,0.75,1.0,1.0,0.5,1.0,"[[2, 2], [0, 4]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9719873666763306,15,0.6665355992160059,30
40,4,sjepa+riemann,sjepa_5fold,logistic_l2,1.0,1.0,1.0,1.0,1.0,1.0,"[[4, 0], [0, 4]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9718707203865051,15,0.6669618220474085,30
41,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.71875,0.71875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9514579772949219,15,0.7877577704630225,30
41,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.65625,0.65625,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9501474499702454,15,0.7731771079436973,30
41,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.125,0.125,0.9375,0.9375,0.0,0.25,"[[0, 4], [3, 1]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.94894939661026,15,0.7944543143689609,30
41,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.90625,0.90625,0.25,0.5,"[[1, 3], [2, 2]]",False,0.625,"[3, 5]","[16, 16]","[4, 4]",32,8,64,15,0.9451622366905212,15,0.78853910720948,30
41,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.8125,0.8125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9461876749992371,15,0.7777320012366291,30
42,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.71875,0.71875,0.5,0.0,"[[2, 2], [4, 0]]",False,0.75,"[6, 2]","[16, 16]","[4, 4]",32,8,64,15,0.9604604244232178,15,0.8306451221505242,30
42,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.6875,0.6875,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9645059108734131,15,0.6798602570138934,30
42,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.78125,0.78125,0.0,0.75,"[[0, 4], [1, 3]]",False,0.875,"[1, 7]","[16, 16]","[4, 4]",32,8,64,15,0.9622709155082703,15,0.8296980974929802,30
42,3,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.6875,0.6875,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9612804055213928,15,0.8306101507674427,30
42,4,sjepa+riemann,sjepa_5fold,logistic_l2,0.375,0.375,0.6875,0.6875,0.5,0.25,"[[2, 2], [3, 1]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9590944647789001,15,0.8334542842425472,30
43,0,sjepa+riemann,sjepa_5fold,logistic_l2,0.25,0.25,0.78125,0.78125,0.25,0.25,"[[1, 3], [3, 1]]",False,0.5,"[4, 4]","[16, 16]","[4, 4]",32,8,64,15,0.9729295372962952,15,0.8239245446174454,30
43,1,sjepa+riemann,sjepa_5fold,logistic_l2,0.625,0.625,0.78125,0.78125,0.75,0.5,"[[3, 1], [2, 2]]",False,0.625,"[5, 3]","[16, 16]","[4, 4]",32,8,64,15,0.9769852161407471,15,0.8458553126706139,30
43,2,sjepa+riemann,sjepa_5fold,logistic_l2,0.5,0.5,0.875,0.875,0.25,0.75,"[[1, 3], [1, 3]]",False,0.75,"[2, 6]","[16, 16]","[4, 4]",32,8,64,15,0.9742247462272644,15,0.8004119282623875,30
